PeakID (cmd=annotatePeaks.pl kidney_14_5_REP2.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
kidney_14_5_REP2.mLb.clN_peak_622	chr18	35056797	35057293	+	192	NA	Intergenic	Intergenic	-61867	Ctnna1	Ctnna1	NM_009818			Ctnna1			NA
kidney_14_5_REP2.mLb.clN_peak_2653	chr19	29924530	29925168	+	192	NA	promoter-TSS (Il33)	-promoter-TSS (Il33)	-264	Il33	Il33	NM_001360725			Il33			NA
kidney_14_5_REP2.mLb.clN_peak_2951	chr19	44407447	44408443	+	192	NA	promoter-TSS (Scd1)	-promoter-TSS (Scd1)	-236	Scd1	Scd1	NM_009127			Scd1			NA
kidney_14_5_REP2.mLb.clN_peak_1522	chr18	73182682	73183290	+	192	NA	Intergenic	Intergenic	-389719	Mex3c	Mex3c	NM_001039214			Mex3c			NA
kidney_14_5_REP2.mLb.clN_peak_2594	chr19	26934196	26934652	+	191	NA	Intergenic	Intergenic	48499	Gm815	Gm815	NM_001033407			Gm815			NA
kidney_14_5_REP2.mLb.clN_peak_650	chr18	35829615	35830656	+	191	NA	promoter-TSS (Cxxc5)	-promoter-TSS (Cxxc5)	347	Cxxc5	Cxxc5	NM_133687			Cxxc5			NA
kidney_14_5_REP2.mLb.clN_peak_639	chr18	35654492	35655376	+	191	NA	exon (Prob1, exon 1 of 1)	-exon (Prob1, exon 1 of 1)	287	Prob1	Prob1	NM_001270646			Prob1			NA
kidney_14_5_REP2.mLb.clN_peak_20	chr18	4186235	4187569	+	191	NA	Intergenic	Intergenic	21070	Lyzl1	Lyzl1	NM_026092			Lyzl1			NA
kidney_14_5_REP2.mLb.clN_peak_27	chr18	4375453	4376130	+	191	NA	intron (Mtpap, intron 1 of 8)	-intron (Mtpap, intron 1 of 8)	199	Mtpap	Mtpap	NM_001361008			Mtpap			NA
kidney_14_5_REP2.mLb.clN_peak_1173	chr18	59077031	59077630	+	190	NA	TTS (Minar2)	-TTS (Minar2)	14949	Minar2	Minar2	NM_173759			Minar2			NA
kidney_14_5_REP2.mLb.clN_peak_554	chr18	32938689	32939859	+	190	NA	exon (Camk4, exon 1 of 11)	-exon (Camk4, exon 1 of 11)	233	Camk4	Camk4	NM_009793			Camk4			NA
kidney_14_5_REP2.mLb.clN_peak_1323	chr18	64957095	64957860	+	189	NA	intron (Nedd4l, intron 1 of 30)	-intron (Nedd4l, intron 1 of 30)	-66050	Nedd4l	Nedd4l	NM_031881			Nedd4l			NA
kidney_14_5_REP2.mLb.clN_peak_530	chr18	32036654	32037345	+	189	NA	promoter-TSS (Myo7b)	-promoter-TSS (Myo7b)	-68	Myo7b	Myo7b	NM_032394			Myo7b			NA
kidney_14_5_REP2.mLb.clN_peak_1554	chr18	74282910	74283503	+	189	NA	TTS (Mbd1)	-TTS (Mbd1)	106	Cfap53	Cfap53	NR_029424			Cfap53			NA
kidney_14_5_REP2.mLb.clN_peak_1348	chr18	65725587	65726099	+	189	NA	intron (Oacyl, intron 6 of 14)	-intron (Oacyl, intron 6 of 14)	27575	Oacyl	Oacyl	NM_177028			Oacyl			NA
kidney_14_5_REP2.mLb.clN_peak_1183	chr18	60375490	60376094	+	188	NA	promoter-TSS (Iigp1)	-promoter-TSS (Iigp1)	2176	Iigp1	Iigp1	NM_001146275			Iigp1			NA
kidney_14_5_REP2.mLb.clN_peak_2877	chr19	42014179	42014823	+	188	NA	intron (Ubtd1, intron 1 of 2)	-intron (Ubtd1, intron 1 of 2)	-21526	Ankrd2	Ankrd2	NM_020033			Ankrd2			NA
kidney_14_5_REP2.mLb.clN_peak_721	chr18	37824851	37825542	+	188	NA	intron (Pcdhgb8, intron 2 of 3)	-intron (Gm37013, intron 2 of 3)	5650	Pcdhgc5	Pcdhgc5	NM_033583			Pcdhgc5			NA
kidney_14_5_REP2.mLb.clN_peak_2388	chr19	17006202	17006865	+	187	NA	intron (Prune2, intron 3 of 19)	-intron (Prune2, intron 3 of 19)	50415	Prune2	Prune2	NM_181348			Prune2			NA
kidney_14_5_REP2.mLb.clN_peak_3374	chr19	59075155	59075906	+	187	NA	exon (Shtn1, exon 1 of 17)	-exon (Shtn1, exon 1 of 17)	539	Shtn1	Shtn1	NM_175172			Shtn1			NA
kidney_14_5_REP2.mLb.clN_peak_2342	chr19	15339975	15340972	+	187	NA	Intergenic	Intergenic	584586	Psat1	Psat1	NM_177420			Psat1			NA
kidney_14_5_REP2.mLb.clN_peak_2212	chr19	8928900	8930224	+	187	NA	promoter-TSS (Eml3)	-promoter-TSS (Eml3)	-132	Eml3	Eml3	NM_001374671			Eml3			NA
kidney_14_5_REP2.mLb.clN_peak_751	chr18	38239197	38239692	+	186	NA	intron (1700086O06Rik, intron 1 of 1)	-intron (1700086O06Rik, intron 3 of 3)	-10805	Dele1	Dele1	NM_024179			Dele1			NA
kidney_14_5_REP2.mLb.clN_peak_1429	chr18	68337146	68337865	+	186	NA	promoter-TSS (Mc5r)	-promoter-TSS (Mc5r)	-6	Mc5r	Mc5r	NM_013596			Mc5r			NA
kidney_14_5_REP2.mLb.clN_peak_2307	chr19	12005422	12006328	+	186	NA	Intergenic	Intergenic	30865	Olfr1423	Olfr1423	NM_146680			Olfr1423			NA
kidney_14_5_REP2.mLb.clN_peak_1333	chr18	65271757	65272543	+	186	NA	intron (Alpk2, intron 12 of 12)	-intron (Alpk2, intron 12 of 12)	-23229	Mir122b	Mir122b	NR_162794			Mir122b			NA
kidney_14_5_REP2.mLb.clN_peak_2813	chr19	38232258	38232997	+	186	NA	Intergenic	Intergenic	-8475	Fra10ac1	Fra10ac1	NM_027466			Fra10ac1			NA
kidney_14_5_REP2.mLb.clN_peak_1397	chr18	67390426	67391722	+	185	NA	intron (Tubb6, intron 1 of 3)	-intron (Tubb6, intron 1 of 3)	343	Tubb6	Tubb6	NM_026473			Tubb6			NA
kidney_14_5_REP2.mLb.clN_peak_212	chr18	12440465	12440731	+	185	NA	intron (Lama3, intron 13 of 74)	-intron (Lama3, intron 13 of 74)	106664	Lama3	Lama3	NM_001347461			Lama3			NA
kidney_14_5_REP2.mLb.clN_peak_2382	chr19	16598758	16599544	+	184	NA	intron (Gna14, intron 3 of 6)	-intron (Gna14, intron 3 of 6)	163484	Gna14	Gna14	NM_008137			Gna14			NA
kidney_14_5_REP2.mLb.clN_peak_306	chr18	16806807	16807362	+	184	NA	intron (Cdh2, intron 1 of 15)	-intron (Cdh2, intron 1 of 15)	2162	Cdh2	Cdh2	NM_007664			Cdh2			NA
kidney_14_5_REP2.mLb.clN_peak_1944	chr19	3718891	3719903	+	184	NA	Intergenic	Intergenic	11104	1810055G02Rik	1810055G02Rik	NM_001358256			1810055G02Rik			NA
kidney_14_5_REP2.mLb.clN_peak_187	chr18	11839102	11840078	+	184	NA	promoter-TSS (Gm6277)	-promoter-TSS (Gm6277)	-213	Gm6277	Gm6277	NR_045421			Gm6277			NA
kidney_14_5_REP2.mLb.clN_peak_71	chr18	5809291	5809679	+	183	NA	Intergenic	Intergenic	-217048	Gm10125	Gm10125	NR_033552			Gm10125			NA
kidney_14_5_REP2.mLb.clN_peak_890	chr18	44811820	44812469	+	182	NA	promoter-TSS (Mcc)	-promoter-TSS (Mcc)	-16521	Ythdc2	Ythdc2	NM_001163013			Ythdc2			NA
kidney_14_5_REP2.mLb.clN_peak_1736	chr18	80200356	80201036	+	182	NA	promoter-TSS (Rbfa)	-promoter-TSS (Rbfa)	-77	Rbfa	Rbfa	NM_199197			Rbfa			NA
kidney_14_5_REP2.mLb.clN_peak_2246	chr19	10248176	10248542	+	181	NA	exon (Dagla, exon 20 of 20)	-exon (Dagla, exon 20 of 20)	-7611	Myrf	Myrf	NM_001033481			Myrf			NA
kidney_14_5_REP2.mLb.clN_peak_567	chr18	33776991	33777758	+	181	NA	Intergenic	Intergenic	-17518	Epb41l4aos	Epb41l4aos	NR_038151			Epb41l4aos			NA
kidney_14_5_REP2.mLb.clN_peak_3074	chr19	46623157	46624554	+	181	NA	intron (Wbp1l, intron 1 of 3)	-intron (Wbp1l, intron 2 of 4)	24749	Wbp1l	Wbp1l	NM_001177812			Wbp1l			NA
kidney_14_5_REP2.mLb.clN_peak_2911	chr19	42948125	42948605	+	180	NA	intron (Hpse2, intron 6 of 11)	-intron (Hpse2, intron 6 of 11)	-168387	Hps1	Hps1	NM_001346703			Hps1			NA
kidney_14_5_REP2.mLb.clN_peak_1786	chr18	82471777	82472202	+	180	NA	Intergenic	Intergenic	-3134	Mbp	Mbp	NM_001025245			Mbp			NA
kidney_14_5_REP2.mLb.clN_peak_649	chr18	35822958	35824036	+	180	NA	Intergenic	Intergenic	-6291	Cxxc5	Cxxc5	NM_133687			Cxxc5			NA
kidney_14_5_REP2.mLb.clN_peak_1309	chr18	64265969	64266867	+	180	NA	intron (St8sia3, intron 3 of 5)	-intron (St8sia3, intron 3 of 5)	10762	St8sia3os	St8sia3os	NR_045366			St8sia3os			NA
kidney_14_5_REP2.mLb.clN_peak_1852	chr18	83967357	83968010	+	180	NA	Intergenic	Intergenic	118782	Tshz1	Tshz1	NM_001364993			Tshz1			NA
kidney_14_5_REP2.mLb.clN_peak_680	chr18	36319903	36320643	+	180	NA	Intergenic	Intergenic	20172	Igip	Igip	NM_001267796			Igip			NA
kidney_14_5_REP2.mLb.clN_peak_549	chr18	32559383	32560241	+	179	NA	exon (Gypc, exon 1 of 3)	-exon (Gypc, exon 1 of 3)	222	Gypc	Gypc	NM_001048207			Gypc			NA
kidney_14_5_REP2.mLb.clN_peak_2125	chr19	6839906	6841012	+	179	NA	intron (Rps6ka4, intron 1 of 17)	-intron (Rps6ka4, intron 1 of 17)	168	Rps6ka4	Rps6ka4	NM_019924			Rps6ka4			NA
kidney_14_5_REP2.mLb.clN_peak_1262	chr18	61786072	61786954	+	179	NA	intron (Afap1l1, intron 1 of 18)	-intron (Afap1l1, intron 1 of 18)	149	Afap1l1	Afap1l1	NM_178928			Afap1l1			NA
kidney_14_5_REP2.mLb.clN_peak_1873	chr18	84719499	84720947	+	179	NA	promoter-TSS (Dipk1c)	-promoter-TSS (Dipk1c)	79	Dipk1c	Dipk1c	NM_173770			Dipk1c			NA
kidney_14_5_REP2.mLb.clN_peak_2425	chr19	18758377	18759281	+	179	NA	intron (Trpm6, intron 1 of 38)	-intron (Trpm6, intron 1 of 38)	9099	Trpm6	Trpm6	NR_157571			Trpm6			NA
kidney_14_5_REP2.mLb.clN_peak_2092	chr19	6084771	6085412	+	179	NA	promoter-TSS (Zfpl1)	-promoter-TSS (Zfpl1)	-6	Cdca5	Cdca5	NM_026410			Cdca5			NA
kidney_14_5_REP2.mLb.clN_peak_1203	chr18	60747561	60749284	+	178	NA	promoter-TSS (Ndst1)	-promoter-TSS (Ndst1)	243	Ndst1	Ndst1	NM_001348100			Ndst1			NA
kidney_14_5_REP2.mLb.clN_peak_274	chr18	15062516	15064521	+	178	NA	promoter-TSS (Kctd1)	-promoter-TSS (Kctd1)	74523	4933424G05Rik	4933424G05Rik	NR_045372			4933424G05Rik			NA
kidney_14_5_REP2.mLb.clN_peak_1198	chr18	60680793	60681338	+	178	NA	Intergenic	Intergenic	17655	G630071F17Rik	G630071F17Rik	NR_045401			G630071F17Rik			NA
kidney_14_5_REP2.mLb.clN_peak_2312	chr19	12475424	12475882	+	178	NA	intron (Dtx4, intron 7 of 8)	-intron (Dtx4, intron 7 of 8)	14883	Mpeg1	Mpeg1	NM_001374668			Mpeg1			NA
kidney_14_5_REP2.mLb.clN_peak_1853	chr18	84015686	84016271	+	178	NA	exon (Tshz1, exon 2 of 2)	-exon (Tshz1, exon 2 of 2)	70487	Tshz1	Tshz1	NM_001364993			Tshz1			NA
kidney_14_5_REP2.mLb.clN_peak_2445	chr19	21144405	21145112	+	177	NA	Intergenic	Intergenic	40048	4930554I06Rik	4930554I06Rik	NR_126458			4930554I06Rik			NA
kidney_14_5_REP2.mLb.clN_peak_2351	chr19	15828849	15829567	+	177	NA	Intergenic	Intergenic	95851	Psat1	Psat1	NM_177420			Psat1			NA
kidney_14_5_REP2.mLb.clN_peak_2904	chr19	42725098	42726266	+	177	NA	TTS (Pyroxd2)	-TTS (Pyroxd2)	27093	Pyroxd2	Pyroxd2	NM_029011			Pyroxd2			NA
kidney_14_5_REP2.mLb.clN_peak_942	chr18	47369764	47370680	+	176	NA	Intergenic	Intergenic	-1354	Sema6a	Sema6a	NM_018744			Sema6a			NA
kidney_14_5_REP2.mLb.clN_peak_3226	chr19	53821432	53822282	+	176	NA	intron (Rbm20, intron 5 of 13)	-intron (Rbm20, intron 5 of 13)	-70374	Pdcd4	Pdcd4	NM_001168492			Pdcd4			NA
kidney_14_5_REP2.mLb.clN_peak_2491	chr19	23351707	23352065	+	175	NA	intron (Mamdc2, intron 8 of 13)	-intron (Mamdc2, intron 8 of 13)	-77989	Smc5	Smc5	NM_153808			Smc5			NA
kidney_14_5_REP2.mLb.clN_peak_176	chr18	11239330	11240300	+	175	NA	Intergenic	Intergenic	-187248	Gata6os	Gata6os	NR_105023			Gata6os			NA
kidney_14_5_REP2.mLb.clN_peak_9	chr18	3666257	3667785	+	175	NA	Intergenic	Intergenic	159064	Bambi	Bambi	NM_026505			Bambi			NA
kidney_14_5_REP2.mLb.clN_peak_1124	chr18	57132873	57133530	+	175	NA	exon (Megf10, exon 1 of 25)	-exon (Megf10, exon 1 of 25)	111	Megf10	Megf10	NM_001001979			Megf10			NA
kidney_14_5_REP2.mLb.clN_peak_2739	chr19	34661993	34662509	+	174	NA	Intergenic	Intergenic	21362	Ifit1	Ifit1	NM_008331			Ifit1			NA
kidney_14_5_REP2.mLb.clN_peak_3102	chr19	47301590	47302946	+	174	NA	intron (Sh3pxd2a, intron 8 of 14)	-intron (Sh3pxd2a, intron 8 of 13)	-28679	Mir6995	Mir6995	NR_105961			Mir6995			NA
kidney_14_5_REP2.mLb.clN_peak_2061	chr19	5729228	5729845	+	174	NA	TTS (Znrd2)	-TTS (Znrd2)	130	Fam89b	Fam89b	NM_181452			Fam89b			NA
kidney_14_5_REP2.mLb.clN_peak_643	chr18	35730109	35730806	+	174	NA	exon (1700066B19Rik, exon 2 of 2)	-exon (1700066B19Rik, exon 2 of 2)	3468	1700066B19Rik	1700066B19Rik	NM_001033168			1700066B19Rik			NA
kidney_14_5_REP2.mLb.clN_peak_2177	chr19	7606010	7607009	+	174	NA	intron (Lgals12, intron 1 of 8)	-intron (Lgals12, intron 2 of 9)	684	Lgals12	Lgals12	NM_001370686			Lgals12			NA
kidney_14_5_REP2.mLb.clN_peak_844	chr18	42898495	42899803	+	173	NA	exon (Ppp2r2b, exon 1 of 9)	-exon (Ppp2r2b, exon 1 of 9)	357	Ppp2r2b	Ppp2r2b	NR_073583			Ppp2r2b			NA
kidney_14_5_REP2.mLb.clN_peak_219	chr18	12925834	12926057	+	173	NA	intron (Osbpl1a, intron 4 of 27)	-intron (Osbpl1a, intron 4 of 27)	-45978	Impact	Impact	NM_001357396			Impact			NA
kidney_14_5_REP2.mLb.clN_peak_1930	chr19	3325421	3325658	+	172	NA	intron (Cpt1a, intron 1 of 18)	-intron (Cpt1a, intron 1 of 18)	2238	Cpt1a	Cpt1a	NM_013495			Cpt1a			NA
kidney_14_5_REP2.mLb.clN_peak_2932	chr19	43939803	43940515	+	172	NA	promoter-TSS (Dnmbp)	-promoter-TSS (Dnmbp)	39	Dnmbp	Dnmbp	NM_028029			Dnmbp			NA
kidney_14_5_REP2.mLb.clN_peak_2165	chr19	7310591	7311071	+	172	NA	intron (Mark2, intron 1 of 17)	-intron (Mark2, intron 1 of 16)	31029	Mark2	Mark2	NM_001080388			Mark2			NA
kidney_14_5_REP2.mLb.clN_peak_1673	chr18	77077744	77078203	+	172	NA	intron (Pias2, intron 1 of 12)	-intron (Pias2, intron 1 of 13)	12765	Pias2	Pias2	NM_008602			Pias2			NA
kidney_14_5_REP2.mLb.clN_peak_1756	chr18	80624188	80625316	+	172	NA	intron (Nfatc1, intron 9 of 9)	-intron (Nfatc1, intron 9 of 9)	-80206	Gm2176	Gm2176	NR_028424			Gm2176			NA
kidney_14_5_REP2.mLb.clN_peak_2847	chr19	41206449	41207244	+	172	NA	promoter-TSS (Tll2)	-promoter-TSS (Tll2)	-72	Tll2	Tll2	NM_011904			Tll2			NA
kidney_14_5_REP2.mLb.clN_peak_2428	chr19	18902010	18902936	+	172	NA	Intergenic	Intergenic	98644	Rorb	Rorb	NM_001289921			Rorb			NA
kidney_14_5_REP2.mLb.clN_peak_2928	chr19	43879456	43880025	+	172	NA	promoter-TSS (Dnmbp)	-promoter-TSS (Dnmbp)	40937	Gm10768	Gm10768	NR_033472			Gm10768			NA
kidney_14_5_REP2.mLb.clN_peak_3060	chr19	46471731	46472177	+	172	NA	intron (Sufu, intron 8 of 11)	-intron (Sufu, intron 8 of 11)	-29694	Trim8	Trim8	NM_053100			Trim8			NA
kidney_14_5_REP2.mLb.clN_peak_3208	chr19	53511029	53512232	+	171	NA	Intergenic	Intergenic	-17515	Dusp5	Dusp5	NM_001085390			Dusp5			NA
kidney_14_5_REP2.mLb.clN_peak_728	chr18	37880080	37880532	+	171	NA	intron (Diaph1, intron 16 of 26)	-intron (Diaph1, intron 17 of 27)	-25646	Mir6979	Mir6979	NR_105945			Mir6979			NA
kidney_14_5_REP2.mLb.clN_peak_2248	chr19	10266378	10267389	+	171	NA	intron (Dagla, intron 5 of 19)	-intron (Dagla, intron 5 of 19)	-26135	Myrf	Myrf	NM_001033481			Myrf			NA
kidney_14_5_REP2.mLb.clN_peak_3365	chr19	58582055	58582550	+	170	NA	Intergenic	Intergenic	-24027	1810007D17Rik	1810007D17Rik	NR_038136			1810007D17Rik			NA
kidney_14_5_REP2.mLb.clN_peak_1984	chr19	4305279	4306435	+	170	NA	intron (Grk2, intron 1 of 21)	-intron (Grk2, intron 1 of 20)	365	Grk2	Grk2	NM_130863			Grk2			NA
kidney_14_5_REP2.mLb.clN_peak_1787	chr18	82474849	82475395	+	170	NA	promoter-TSS (Mbp)	-promoter-TSS (Mbp)	-1	Mbp	Mbp	NM_001025245			Mbp			NA
kidney_14_5_REP2.mLb.clN_peak_1988	chr19	4441694	4442377	+	170	NA	intron (A930001C03Rik, intron 1 of 4)	-intron (A930001C03Rik, intron 1 of 4)	-2592	Rhod	Rhod	NM_007485			Rhod			NA
kidney_14_5_REP2.mLb.clN_peak_115	chr18	7989987	7990796	+	170	NA	Intergenic	Intergenic	121194	Wac	Wac	NM_001360956			Wac			NA
kidney_14_5_REP2.mLb.clN_peak_2705	chr19	32595540	32596226	+	169	NA	intron (Papss2, intron 1 of 11)	-intron (Papss2, intron 1 of 11)	-24122	Papss2	Papss2	NM_001360403			Papss2			NA
kidney_14_5_REP2.mLb.clN_peak_1854	chr18	84070360	84070828	+	169	NA	intron (Tshz1, intron 1 of 1)	-intron (Tshz1, intron 1 of 1)	15871	Tshz1	Tshz1	NM_001364993			Tshz1			NA
kidney_14_5_REP2.mLb.clN_peak_1023	chr18	52941699	52942819	+	168	NA	Intergenic	Intergenic	116949	Gm51263	Gm51263	NM_001367923			Gm51263			NA
kidney_14_5_REP2.mLb.clN_peak_3263	chr19	55537609	55538049	+	167	NA	intron (Vti1a, intron 8 of 8)	-intron (Vti1a, intron 8 of 8)	164375	4930552P12Rik	4930552P12Rik	NR_045318			4930552P12Rik			NA
kidney_14_5_REP2.mLb.clN_peak_64	chr18	5373791	5374105	+	167	NA	Intergenic	Intergenic	-39509	Zfp438	Zfp438	NM_178722			Zfp438			NA
kidney_14_5_REP2.mLb.clN_peak_2403	chr19	17650657	17651351	+	167	NA	intron (Pcsk5, intron 8 of 37)	-intron (Pcsk5, intron 8 of 20)	186628	Pcsk5	Pcsk5	NM_001163144			Pcsk5			NA
kidney_14_5_REP2.mLb.clN_peak_398	chr18	23497359	23498567	+	167	NA	intron (Dtna, intron 1 of 19)	-intron (Dtna, intron 3 of 24)	82554	Dtna	Dtna	NM_001361215			Dtna			NA
kidney_14_5_REP2.mLb.clN_peak_1376	chr18	66458314	66458967	+	166	NA	promoter-TSS (Pmaip1)	-promoter-TSS (Pmaip1)	36	Pmaip1	Pmaip1	NM_021451			Pmaip1			NA
kidney_14_5_REP2.mLb.clN_peak_719	chr18	37814748	37816137	+	166	NA	exon (Pcdhgc4, exon 1 of 4)	-exon (Pcdhgc4, exon 1 of 4)	363	Pcdhgc4	Pcdhgc4	NM_033582			Pcdhgc4			NA
kidney_14_5_REP2.mLb.clN_peak_1071	chr18	54952058	54952860	+	166	NA	intron (Zfp608, intron 2 of 9)	-intron (Zfp608, intron 2 of 8)	37721	Zfp608	Zfp608	NM_001360787			Zfp608			NA
kidney_14_5_REP2.mLb.clN_peak_963	chr18	49404068	49404613	+	166	NA	Intergenic	Intergenic	-118949	1700044K03Rik	1700044K03Rik	NR_033785			1700044K03Rik			NA
kidney_14_5_REP2.mLb.clN_peak_2199	chr19	8798307	8798824	+	165	NA	promoter-TSS (Polr2g)	-promoter-TSS (Polr2g)	-8	Polr2g	Polr2g	NM_026329			Polr2g			NA
kidney_14_5_REP2.mLb.clN_peak_1644	chr18	76072105	76072674	+	165	NA	intron (Zbtb7c, intron 1 of 2)	-intron (Zbtb7c, intron 1 of 2)	26082	2900057B20Rik	2900057B20Rik	NR_045365			2900057B20Rik			NA
kidney_14_5_REP2.mLb.clN_peak_1689	chr18	77869742	77870409	+	165	NA	intron (Pstpip2, intron 6 of 14)	-intron (Pstpip2, intron 6 of 14)	-68391	Epg5	Epg5	NM_001195633			Epg5			NA
kidney_14_5_REP2.mLb.clN_peak_794	chr18	39057696	39058187	+	165	NA	intron (Arhgap26, intron 1 of 22)	-intron (Arhgap26, intron 1 of 21)	64796	Arhgap26	Arhgap26	NM_001374831			Arhgap26			NA
kidney_14_5_REP2.mLb.clN_peak_2273	chr19	10634320	10635246	+	164	NA	intron (Vwce, intron 1 of 19)	-intron (Vwce, intron 1 of 19)	550	Vwce	Vwce	NM_027913			Vwce			NA
kidney_14_5_REP2.mLb.clN_peak_2447	chr19	21159720	21160353	+	164	NA	Intergenic	Intergenic	55326	4930554I06Rik	4930554I06Rik	NR_126458			4930554I06Rik			NA
kidney_14_5_REP2.mLb.clN_peak_2475	chr19	22800505	22801000	+	164	NA	intron (Trpm3, intron 8 of 26)	-intron (Trpm3, intron 8 of 24)	50147	Mir204	Mir204	NR_029591			Mir204			NA
kidney_14_5_REP2.mLb.clN_peak_482	chr18	28417444	28417940	+	164	NA	Intergenic	Intergenic	-142472	4930474G06Rik	4930474G06Rik	NR_045398			4930474G06Rik			NA
kidney_14_5_REP2.mLb.clN_peak_3254	chr19	55244799	55245443	+	164	NA	Intergenic	Intergenic	-8248	Acsl5	Acsl5	NM_027976			Acsl5			NA
kidney_14_5_REP2.mLb.clN_peak_174	chr18	11204796	11205462	+	164	NA	Intergenic	Intergenic	-152562	Gata6os	Gata6os	NR_105023			Gata6os			NA
kidney_14_5_REP2.mLb.clN_peak_852	chr18	43283701	43284284	+	163	NA	intron (Stk32a, intron 5 of 12)	-intron (Stk32a, intron 5 of 12)	76295	Stk32a	Stk32a	NM_178749			Stk32a			NA
kidney_14_5_REP2.mLb.clN_peak_259	chr18	14502706	14503404	+	163	NA	Intergenic	Intergenic	179859	Ss18	Ss18	NM_001161371			Ss18			NA
kidney_14_5_REP2.mLb.clN_peak_2458	chr19	21714659	21715419	+	162	NA	Intergenic	Intergenic	61730	Abhd17b	Abhd17b	NM_146096			Abhd17b			NA
kidney_14_5_REP2.mLb.clN_peak_1255	chr18	61684760	61685314	+	162	NA	Intergenic	Intergenic	-2898	Il17b	Il17b	NM_019508			Il17b			NA
kidney_14_5_REP2.mLb.clN_peak_915	chr18	46621071	46622086	+	162	NA	Intergenic	Intergenic	23874	Eif1a	Eif1a	NM_001374654			Eif1a			NA
kidney_14_5_REP2.mLb.clN_peak_2180	chr19	8134192	8135248	+	162	NA	Intergenic	Intergenic	-2738	Slc22a28	Slc22a28	NM_001013820			Slc22a28			NA
kidney_14_5_REP2.mLb.clN_peak_1540	chr18	73948074	73948991	+	162	NA	intron (Mapk4, intron 2 of 5)	-intron (Mapk4, intron 2 of 5)	-69375	D730045A05Rik	D730045A05Rik	NR_045390			D730045A05Rik			NA
kidney_14_5_REP2.mLb.clN_peak_2661	chr19	30331830	30332121	+	161	NA	Intergenic	Intergenic	99047	Mbl2	Mbl2	NM_001365058			Mbl2			NA
kidney_14_5_REP2.mLb.clN_peak_2807	chr19	38043356	38043944	+	161	NA	promoter-TSS (Myof)	-promoter-TSS (Myof)	-73	Myof	Myof	NM_001099634			Myof			NA
kidney_14_5_REP2.mLb.clN_peak_2025	chr19	5094271	5094750	+	161	NA	intron (Cnih2, intron 2 of 5)	-intron (Cnih2, intron 2 of 5)	4011	Cnih2	Cnih2	NM_009920			Cnih2			NA
kidney_14_5_REP2.mLb.clN_peak_1827	chr18	83185227	83185804	+	161	NA	Intergenic	Intergenic	140369	4921531P14Rik	4921531P14Rik	NR_045361			4921531P14Rik			NA
kidney_14_5_REP2.mLb.clN_peak_1475	chr18	70140953	70141696	+	161	NA	exon (Rab27b, exon 2 of 7)	-exon (Rab27b, exon 2 of 7)	-87736	Rab27b	Rab27b	NM_001082553			Rab27b			NA
kidney_14_5_REP2.mLb.clN_peak_606	chr18	34651191	34652096	+	160	NA	promoter-TSS (Cdc23)	-promoter-TSS (Cdc23)	93	Cdc23	Cdc23	NM_178347			Cdc23			NA
kidney_14_5_REP2.mLb.clN_peak_786	chr18	38929905	38930686	+	160	NA	intron (Gm5820, intron 3 of 4)	-intron (Gm5820, intron 3 of 4)	-11596	Fgf1	Fgf1	NM_010197			Fgf1			NA
kidney_14_5_REP2.mLb.clN_peak_861	chr18	43588397	43588995	+	160	NA	intron (Jakmip2, intron 2 of 21)	-intron (Jakmip2, intron 2 of 21)	99077	Jakmip2	Jakmip2	NM_001163637			Jakmip2			NA
kidney_14_5_REP2.mLb.clN_peak_2093	chr19	6085655	6085933	+	160	NA	promoter-TSS (Zfpl1)	-promoter-TSS (Zfpl1)	697	Cdca5	Cdca5	NM_026410			Cdca5			NA
kidney_14_5_REP2.mLb.clN_peak_2919	chr19	43530281	43530734	+	160	NA	Intergenic	Intergenic	-5902	Got1	Got1	NM_010324			Got1			NA
kidney_14_5_REP2.mLb.clN_peak_747	chr18	38184902	38186214	+	159	NA	Intergenic	Intergenic	24204	Pcdh1	Pcdh1	NM_029357			Pcdh1			NA
kidney_14_5_REP2.mLb.clN_peak_2710	chr19	32916682	32917309	+	159	NA	Intergenic	Intergenic	159418	Pten	Pten	NM_008960			Pten			NA
kidney_14_5_REP2.mLb.clN_peak_1466	chr18	69796015	69796343	+	159	NA	Intergenic	Intergenic	-129380	Ccdc68	Ccdc68	NM_201362			Ccdc68			NA
kidney_14_5_REP2.mLb.clN_peak_21	chr18	4193199	4194657	+	158	NA	Intergenic	Intergenic	28096	Lyzl1	Lyzl1	NM_026092			Lyzl1			NA
kidney_14_5_REP2.mLb.clN_peak_1064	chr18	54846708	54847485	+	158	NA	Intergenic	Intergenic	143084	Zfp608	Zfp608	NM_001360787			Zfp608			NA
kidney_14_5_REP2.mLb.clN_peak_2499	chr19	23652640	23653317	+	158	NA	promoter-TSS (1700028P14Rik)	-promoter-TSS (1700028P14Rik)	-166	1700028P14Rik	1700028P14Rik	NM_026188			1700028P14Rik			NA
