PeakID (cmd=annotatePeaks.pl kidney_14_5_REP1.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
kidney_14_5_REP1.mLb.clN_peak_155	chr18	16808053	16809738	+	180	NA	exon (Cdh2, exon 1 of 16)	-exon (Cdh2, exon 1 of 16)	351	Cdh2	Cdh2	NM_007664			Cdh2			NA
kidney_14_5_REP1.mLb.clN_peak_96	chr18	11351797	11352877	+	178	NA	Intergenic	Intergenic	-280939	Rbbp8	Rbbp8	NM_001081223			Rbbp8			NA
kidney_14_5_REP1.mLb.clN_peak_272	chr18	32376699	32378430	+	178	NA	intron (Bin1, intron 1 of 18)	-intron (Bin1, intron 1 of 14)	347	Bin1	Bin1	NM_009668			Bin1			NA
kidney_14_5_REP1.mLb.clN_peak_1782	chr19	47579081	47580135	+	177	NA	promoter-TSS (Slk)	-promoter-TSS (Slk)	-411	Slk	Slk	NM_001164639			Slk			NA
kidney_14_5_REP1.mLb.clN_peak_515	chr18	49559068	49559766	+	176	NA	Intergenic	Intergenic	36128	1700044K03Rik	1700044K03Rik	NR_033785			1700044K03Rik			NA
kidney_14_5_REP1.mLb.clN_peak_871	chr18	76929807	76930340	+	176	NA	promoter-TSS (Ier3ip1)	-promoter-TSS (Ier3ip1)	46	Ier3ip1	Ier3ip1	NM_025409			Ier3ip1			NA
kidney_14_5_REP1.mLb.clN_peak_1692	chr19	44834383	44834941	+	175	NA	intron (Pax2, intron 8 of 8)	-intron (Pax2, intron 10 of 11)	1276	1700039E22Rik	1700039E22Rik	NR_045315			1700039E22Rik			NA
kidney_14_5_REP1.mLb.clN_peak_1482	chr19	29812686	29813293	+	175	NA	promoter-TSS (Ranbp6)	-promoter-TSS (Ranbp6)	-15	Ranbp6	Ranbp6	NM_177721			Ranbp6			NA
kidney_14_5_REP1.mLb.clN_peak_70	chr18	9211965	9212567	+	174	NA	promoter-TSS (Fzd8)	-promoter-TSS (Fzd8)	-590	Fzd8	Fzd8	NM_008058			Fzd8			NA
kidney_14_5_REP1.mLb.clN_peak_1545	chr19	36554129	36555311	+	174	NA	promoter-TSS (Hectd2)	-promoter-TSS (Hectd2)	81	Hectd2	Hectd2	NM_172637			Hectd2			NA
kidney_14_5_REP1.mLb.clN_peak_1777	chr19	47387469	47388289	+	174	NA	intron (Sh3pxd2a, intron 3 of 14)	-intron (Sh3pxd2a, intron 3 of 13)	76532	Sh3pxd2a	Sh3pxd2a	NM_001164717			Sh3pxd2a			NA
kidney_14_5_REP1.mLb.clN_peak_1087	chr19	5490354	5491055	+	173	NA	intron (Cfl1, intron 1 of 3)	-intron (Cfl1, intron 1 of 3)	249	Cfl1	Cfl1	NM_007687			Cfl1			NA
kidney_14_5_REP1.mLb.clN_peak_1738	chr19	46338197	46339136	+	173	NA	promoter-TSS (Cuedc2)	-promoter-TSS (Cuedc2)	-6	Cuedc2	Cuedc2	NM_024192			Cuedc2			NA
kidney_14_5_REP1.mLb.clN_peak_1398	chr19	23687015	23687906	+	172	NA	promoter-TSS (Ptar1)	-promoter-TSS (Ptar1)	60	Ptar1	Ptar1	NM_028208			Ptar1			NA
kidney_14_5_REP1.mLb.clN_peak_1433	chr19	25672201	25672596	+	172	NA	promoter-TSS (Dmrt2)	-promoter-TSS (Dmrt2)	-13	Dmrt2	Dmrt2	NM_145831			Dmrt2			NA
kidney_14_5_REP1.mLb.clN_peak_1802	chr19	50678068	50679137	+	172	NA	promoter-TSS (Sorcs1)	-promoter-TSS (Sorcs1)	44	Sorcs1	Sorcs1	NM_001360457			Sorcs1			NA
kidney_14_5_REP1.mLb.clN_peak_172	chr18	21375132	21375701	+	171	NA	Intergenic	Intergenic	-75277	Garem1	Garem1	NM_001033445			Garem1			NA
kidney_14_5_REP1.mLb.clN_peak_1584	chr19	38930357	38931505	+	171	NA	promoter-TSS (Hells)	-promoter-TSS (Hells)	-59	Hells	Hells	NM_008234			Hells			NA
kidney_14_5_REP1.mLb.clN_peak_380	chr18	36801465	36802321	+	171	NA	exon (Vaultrc5, exon 1 of 1)	-exon (Vaultrc5, exon 1 of 1)	130	Vaultrc5	Vaultrc5	NR_027885			Vaultrc5			NA
kidney_14_5_REP1.mLb.clN_peak_335	chr18	35751990	35752480	+	171	NA	Intergenic	Intergenic	-11681	Sting1	Sting1	NM_028261			Sting1			NA
kidney_14_5_REP1.mLb.clN_peak_1561	chr19	37550280	37550898	+	171	NA	intron (Exoc6, intron 1 of 21)	-intron (Exoc6, intron 1 of 21)	171	Exoc6	Exoc6	NM_175353			Exoc6			NA
kidney_14_5_REP1.mLb.clN_peak_558	chr18	54992554	54993138	+	171	NA	promoter-TSS (Zfp608)	-promoter-TSS (Zfp608)	-2666	Zfp608	Zfp608	NM_001360787			Zfp608			NA
kidney_14_5_REP1.mLb.clN_peak_1572	chr19	38223672	38224516	+	170	NA	promoter-TSS (Fra10ac1)	-promoter-TSS (Fra10ac1)	58	Fra10ac1	Fra10ac1	NM_027466			Fra10ac1			NA
kidney_14_5_REP1.mLb.clN_peak_413	chr18	38338061	38339249	+	170	NA	intron (Gnpda1, intron 1 of 6)	-intron (Gnpda1, intron 1 of 6)	338	Gnpda1	Gnpda1	NM_011937			Gnpda1			NA
kidney_14_5_REP1.mLb.clN_peak_1880	chr19	56548232	56548990	+	169	NA	promoter-TSS (Dclre1a)	-promoter-TSS (Dclre1a)	350	Nhlrc2	Nhlrc2	NM_025811			Nhlrc2			NA
kidney_14_5_REP1.mLb.clN_peak_421	chr18	38600982	38602570	+	168	NA	promoter-TSS (Spry4)	-promoter-TSS (Spry4)	-429	Spry4	Spry4	NM_011898			Spry4			NA
kidney_14_5_REP1.mLb.clN_peak_1268	chr19	10456878	10457840	+	168	NA	promoter-TSS (Lrrc10b)	-promoter-TSS (Lrrc10b)	88	Lrrc10b	Lrrc10b	NM_001111140			Lrrc10b			NA
kidney_14_5_REP1.mLb.clN_peak_1235	chr19	9134875	9135755	+	167	NA	intron (Asrgl1, intron 1 of 6)	-intron (Asrgl1, intron 1 of 6)	251	Asrgl1	Asrgl1	NM_025610			Asrgl1			NA
kidney_14_5_REP1.mLb.clN_peak_1848	chr19	55098499	55099885	+	166	NA	intron (Gpam, intron 3 of 22)	-intron (Gpam, intron 3 of 22)	285	Gpam	Gpam	NM_001356285			Gpam			NA
kidney_14_5_REP1.mLb.clN_peak_721	chr18	66291552	66292078	+	166	NA	promoter-TSS (Ccbe1)	-promoter-TSS (Ccbe1)	23	Ccbe1	Ccbe1	NM_178793			Ccbe1			NA
kidney_14_5_REP1.mLb.clN_peak_1247	chr19	10041072	10041903	+	165	NA	promoter-TSS (Fads3)	-promoter-TSS (Fads3)	-61	Fads3	Fads3	NM_021890			Fads3			NA
kidney_14_5_REP1.mLb.clN_peak_1759	chr19	46689634	46690379	+	165	NA	promoter-TSS (Borcs7)	-promoter-TSS (Borcs7)	100	Borcs7	Borcs7	NM_025563			Borcs7			NA
kidney_14_5_REP1.mLb.clN_peak_346	chr18	35889014	35890067	+	164	NA	Intergenic	Intergenic	59752	Cxxc5	Cxxc5	NM_133687			Cxxc5			NA
kidney_14_5_REP1.mLb.clN_peak_1642	chr19	42752417	42753470	+	164	NA	promoter-TSS (Pyroxd2)	-promoter-TSS (Pyroxd2)	-168	Pyroxd2	Pyroxd2	NM_029011			Pyroxd2			NA
kidney_14_5_REP1.mLb.clN_peak_1656	chr19	43879482	43880019	+	164	NA	promoter-TSS (Dnmbp)	-promoter-TSS (Dnmbp)	40947	Gm10768	Gm10768	NR_033472			Gm10768			NA
kidney_14_5_REP1.mLb.clN_peak_876	chr18	77077907	77078230	+	163	NA	intron (Pias2, intron 1 of 12)	-intron (Pias2, intron 1 of 13)	12860	Pias2	Pias2	NM_008602			Pias2			NA
kidney_14_5_REP1.mLb.clN_peak_1129	chr19	6117894	6118840	+	163	NA	exon (Sac3d1, exon 1 of 2)	-exon (Sac3d1, exon 1 of 2)	219	Sac3d1	Sac3d1	NM_133678			Sac3d1			NA
kidney_14_5_REP1.mLb.clN_peak_1729	chr19	46055963	46057437	+	161	NA	exon (Pprc1, exon 1 of 14)	-exon (Pprc1, exon 1 of 14)	161	Pprc1	Pprc1	NM_001346801			Pprc1			NA
kidney_14_5_REP1.mLb.clN_peak_1822	chr19	53420915	53421849	+	160	NA	Intergenic	Intergenic	-30748	Smndc1	Smndc1	NM_172429			Smndc1			NA
kidney_14_5_REP1.mLb.clN_peak_1021	chr19	4121104	4121725	+	160	NA	exon (Aip, exon 1 of 6)	-exon (Aip, exon 1 of 6)	4444	Aip	Aip	NM_016666			Aip			NA
kidney_14_5_REP1.mLb.clN_peak_1612	chr19	41829692	41830474	+	159	NA	exon (Frat1, exon 1 of 1)	-exon (Frat1, exon 1 of 1)	113	Frat1	Frat1	NM_008043			Frat1			NA
kidney_14_5_REP1.mLb.clN_peak_1737	chr19	46328136	46329261	+	159	NA	exon (Fbxl15, exon 2 of 4)	-exon (Fbxl15, exon 2 of 4)	514	Fbxl15	Fbxl15	NM_133694			Fbxl15			NA
kidney_14_5_REP1.mLb.clN_peak_1251	chr19	10203787	10204399	+	159	NA	promoter-TSS (Fen1)	-promoter-TSS (Fen1)	-109	Tmem258	Tmem258	NM_026919			Tmem258			NA
kidney_14_5_REP1.mLb.clN_peak_1264	chr19	10388660	10389635	+	158	NA	promoter-TSS (Syt7)	-promoter-TSS (Syt7)	57	Syt7	Syt7	NM_173067			Syt7			NA
kidney_14_5_REP1.mLb.clN_peak_1825	chr19	53528585	53529285	+	157	NA	promoter-TSS (Dusp5)	-promoter-TSS (Dusp5)	-210	Dusp5	Dusp5	NM_001085390			Dusp5			NA
kidney_14_5_REP1.mLb.clN_peak_1765	chr19	46988579	46989211	+	157	NA	intron (Nt5c2, intron 1 of 17)	-intron (Nt5c2, intron 1 of 17)	-25786	Ina	Ina	NM_146100			Ina			NA
kidney_14_5_REP1.mLb.clN_peak_340	chr18	35829596	35830415	+	156	NA	promoter-TSS (Cxxc5)	-promoter-TSS (Cxxc5)	217	Cxxc5	Cxxc5	NM_133687			Cxxc5			NA
kidney_14_5_REP1.mLb.clN_peak_872	chr18	76944027	76944596	+	155	NA	promoter-TSS (Hdhd2)	-promoter-TSS (Hdhd2)	196	Hdhd2	Hdhd2	NM_001361227			Hdhd2			NA
kidney_14_5_REP1.mLb.clN_peak_1533	chr19	34662087	34662489	+	155	NA	Intergenic	Intergenic	21399	Ifit1	Ifit1	NM_008331			Ifit1			NA
kidney_14_5_REP1.mLb.clN_peak_1439	chr19	26747501	26748487	+	154	NA	promoter-TSS (Smarca2)	-promoter-TSS (Smarca2)	-409	Smarca2	Smarca2	NM_011416			Smarca2			NA
kidney_14_5_REP1.mLb.clN_peak_840	chr18	75434149	75435291	+	153	NA	exon (Ctif, exon 12 of 12)	-exon (Ctif, exon 12 of 12)	67355	Smad7	Smad7	NM_001042660			Smad7			NA
kidney_14_5_REP1.mLb.clN_peak_298	chr18	34372618	34373702	+	153	NA	intron (Reep5, intron 1 of 4)	-intron (Reep5, intron 1 of 4)	255	Reep5	Reep5	NM_007874			Reep5			NA
kidney_14_5_REP1.mLb.clN_peak_869	chr18	76542593	76543228	+	152	NA	Intergenic	Intergenic	301209	Smad2	Smad2	NM_001252481			Smad2			NA
kidney_14_5_REP1.mLb.clN_peak_642	chr18	60978116	60978635	+	152	NA	intron (Camk2a, intron 15 of 17)	-intron (Camk2a, intron 3 of 5)	20302	Mir6982	Mir6982	NR_105948			Mir6982			NA
kidney_14_5_REP1.mLb.clN_peak_885	chr18	77773271	77774433	+	151	NA	promoter-TSS (Haus1)	-promoter-TSS (Haus1)	84	Atp5a1	Atp5a1	NM_007505			Atp5a1			NA
kidney_14_5_REP1.mLb.clN_peak_935	chr18	82691463	82692726	+	151	NA	intron (Zfp236, intron 1 of 29)	-intron (Zfp236, intron 1 of 30)	821	Zfp236	Zfp236	NM_177832			Zfp236			NA
kidney_14_5_REP1.mLb.clN_peak_544	chr18	53245217	53246028	+	151	NA	promoter-TSS (Snx24)	-promoter-TSS (Snx24)	-3	Snx24	Snx24	NM_001370761			Snx24			NA
kidney_14_5_REP1.mLb.clN_peak_703	chr18	65520145	65520986	+	150	NA	intron (Mir466p, intron 3 of 6)	-intron (Mir466p, intron 3 of 6)	-59665	Zfp532	Zfp532	NM_207255			Zfp532			NA
kidney_14_5_REP1.mLb.clN_peak_1161	chr19	6950641	6951989	+	150	NA	intron (Bad, intron 3 of 3)	-intron (Bad, intron 3 of 3)	9454	Bad	Bad	NM_001285453			Bad			NA
kidney_14_5_REP1.mLb.clN_peak_1425	chr19	25236609	25237407	+	150	NA	promoter-TSS (Kank1)	-promoter-TSS (Kank1)	33	Kank1	Kank1	NM_181404			Kank1			NA
kidney_14_5_REP1.mLb.clN_peak_1399	chr19	23758206	23759292	+	149	NA	promoter-TSS (Apba1)	-promoter-TSS (Apba1)	-127	Apba1	Apba1	NM_177034			Apba1			NA
kidney_14_5_REP1.mLb.clN_peak_1337	chr19	16955588	16956374	+	149	NA	promoter-TSS (Prune2)	-promoter-TSS (Prune2)	-137	Prune2	Prune2	NM_181348			Prune2			NA
kidney_14_5_REP1.mLb.clN_peak_1405	chr19	24173753	24174615	+	149	NA	promoter-TSS (Tjp2)	-promoter-TSS (Tjp2)	50944	Tjp2	Tjp2	NM_001376368			Tjp2			NA
kidney_14_5_REP1.mLb.clN_peak_21	chr18	4921046	4921842	+	148	NA	Intergenic	Intergenic	108958	Gm10556	Gm10556	NR_045881			Gm10556			NA
kidney_14_5_REP1.mLb.clN_peak_1058	chr19	4961912	4962629	+	148	NA	promoter-TSS (Mrpl11)	-promoter-TSS (Mrpl11)	-36	Mrpl11	Mrpl11	NM_025553			Mrpl11			NA
kidney_14_5_REP1.mLb.clN_peak_1621	chr19	42045360	42045907	+	148	NA	promoter-TSS (Hoga1)	-promoter-TSS (Hoga1)	-237	Hoga1	Hoga1	NM_026152			Hoga1			NA
kidney_14_5_REP1.mLb.clN_peak_1228	chr19	8953404	8954250	+	148	NA	promoter-TSS (Tut1)	-promoter-TSS (Tut1)	-5	Tut1	Tut1	NM_197993			Tut1			NA
kidney_14_5_REP1.mLb.clN_peak_1148	chr19	6418255	6418727	+	148	NA	promoter-TSS (Nrxn2)	-promoter-TSS (Nrxn2)	-265	Nrxn2	Nrxn2	NM_001369363			Nrxn2			NA
kidney_14_5_REP1.mLb.clN_peak_427	chr18	38882147	38882745	+	148	NA	intron (Fgf1, intron 1 of 3)	-intron (Fgf1, intron 1 of 3)	-10010	Gm5820	Gm5820	NM_001033789			Gm5820			NA
kidney_14_5_REP1.mLb.clN_peak_20	chr18	4920289	4920837	+	147	NA	Intergenic	Intergenic	108077	Gm10556	Gm10556	NR_045881			Gm10556			NA
kidney_14_5_REP1.mLb.clN_peak_1030	chr19	4257251	4258090	+	147	NA	Intergenic	Intergenic	6208	Mir6985	Mir6985	NR_105951			Mir6985			NA
kidney_14_5_REP1.mLb.clN_peak_1600	chr19	41263160	41264471	+	147	NA	exon (Tm9sf3, exon 1 of 15)	-exon (Tm9sf3, exon 1 of 15)	189	Tm9sf3	Tm9sf3	NM_133352			Tm9sf3			NA
kidney_14_5_REP1.mLb.clN_peak_1727	chr19	46039473	46039898	+	147	NA	promoter-TSS (Ldb1)	-promoter-TSS (Ldb1)	-64	Ldb1	Ldb1	NM_001360336			Ldb1			NA
kidney_14_5_REP1.mLb.clN_peak_1889	chr19	56996983	56997833	+	147	NA	intron (Afap1l2, intron 1 of 20)	-intron (Afap1l2, intron 2 of 19)	11167	Afap1l2	Afap1l2	NM_001177796			Afap1l2			NA
kidney_14_5_REP1.mLb.clN_peak_1046	chr19	4698228	4698647	+	146	NA	exon (Gm960, exon 1 of 15)	-exon (Gm960, exon 1 of 15)	231	Gm960	Gm960	NM_001033447			Gm960			NA
kidney_14_5_REP1.mLb.clN_peak_241	chr18	30045837	30046362	+	146	NA	Intergenic	Intergenic	-226766	Pik3c3	Pik3c3	NR_151699			Pik3c3			NA
kidney_14_5_REP1.mLb.clN_peak_1823	chr19	53437275	53437973	+	145	NA	Intergenic	Intergenic	27172	Mirt1	Mirt1	NR_028427			Mirt1			NA
kidney_14_5_REP1.mLb.clN_peak_1219	chr19	8837248	8838209	+	145	NA	exon (Bscl2, exon 1 of 12)	-exon (Bscl2, exon 1 of 12)	1518	Gng3	Gng3	NM_010316			Gng3			NA
kidney_14_5_REP1.mLb.clN_peak_993	chr19	3282773	3283259	+	145	NA	promoter-TSS (Mrpl21)	-promoter-TSS (Mrpl21)	-6	Ighmbp2	Ighmbp2	NM_009212			Ighmbp2			NA
kidney_14_5_REP1.mLb.clN_peak_384	chr18	37218044	37218423	+	145	NA	intron (Gm38667, intron 1 of 3)	-intron (Gm37013, intron 1 of 3)	-46765	Pcdhb1	Pcdhb1	NM_053126			Pcdhb1			NA
kidney_14_5_REP1.mLb.clN_peak_1441	chr19	26865650	26866285	+	144	NA	Intergenic	Intergenic	-19958	Gm815	Gm815	NM_001033407			Gm815			NA
kidney_14_5_REP1.mLb.clN_peak_1824	chr19	53511327	53511982	+	144	NA	Intergenic	Intergenic	-17491	Dusp5	Dusp5	NM_001085390			Dusp5			NA
kidney_14_5_REP1.mLb.clN_peak_1473	chr19	29361690	29362170	+	144	NA	promoter-TSS (Plgrkt)	-promoter-TSS (Plgrkt)	-59	Plgrkt	Plgrkt	NM_026362			Plgrkt			NA
kidney_14_5_REP1.mLb.clN_peak_326	chr18	35553258	35553454	+	143	NA	promoter-TSS (Snhg4)	-promoter-TSS (Snhg4)	-54	Snhg4	Snhg4	NR_038073			Snhg4			NA
kidney_14_5_REP1.mLb.clN_peak_473	chr18	45558110	45558841	+	143	NA	exon (Kcnn2, exon 3 of 11)	-exon (Kcnn2, exon 3 of 11)	-1679	Kcnn2	Kcnn2	NM_080465			Kcnn2			NA
kidney_14_5_REP1.mLb.clN_peak_1140	chr19	6306169	6306876	+	143	NA	promoter-TSS (Cdc42bpg)	-promoter-TSS (Cdc42bpg)	65	Cdc42bpg	Cdc42bpg	NM_001033342			Cdc42bpg			NA
kidney_14_5_REP1.mLb.clN_peak_347	chr18	35919148	35920339	+	143	NA	Intergenic	Intergenic	-45087	Psd2	Psd2	NR_110349			Psd2			NA
kidney_14_5_REP1.mLb.clN_peak_990	chr18	89768895	89770052	+	142	NA	promoter-TSS (Dok6)	-promoter-TSS (Dok6)	67	Dok6	Dok6	NM_001039173			Dok6			NA
kidney_14_5_REP1.mLb.clN_peak_328	chr18	35598343	35599283	+	142	NA	exon (Paip2, exon 1 of 4)	-exon (Paip2, exon 1 of 4)	196	Paip2	Paip2	NM_026420			Paip2			NA
kidney_14_5_REP1.mLb.clN_peak_804	chr18	74064611	74065522	+	142	NA	promoter-TSS (Mapk4)	-promoter-TSS (Mapk4)	12	Gm9925	Gm9925	NR_164344			Gm9925			NA
kidney_14_5_REP1.mLb.clN_peak_405	chr18	38067960	38068402	+	141	NA	Intergenic	Intergenic	-70607	Arap3	Arap3	NM_139206			Arap3			NA
kidney_14_5_REP1.mLb.clN_peak_609	chr18	58455470	58455811	+	141	NA	Intergenic	Intergenic	-100600	Slc27a6	Slc27a6	NM_001081072			Slc27a6			NA
kidney_14_5_REP1.mLb.clN_peak_1262	chr19	10333455	10334062	+	141	NA	Intergenic	Intergenic	-28881	Dagla	Dagla	NM_198114			Dagla			NA
kidney_14_5_REP1.mLb.clN_peak_661	chr18	61666010	61666725	+	141	NA	promoter-TSS (Carmn)	-promoter-TSS (Carmn)	-829	Carmn	Carmn	NR_045402			Carmn			NA
kidney_14_5_REP1.mLb.clN_peak_945	chr18	82914055	82914684	+	141	NA	promoter-TSS (Zfp516)	-promoter-TSS (Zfp516)	3490	Zfp516	Zfp516	NM_183033			Zfp516			NA
kidney_14_5_REP1.mLb.clN_peak_1114	chr19	5875049	5875431	+	140	NA	promoter-TSS (Frmd8)	-promoter-TSS (Frmd8)	-32	Frmd8	Frmd8	NM_026169			Frmd8			NA
kidney_14_5_REP1.mLb.clN_peak_880	chr18	77490030	77490594	+	140	NA	intron (Rnf165, intron 1 of 7)	-intron (Rnf165, intron 1 of 7)	74824	Rnf165	Rnf165	NM_001164504			Rnf165			NA
kidney_14_5_REP1.mLb.clN_peak_706	chr18	65580599	65582304	+	140	NA	promoter-TSS (Zfp532)	-promoter-TSS (Zfp532)	1221	Zfp532	Zfp532	NM_207255			Zfp532			NA
kidney_14_5_REP1.mLb.clN_peak_1681	chr19	44582728	44583125	+	140	NA	Intergenic	Intergenic	20072	Hif1an	Hif1an	NM_176958			Hif1an			NA
kidney_14_5_REP1.mLb.clN_peak_1846	chr19	54044485	54045627	+	139	NA	promoter-TSS (Adra2a)	-promoter-TSS (Adra2a)	-203	Adra2a	Adra2a	NM_007417			Adra2a			NA
kidney_14_5_REP1.mLb.clN_peak_765	chr18	69592336	69593702	+	139	NA	intron (Tcf4, intron 8 of 19)	-intron (Tcf4, intron 8 of 19)	248527	Tcf4	Tcf4	NM_001361126			Tcf4			NA
kidney_14_5_REP1.mLb.clN_peak_1103	chr19	5731668	5732051	+	138	NA	promoter-TSS (Znrd2)	-promoter-TSS (Znrd2)	-127	Znrd2	Znrd2	NM_020491			Znrd2			NA
kidney_14_5_REP1.mLb.clN_peak_1365	chr19	21144743	21145172	+	138	NA	Intergenic	Intergenic	40247	4930554I06Rik	4930554I06Rik	NR_126458			4930554I06Rik			NA
kidney_14_5_REP1.mLb.clN_peak_1292	chr19	11770065	11770775	+	138	NA	promoter-TSS (Mrpl16)	-promoter-TSS (Mrpl16)	5	Mrpl16	Mrpl16	NM_025606			Mrpl16			NA
kidney_14_5_REP1.mLb.clN_peak_941	chr18	82902023	82902774	+	138	NA	Intergenic	Intergenic	-8481	Zfp516	Zfp516	NM_183033			Zfp516			NA
kidney_14_5_REP1.mLb.clN_peak_422	chr18	38631188	38632099	+	138	NA	Intergenic	Intergenic	-30296	Spry4	Spry4	NM_011898			Spry4			NA
kidney_14_5_REP1.mLb.clN_peak_618	chr18	59174784	59176056	+	137	NA	promoter-TSS (Chsy3)	-promoter-TSS (Chsy3)	80	Chsy3	Chsy3	NM_001081328			Chsy3			NA
kidney_14_5_REP1.mLb.clN_peak_1410	chr19	24279840	24281288	+	137	NA	promoter-TSS (Fxn)	-promoter-TSS (Fxn)	26	Fxn	Fxn	NR_157400			Fxn			NA
kidney_14_5_REP1.mLb.clN_peak_267	chr18	32147403	32147822	+	136	NA	Intergenic	Intergenic	-9407	Proc	Proc	NM_001042767			Proc			NA
kidney_14_5_REP1.mLb.clN_peak_7	chr18	3666358	3666780	+	136	NA	Intergenic	Intergenic	158612	Bambi	Bambi	NM_026505			Bambi			NA
kidney_14_5_REP1.mLb.clN_peak_904	chr18	80004933	80005262	+	135	NA	Intergenic	Intergenic	-14197	Gm36718	Gm36718	NM_001370903			Gm36718			NA
kidney_14_5_REP1.mLb.clN_peak_1177	chr19	7135526	7136193	+	135	NA	intron (Macrod1, intron 3 of 10)	-intron (Macrod1, intron 3 of 10)	-30130	Flrt1	Flrt1	NM_201411			Flrt1			NA
kidney_14_5_REP1.mLb.clN_peak_1285	chr19	10940293	10941170	+	135	NA	TTS (Ccdc86)	-TTS (Ccdc86)	3571	Ptgdr2	Ptgdr2	NM_009962			Ptgdr2			NA
kidney_14_5_REP1.mLb.clN_peak_892	chr18	78255777	78256359	+	134	NA	intron (Slc14a2, intron 3 of 21)	-intron (Slc14a2, intron 3 of 11)	-132642	Slc14a1	Slc14a1	NM_001171011			Slc14a1			NA
kidney_14_5_REP1.mLb.clN_peak_539	chr18	52831527	52832215	+	134	NA	intron (Sncaip, intron 1 of 10)	-intron (Sncaip, intron 1 of 11)	6561	Gm51263	Gm51263	NM_001367923			Gm51263			NA
kidney_14_5_REP1.mLb.clN_peak_232	chr18	25668110	25668573	+	134	NA	intron (Celf4, intron 2 of 13)	-intron (Celf4, intron 2 of 12)	85816	Celf4	Celf4	NM_001362278			Celf4			NA
kidney_14_5_REP1.mLb.clN_peak_1234	chr19	9082501	9082804	+	134	NA	TTS (Scgb1a1)	-TTS (Scgb1a1)	5304	Scgb1a1	Scgb1a1	NM_011681			Scgb1a1			NA
kidney_14_5_REP1.mLb.clN_peak_726	chr18	66860311	66860735	+	133	NA	promoter-TSS (Mc4r)	-promoter-TSS (Mc4r)	-36	Mc4r	Mc4r	NM_016977			Mc4r			NA
kidney_14_5_REP1.mLb.clN_peak_527	chr18	51117585	51118090	+	133	NA	promoter-TSS (Prr16)	-promoter-TSS (Prr16)	-61	Prr16	Prr16	NM_001081224			Prr16			NA
kidney_14_5_REP1.mLb.clN_peak_901	chr18	79109489	79110479	+	132	NA	promoter-TSS (Setbp1)	-promoter-TSS (Setbp1)	-593	Setbp1	Setbp1	NM_053099			Setbp1			NA
kidney_14_5_REP1.mLb.clN_peak_1678	chr19	44554915	44555668	+	132	NA	intron (Ndufb8, intron 1 of 4)	-intron (Ndufb8, intron 1 of 4)	151	Ndufb8	Ndufb8	NM_001347447			Ndufb8			NA
kidney_14_5_REP1.mLb.clN_peak_602	chr18	57854535	57854858	+	131	NA	Intergenic	Intergenic	-23982	Slc12a2	Slc12a2	NM_009194			Slc12a2			NA
kidney_14_5_REP1.mLb.clN_peak_479	chr18	46280541	46281015	+	131	NA	promoter-TSS (Pggt1b)	-promoter-TSS (Pggt1b)	72	Pggt1b	Pggt1b	NM_172627			Pggt1b			NA
kidney_14_5_REP1.mLb.clN_peak_97	chr18	11392586	11393024	+	131	NA	Intergenic	Intergenic	-240471	Rbbp8	Rbbp8	NM_001081223			Rbbp8			NA
kidney_14_5_REP1.mLb.clN_peak_780	chr18	70582234	70582722	+	130	NA	exon (Mbd2, exon 3 of 3)	-exon (Mbd2, exon 3 of 3)	14186	Mbd2	Mbd2	NM_001311071			Mbd2			NA
kidney_14_5_REP1.mLb.clN_peak_1362	chr19	19058737	19059020	+	130	NA	intron (Rorb, intron 1 of 9)	-intron (Rorb, intron 1 of 9)	-57761	Rorb	Rorb	NM_001289921			Rorb			NA
kidney_14_5_REP1.mLb.clN_peak_115	chr18	12643225	12644431	+	129	NA	exon (Ttc39c, exon 1 of 14)	-exon (Ttc39c, exon 1 of 14)	295	Ttc39c	Ttc39c	NM_028341			Ttc39c			NA
kidney_14_5_REP1.mLb.clN_peak_1883	chr19	56601652	56602227	+	129	NA	Intergenic	Intergenic	53678	Nhlrc2	Nhlrc2	NM_025811			Nhlrc2			NA
kidney_14_5_REP1.mLb.clN_peak_613	chr18	58659346	58659914	+	129	NA	exon (Isoc1, exon 1 of 5)	-exon (Isoc1, exon 1 of 5)	148	Isoc1	Isoc1	NM_025478			Isoc1			NA
kidney_14_5_REP1.mLb.clN_peak_1745	chr19	46471755	46472018	+	129	NA	intron (Sufu, intron 8 of 11)	-intron (Sufu, intron 8 of 11)	-29762	Trim8	Trim8	NM_053100			Trim8			NA
kidney_14_5_REP1.mLb.clN_peak_1122	chr19	5988927	5989503	+	129	NA	exon (Capn1, exon 22 of 22)	-exon (Capn1, exon 22 of 22)	-3072	Slc22a20	Slc22a20	NM_198650			Slc22a20			NA
kidney_14_5_REP1.mLb.clN_peak_458	chr18	43392584	43393993	+	128	NA	promoter-TSS (Dpysl3)	-promoter-TSS (Dpysl3)	89	Dpysl3	Dpysl3	NM_009468			Dpysl3			NA
