PeakID (cmd=annotatePeaks.pl liver_15_5_REP1.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
liver_15_5_REP1.mLb.clN_peak_1095	chr19	5921832	5922863	+	571	NA	intron (Cdc42ep2, intron 1 of 1)	-intron (Cdc42ep2, intron 1 of 1)	2469	Cdc42ep2	Cdc42ep2	NM_026772			Cdc42ep2			NA
liver_15_5_REP1.mLb.clN_peak_45	chr18	5591262	5593221	+	568	NA	promoter-TSS (Zeb1)	-promoter-TSS (Zeb1)	196	Gm10125	Gm10125	NR_033552			Gm10125			NA
liver_15_5_REP1.mLb.clN_peak_1057	chr19	5490306	5491639	+	567	NA	intron (Cfl1, intron 1 of 3)	-intron (Cfl1, intron 1 of 3)	517	Cfl1	Cfl1	NM_007687			Cfl1			NA
liver_15_5_REP1.mLb.clN_peak_539	chr18	57878032	57879056	+	567	NA	promoter-TSS (Slc12a2)	-promoter-TSS (Slc12a2)	-134	Slc12a2	Slc12a2	NM_009194			Slc12a2			NA
liver_15_5_REP1.mLb.clN_peak_820	chr18	77811682	77812202	+	563	NA	intron (Pstpip2, intron 1 of 14)	-intron (Pstpip2, intron 1 of 14)	-15552	F830208F22Rik	F830208F22Rik	NR_152167			F830208F22Rik			NA
liver_15_5_REP1.mLb.clN_peak_320	chr18	35598276	35599297	+	563	NA	exon (Paip2, exon 1 of 4)	-exon (Paip2, exon 1 of 4)	169	Paip2	Paip2	NM_026420			Paip2			NA
liver_15_5_REP1.mLb.clN_peak_689	chr18	67670222	67670942	+	563	NA	exon (Ptpn2, exon 9 of 9)	-exon (Ptpn2, exon 9 of 9)	28995	Psmg2	Psmg2	NM_001368147			Psmg2			NA
liver_15_5_REP1.mLb.clN_peak_998	chr19	4257265	4257960	+	560	NA	Intergenic	Intergenic	6266	Mir6985	Mir6985	NR_105951			Mir6985			NA
liver_15_5_REP1.mLb.clN_peak_1804	chr19	46905085	46906073	+	558	NA	intron (Nt5c2, intron 3 of 17)	-intron (Nt5c2, intron 3 of 17)	56772	Nt5c2	Nt5c2	NR_028353			Nt5c2			NA
liver_15_5_REP1.mLb.clN_peak_1566	chr19	37009845	37010629	+	554	NA	intron (Btaf1, intron 37 of 37)	-intron (Btaf1, intron 37 of 37)	84158	Btaf1	Btaf1	NM_001080706			Btaf1			NA
liver_15_5_REP1.mLb.clN_peak_1434	chr19	29047507	29048143	+	554	NA	exon (Ak3, exon 1 of 5)	-exon (Ak3, exon 1 of 5)	136	Ak3	Ak3	NM_021299			Ak3			NA
liver_15_5_REP1.mLb.clN_peak_614	chr18	63203457	63205081	+	553	NA	intron (Piezo2, intron 3 of 53)	-intron (Piezo2, intron 3 of 53)	182914	Piezo2	Piezo2	NM_001039485			Piezo2			NA
liver_15_5_REP1.mLb.clN_peak_352	chr18	36515438	36516139	+	553	NA	promoter-TSS (Hbegf)	-promoter-TSS (Hbegf)	17	Hbegf	Hbegf	NM_010415			Hbegf			NA
liver_15_5_REP1.mLb.clN_peak_448	chr18	46311624	46312192	+	550	NA	promoter-TSS (Ccdc112)	-promoter-TSS (Ccdc112)	20	Ccdc112	Ccdc112	NM_001160399			Ccdc112			NA
liver_15_5_REP1.mLb.clN_peak_1270	chr19	11121034	11121422	+	550	NA	intron (Ms4a20, intron 1 of 6)	-intron (Ms4a20, intron 1 of 6)	9650	Ms4a20	Ms4a20	NM_027058			Ms4a20			NA
liver_15_5_REP1.mLb.clN_peak_1029	chr19	4891689	4892466	+	546	NA	intron (Bbs1, intron 14 of 16)	-intron (Bbs1, intron 14 of 16)	13409	Zdhhc24	Zdhhc24	NM_027476			Zdhhc24			NA
liver_15_5_REP1.mLb.clN_peak_1368	chr19	21799602	21800311	+	546	NA	intron (Cemip2, intron 5 of 24)	-intron (Cemip2, intron 4 of 23)	21616	Cemip2	Cemip2	NM_031997			Cemip2			NA
liver_15_5_REP1.mLb.clN_peak_1774	chr19	46454647	46455643	+	536	NA	intron (Sufu, intron 8 of 11)	-intron (Sufu, intron 8 of 11)	-46503	Trim8	Trim8	NM_053100			Trim8			NA
liver_15_5_REP1.mLb.clN_peak_604	chr18	62174375	62175123	+	533	NA	Intergenic	Intergenic	5232	Adrb2	Adrb2	NM_007420			Adrb2			NA
liver_15_5_REP1.mLb.clN_peak_1768	chr19	46338311	46339217	+	532	NA	promoter-TSS (Cuedc2)	-promoter-TSS (Cuedc2)	-104	Cuedc2	Cuedc2	NM_024192			Cuedc2			NA
liver_15_5_REP1.mLb.clN_peak_1792	chr19	46689668	46690382	+	530	NA	exon (Borcs7, exon 1 of 5)	-exon (Borcs7, exon 1 of 5)	119	Borcs7	Borcs7	NM_025563			Borcs7			NA
liver_15_5_REP1.mLb.clN_peak_477	chr18	50008178	50008838	+	529	NA	intron (Tnfaip8, intron 1 of 2)	-intron (Tnfaip8, intron 1 of 1)	-44774	Tnfaip8	Tnfaip8	NM_001360935			Tnfaip8			NA
liver_15_5_REP1.mLb.clN_peak_350	chr18	36439702	36440576	+	528	NA	intron (Pfdn1, intron 2 of 3)	-intron (Pfdn1, intron 2 of 3)	14356	Pfdn1	Pfdn1	NM_026027			Pfdn1			NA
liver_15_5_REP1.mLb.clN_peak_1125	chr19	6284506	6286523	+	527	NA	intron (Ehd1, intron 2 of 4)	-intron (Ehd1, intron 2 of 4)	8618	Ehd1	Ehd1	NM_010119			Ehd1			NA
liver_15_5_REP1.mLb.clN_peak_266	chr18	32239835	32240570	+	526	NA	promoter-TSS (Ercc3)	-promoter-TSS (Ercc3)	-125	Ercc3	Ercc3	NM_133658			Ercc3			NA
liver_15_5_REP1.mLb.clN_peak_511	chr18	54992500	54993101	+	526	NA	promoter-TSS (Zfp608)	-promoter-TSS (Zfp608)	-2620	Zfp608	Zfp608	NM_001360787			Zfp608			NA
liver_15_5_REP1.mLb.clN_peak_1246	chr19	10444458	10445216	+	524	NA	intron (Syt7, intron 10 of 10)	-intron (Syt7, intron 11 of 11)	12610	Lrrc10b	Lrrc10b	NM_001111140			Lrrc10b			NA
liver_15_5_REP1.mLb.clN_peak_1378	chr19	23151715	23152933	+	523	NA	intron (Klf9, intron 1 of 1)	-intron (Klf9, intron 1 of 1)	2893	Mir1192	Mir1192	NR_035423			Mir1192			NA
liver_15_5_REP1.mLb.clN_peak_1274	chr19	11725899	11726440	+	522	NA	Intergenic	Intergenic	-21390	Cblif	Cblif	NM_008118			Cblif			NA
liver_15_5_REP1.mLb.clN_peak_719	chr18	69592441	69593780	+	520	NA	intron (Tcf4, intron 8 of 19)	-intron (Tcf4, intron 8 of 19)	248618	Tcf4	Tcf4	NM_001361126			Tcf4			NA
liver_15_5_REP1.mLb.clN_peak_20	chr18	4634828	4635602	+	518	NA	intron (Jcad, intron 1 of 3)	-intron (Jcad, intron 1 of 3)	286	Jcad	Jcad	NM_001081963			Jcad			NA
liver_15_5_REP1.mLb.clN_peak_1892	chr19	55098834	55099917	+	511	NA	exon (Gpam, exon 1 of 21)	-exon (Gpam, exon 1 of 21)	102	Gpam	Gpam	NM_001356285			Gpam			NA
liver_15_5_REP1.mLb.clN_peak_1063	chr19	5636996	5637989	+	511	NA	promoter-TSS (Rela)	-promoter-TSS (Rela)	-49	Rela	Rela	NM_001365067			Rela			NA
liver_15_5_REP1.mLb.clN_peak_1923	chr19	55865519	55866395	+	507	NA	intron (Tcf7l2, intron 4 of 15)	-intron (Tcf7l2, intron 4 of 14)	124147	Tcf7l2	Tcf7l2	NM_001142921			Tcf7l2			NA
liver_15_5_REP1.mLb.clN_peak_1017	chr19	4593937	4594620	+	505	NA	promoter-TSS (Pcx)	-promoter-TSS (Pcx)	-41	Pcx	Pcx	NM_001162946			Pcx			NA
liver_15_5_REP1.mLb.clN_peak_1577	chr19	37434073	37435902	+	504	NA	exon (Hhex, exon 1 of 4)	-exon (Hhex, exon 1 of 4)	146	Hhex	Hhex	NM_008245			Hhex			NA
liver_15_5_REP1.mLb.clN_peak_1286	chr19	12005229	12006322	+	503	NA	Intergenic	Intergenic	30965	Olfr1423	Olfr1423	NM_146680			Olfr1423			NA
liver_15_5_REP1.mLb.clN_peak_1320	chr19	16992192	16992672	+	500	NA	intron (Prune2, intron 1 of 19)	-intron (Prune2, intron 1 of 19)	36314	Prune2	Prune2	NM_181348			Prune2			NA
liver_15_5_REP1.mLb.clN_peak_1062	chr19	5609556	5610444	+	499	NA	promoter-TSS (Kat5)	-promoter-TSS (Kat5)	94	Kat5	Kat5	NR_155544			Kat5			NA
liver_15_5_REP1.mLb.clN_peak_328	chr18	35730015	35730765	+	498	NA	exon (1700066B19Rik, exon 2 of 2)	-exon (1700066B19Rik, exon 2 of 2)	3401	1700066B19Rik	1700066B19Rik	NM_001033168			1700066B19Rik			NA
liver_15_5_REP1.mLb.clN_peak_146	chr18	12935792	12936344	+	498	NA	intron (Osbpl1a, intron 1 of 27)	-intron (Osbpl1a, intron 1 of 27)	-35855	Impact	Impact	NM_001357396			Impact			NA
liver_15_5_REP1.mLb.clN_peak_1616	chr19	40370367	40370899	+	494	NA	intron (Sorbs1, intron 8 of 28)	-intron (Sorbs1, intron 7 of 22)	-99017	Pdlim1	Pdlim1	NM_016861			Pdlim1			NA
liver_15_5_REP1.mLb.clN_peak_1835	chr19	47898354	47898929	+	494	NA	intron (Itprip, intron 1 of 1)	-intron (Itprip, intron 1 of 1)	20682	Itprip	Itprip	NM_001001738			Itprip			NA
liver_15_5_REP1.mLb.clN_peak_1841	chr19	53003342	53004155	+	494	NA	intron (Xpnpep1, intron 12 of 20)	-intron (Xpnpep1, intron 11 of 19)	7008	Mir6407	Mir6407	NR_105834			Mir6407			NA
liver_15_5_REP1.mLb.clN_peak_1344	chr19	18695275	18695880	+	488	NA	intron (Carnmt1, intron 6 of 7)	-intron (Carnmt1, intron 6 of 7)	-17659	D030056L22Rik	D030056L22Rik	NM_001374130			D030056L22Rik			NA
liver_15_5_REP1.mLb.clN_peak_1709	chr19	43986069	43986645	+	487	NA	exon (Cpn1, exon 1 of 9)	-exon (Cpn1, exon 1 of 9)	163	Cpn1	Cpn1	NM_030703			Cpn1			NA
liver_15_5_REP1.mLb.clN_peak_1825	chr19	47463855	47465142	+	486	NA	promoter-TSS (Sh3pxd2a)	-promoter-TSS (Sh3pxd2a)	-87	Sh3pxd2a	Sh3pxd2a	NM_001164717			Sh3pxd2a			NA
liver_15_5_REP1.mLb.clN_peak_781	chr18	75386032	75386459	+	479	NA	intron (Smad7, intron 3 of 3)	-intron (Smad7, intron 3 of 3)	18880	Smad7	Smad7	NM_001042660			Smad7			NA
liver_15_5_REP1.mLb.clN_peak_722	chr18	70000692	70001332	+	477	NA	intron (Rab27b, intron 2 of 6)	-intron (Rab27b, intron 2 of 6)	52576	Rab27b	Rab27b	NM_001082553			Rab27b			NA
liver_15_5_REP1.mLb.clN_peak_532	chr18	56903860	56904741	+	475	NA	intron (Marchf3, intron 1 of 4)	-intron (Marchf3, intron 1 of 4)	21215	Marchf3	Marchf3	NM_001374227			Marchf3			NA
liver_15_5_REP1.mLb.clN_peak_317	chr18	35553097	35553661	+	473	NA	promoter-TSS (Snhg4)	-promoter-TSS (Snhg4)	-31	Snhg4	Snhg4	NR_038073			Snhg4			NA
liver_15_5_REP1.mLb.clN_peak_15	chr18	4375367	4375982	+	471	NA	promoter-TSS (Mtpap)	-promoter-TSS (Mtpap)	82	Mtpap	Mtpap	NM_001361008			Mtpap			NA
liver_15_5_REP1.mLb.clN_peak_251	chr18	30272694	30273100	+	469	NA	promoter-TSS (Pik3c3)	-promoter-TSS (Pik3c3)	32	Pik3c3	Pik3c3	NR_151699			Pik3c3			NA
liver_15_5_REP1.mLb.clN_peak_1385	chr19	24173686	24174598	+	468	NA	promoter-TSS (Tjp2)	-promoter-TSS (Tjp2)	50986	Tjp2	Tjp2	NM_001376368			Tjp2			NA
liver_15_5_REP1.mLb.clN_peak_515	chr18	55133745	55134578	+	464	NA	Intergenic	Intergenic	-143981	Zfp608	Zfp608	NM_001360787			Zfp608			NA
liver_15_5_REP1.mLb.clN_peak_880	chr18	82513588	82514210	+	462	NA	intron (Mbp, intron 2 of 6)	-intron (Mbp, intron 2 of 3)	38776	Mbp	Mbp	NM_001025245			Mbp			NA
liver_15_5_REP1.mLb.clN_peak_267	chr18	32376740	32377802	+	460	NA	promoter-TSS (Bin1)	-promoter-TSS (Bin1)	54	Bin1	Bin1	NM_009668			Bin1			NA
liver_15_5_REP1.mLb.clN_peak_327	chr18	35702752	35703464	+	459	NA	promoter-TSS (Dnajc18)	-promoter-TSS (Dnajc18)	36	Dnajc18	Dnajc18	NM_029669			Dnajc18			NA
liver_15_5_REP1.mLb.clN_peak_1410	chr19	25381895	25382727	+	459	NA	intron (Kank1, intron 4 of 13)	-intron (Kank1, intron 4 of 12)	-123395	Dmrt1	Dmrt1	NM_015826			Dmrt1			NA
liver_15_5_REP1.mLb.clN_peak_1034	chr19	5023514	5024473	+	457	NA	promoter-TSS (Slc29a2)	-promoter-TSS (Slc29a2)	-13	Slc29a2	Slc29a2	NM_007854			Slc29a2			NA
liver_15_5_REP1.mLb.clN_peak_1086	chr19	5845279	5846264	+	457	NA	promoter-TSS (Neat1)	-promoter-TSS (Neat1)	-293	Neat1	Neat1	NR_003513			Neat1			NA
liver_15_5_REP1.mLb.clN_peak_919	chr18	84848653	84849586	+	457	NA	Intergenic	Intergenic	-2219	Cyb5a	Cyb5a	NM_001348159			Cyb5a			NA
liver_15_5_REP1.mLb.clN_peak_335	chr18	35849330	35850171	+	457	NA	intron (Cxxc5, intron 1 of 2)	-intron (Cxxc5, intron 1 of 2)	19962	Cxxc5	Cxxc5	NM_133687			Cxxc5			NA
liver_15_5_REP1.mLb.clN_peak_1803	chr19	46900617	46901333	+	456	NA	intron (Nt5c2, intron 6 of 18)	-intron (Nt5c2, intron 5 of 17)	61376	Nt5c2	Nt5c2	NR_028353			Nt5c2			NA
liver_15_5_REP1.mLb.clN_peak_967	chr19	3906624	3907786	+	453	NA	promoter-TSS (Tcirg1)	-promoter-TSS (Tcirg1)	-1975	Tcirg1	Tcirg1	NM_001136091			Tcirg1			NA
liver_15_5_REP1.mLb.clN_peak_1992	chr19	60399503	60400071	+	451	NA	Intergenic	Intergenic	68517	Prlhr	Prlhr	NM_201615			Prlhr			NA
liver_15_5_REP1.mLb.clN_peak_1757	chr19	46037215	46037762	+	450	NA	promoter-TSS (Ldb1)	-promoter-TSS (Ldb1)	2133	Ldb1	Ldb1	NM_001360336			Ldb1			NA
liver_15_5_REP1.mLb.clN_peak_780	chr18	75366466	75367757	+	449	NA	promoter-TSS (Smad7)	-promoter-TSS (Smad7)	-23	Gm20544	Gm20544	NR_155535			Gm20544			NA
liver_15_5_REP1.mLb.clN_peak_70	chr18	7146920	7147656	+	448	NA	intron (Armc4, intron 18 of 20)	-intron (Armc4, intron 18 of 20)	-142509	Mkx	Mkx	NM_177595			Mkx			NA
liver_15_5_REP1.mLb.clN_peak_1458	chr19	29649754	29650041	+	446	NA	Intergenic	Intergenic	-1482	Ermp1	Ermp1	NM_001081213			Ermp1			NA
liver_15_5_REP1.mLb.clN_peak_701	chr18	68195916	68196393	+	445	NA	intron (Ldlrad4, intron 3 of 5)	-intron (Ldlrad4, intron 3 of 5)	64819	Mir7219	Mir7219	NR_106078			Mir7219			NA
liver_15_5_REP1.mLb.clN_peak_1451	chr19	29367151	29367661	+	444	NA	promoter-TSS (Cd274)	-promoter-TSS (Cd274)	-32	Cd274	Cd274	NM_021893			Cd274			NA
liver_15_5_REP1.mLb.clN_peak_695	chr18	67818166	67818876	+	442	NA	intron (Cep192, intron 10 of 45)	-intron (Cep192, intron 10 of 45)	18414	Cep192	Cep192	NM_027556			Cep192			NA
liver_15_5_REP1.mLb.clN_peak_1654	chr19	41495512	41496266	+	440	NA	intron (Lcor, intron 2 of 7)	-intron (Lcor, intron 2 of 7)	-29363	Morf4l1b	Morf4l1b	NM_001326287			Morf4l1b			NA
liver_15_5_REP1.mLb.clN_peak_142	chr18	12862033	12862981	+	439	NA	exon (Osbpl1a, exon 1 of 13)	-exon (Osbpl1a, exon 1 of 13)	-42600	Osbpl1a	Osbpl1a	NR_045524			Osbpl1a			NA
liver_15_5_REP1.mLb.clN_peak_1211	chr19	9050245	9050872	+	437	NA	intron (Ahnak, intron 6 of 6)	-intron (Ahnak, intron 5 of 5)	37398	Scgb1a1	Scgb1a1	NM_011681			Scgb1a1			NA
liver_15_5_REP1.mLb.clN_peak_654	chr18	65445655	65446358	+	437	NA	intron (Malt1, intron 3 of 15)	-intron (Malt1, intron 3 of 16)	15016	Malt1	Malt1	NM_001365019			Malt1			NA
liver_15_5_REP1.mLb.clN_peak_306	chr18	34887154	34888035	+	435	NA	Intergenic	Intergenic	26387	Egr1	Egr1	NM_007913			Egr1			NA
liver_15_5_REP1.mLb.clN_peak_438	chr18	44380459	44381132	+	435	NA	intron (Dcp2, intron 1 of 10)	-intron (Dcp2, intron 1 of 10)	295	Dcp2	Dcp2	NM_027490			Dcp2			NA
liver_15_5_REP1.mLb.clN_peak_140	chr18	12810564	12811434	+	432	NA	intron (Osbpl1a, intron 1 of 11)	-intron (Osbpl1a, intron 4 of 14)	8908	Osbpl1a	Osbpl1a	NR_045524			Osbpl1a			NA
liver_15_5_REP1.mLb.clN_peak_1905	chr19	55273095	55273705	+	431	NA	intron (Acsl5, intron 3 of 21)	-intron (Acsl5, intron 3 of 21)	20031	Acsl5	Acsl5	NM_027976			Acsl5			NA
liver_15_5_REP1.mLb.clN_peak_704	chr18	68227259	68227988	+	430	NA	promoter-TSS (Ldlrad4)	-promoter-TSS (Ldlrad4)	33350	Mir7219	Mir7219	NR_106078			Mir7219			NA
liver_15_5_REP1.mLb.clN_peak_2002	chr19	60843119	60843982	+	430	NA	intron (Sfxn4, intron 12 of 13)	-intron (Sfxn4, intron 13 of 14)	17878	Sfxn4	Sfxn4	NM_053198			Sfxn4			NA
liver_15_5_REP1.mLb.clN_peak_231	chr18	24163593	24164186	+	430	NA	Intergenic	Intergenic	-41455	Galnt1	Galnt1	NM_001160404			Galnt1			NA
liver_15_5_REP1.mLb.clN_peak_1885	chr19	53964906	53965470	+	428	NA	intron (Shoc2, intron 2 of 9)	-intron (Shoc2, intron 1 of 8)	20312	Shoc2	Shoc2	NM_019658			Shoc2			NA
liver_15_5_REP1.mLb.clN_peak_640	chr18	64660736	64661412	+	424	NA	promoter-TSS (Atp8b1)	-promoter-TSS (Atp8b1)	-74	Atp8b1	Atp8b1	NM_001001488			Atp8b1			NA
liver_15_5_REP1.mLb.clN_peak_1185	chr19	8735415	8736260	+	424	NA	promoter-TSS (Wdr74)	-promoter-TSS (Wdr74)	-2	Wdr74	Wdr74	NM_134139			Wdr74			NA
liver_15_5_REP1.mLb.clN_peak_1940	chr19	56601678	56602320	+	422	NA	Intergenic	Intergenic	53738	Nhlrc2	Nhlrc2	NM_025811			Nhlrc2			NA
liver_15_5_REP1.mLb.clN_peak_1229	chr19	10041272	10042335	+	422	NA	exon (Fads3, exon 1 of 12)	-exon (Fads3, exon 1 of 12)	255	Fads3	Fads3	NM_021890			Fads3			NA
liver_15_5_REP1.mLb.clN_peak_544	chr18	59174946	59175617	+	422	NA	promoter-TSS (Chsy3)	-promoter-TSS (Chsy3)	-59	Chsy3	Chsy3	NM_001081328			Chsy3			NA
liver_15_5_REP1.mLb.clN_peak_2004	chr19	60872214	60872752	+	421	NA	intron (Prdx3, intron 2 of 6)	-intron (Prdx3, intron 2 of 6)	2055	Prdx3	Prdx3	NM_007452			Prdx3			NA
liver_15_5_REP1.mLb.clN_peak_14	chr18	4352859	4353556	+	420	NA	promoter-TSS (Map3k8)	-promoter-TSS (Map3k8)	-254	Map3k8	Map3k8	NR_157375			Map3k8			NA
liver_15_5_REP1.mLb.clN_peak_331	chr18	35814542	35815941	+	420	NA	Intergenic	Intergenic	-14547	Cxxc5	Cxxc5	NM_133687			Cxxc5			NA
liver_15_5_REP1.mLb.clN_peak_279	chr18	33463502	33464498	+	419	NA	promoter-TSS (Nrep)	-promoter-TSS (Nrep)	-163	Gm10549	Gm10549	NR_045415			Gm10549			NA
liver_15_5_REP1.mLb.clN_peak_1530	chr19	34550454	34551128	+	418	NA	promoter-TSS (Ifit2)	-promoter-TSS (Ifit2)	97	Ifit2	Ifit2	NM_001355262			Ifit2			NA
liver_15_5_REP1.mLb.clN_peak_439	chr18	44555346	44556190	+	417	NA	intron (Mcc, intron 3 of 18)	-intron (Mcc, intron 3 of 18)	-105897	A930012L18Rik	A930012L18Rik	NR_026853			A930012L18Rik			NA
liver_15_5_REP1.mLb.clN_peak_383	chr18	38248905	38249227	+	415	NA	intron (1700086O06Rik, intron 1 of 3)	-intron (1700086O06Rik, intron 1 of 3)	-1183	Dele1	Dele1	NM_024179			Dele1			NA
liver_15_5_REP1.mLb.clN_peak_1781	chr19	46553468	46554027	+	409	NA	intron (Arl3, intron 2 of 5)	-intron (Arl3, intron 2 of 6)	19435	Arl3	Arl3	NM_001355233			Arl3			NA
liver_15_5_REP1.mLb.clN_peak_1983	chr19	59899672	59900513	+	409	NA	Intergenic	Intergenic	43562	Rab11fip2	Rab11fip2	NM_001033172			Rab11fip2			NA
liver_15_5_REP1.mLb.clN_peak_986	chr19	4131060	4131933	+	405	NA	exon (Tmem134, exon 8 of 8)	-exon (Tmem134, exon 8 of 8)	5536	Tmem134	Tmem134	NM_025889			Tmem134			NA
liver_15_5_REP1.mLb.clN_peak_1959	chr19	57894221	57894815	+	403	NA	intron (Atrnl1, intron 26 of 28)	-intron (Atrnl1, intron 26 of 28)	-156649	Mir5623	Mir5623	NR_049196			Mir5623			NA
liver_15_5_REP1.mLb.clN_peak_1665	chr19	41906309	41907341	+	403	NA	Intergenic	Intergenic	-5046	Pgam1	Pgam1	NM_023418			Pgam1			NA
liver_15_5_REP1.mLb.clN_peak_1448	chr19	29325100	29325505	+	401	NA	promoter-TSS (Insl6)	-promoter-TSS (Insl6)	16	Insl6	Insl6	NM_013754			Insl6			NA
liver_15_5_REP1.mLb.clN_peak_453	chr18	46541784	46542393	+	400	NA	Intergenic	Intergenic	-16117	Fem1c	Fem1c	NM_173423			Fem1c			NA
liver_15_5_REP1.mLb.clN_peak_688	chr18	67666614	67667209	+	397	NA	exon (Ptpn2, exon 9 of 9)	-exon (Ptpn2, exon 9 of 9)	25324	Psmg2	Psmg2	NM_001368147			Psmg2			NA
liver_15_5_REP1.mLb.clN_peak_945	chr19	3282568	3283486	+	397	NA	promoter-TSS (Mrpl21)	-promoter-TSS (Mrpl21)	-15	Mrpl21	Mrpl21	NM_172252			Mrpl21			NA
liver_15_5_REP1.mLb.clN_peak_1876	chr19	53809310	53810333	+	395	NA	intron (Rbm20, intron 1 of 13)	-intron (Rbm20, intron 1 of 13)	-82410	Pdcd4	Pdcd4	NM_001168492			Pdcd4			NA
liver_15_5_REP1.mLb.clN_peak_951	chr19	3589579	3590178	+	395	NA	intron (Lrp5, intron 21 of 22)	-intron (Lrp5, intron 21 of 22)	-14129	Ppp6r3	Ppp6r3	NM_001360429			Ppp6r3			NA
liver_15_5_REP1.mLb.clN_peak_1568	chr19	37141574	37142020	+	394	NA	intron (Cpeb3, intron 2 of 10)	-intron (Cpeb3, intron 2 of 10)	-32046	A330032B11Rik	A330032B11Rik	NR_045329			A330032B11Rik			NA
liver_15_5_REP1.mLb.clN_peak_1223	chr19	9989644	9990191	+	393	NA	intron (Best1, intron 7 of 11)	-intron (Best1, intron 7 of 11)	9317	Fth1	Fth1	NR_073181			Fth1			NA
liver_15_5_REP1.mLb.clN_peak_1851	chr19	53247695	53248278	+	391	NA	TTS (Add3)	-TTS (Add3)	7219	1700001K23Rik	1700001K23Rik	NR_036590			1700001K23Rik			NA
liver_15_5_REP1.mLb.clN_peak_954	chr19	3674245	3675104	+	390	NA	intron (Lrp5, intron 1 of 22)	-intron (Lrp5, intron 1 of 22)	11890	Lrp5	Lrp5	NM_008513			Lrp5			NA
liver_15_5_REP1.mLb.clN_peak_845	chr18	80200273	80201020	+	390	NA	promoter-TSS (Rbfa)	-promoter-TSS (Rbfa)	-27	Rbfa	Rbfa	NM_199197			Rbfa			NA
liver_15_5_REP1.mLb.clN_peak_1064	chr19	5648630	5649440	+	390	NA	TTS (Rela)	-TTS (Rela)	11494	Rela	Rela	NM_001365067			Rela			NA
liver_15_5_REP1.mLb.clN_peak_981	chr19	4080423	4081033	+	389	NA	Intergenic	Intergenic	-2791	Cabp2	Cabp2	NM_013878			Cabp2			NA
liver_15_5_REP1.mLb.clN_peak_1290	chr19	12488210	12489448	+	388	NA	intron (Dtx4, intron 2 of 8)	-intron (Dtx4, intron 2 of 8)	13167	Dtx4	Dtx4	NM_172442			Dtx4			NA
liver_15_5_REP1.mLb.clN_peak_890	chr18	82644510	82644804	+	384	NA	intron (Zfp236, intron 9 of 29)	-intron (Zfp236, intron 10 of 30)	48258	Zfp236	Zfp236	NM_177832			Zfp236			NA
liver_15_5_REP1.mLb.clN_peak_101	chr18	10413385	10413899	+	383	NA	intron (Greb1l, intron 1 of 32)	-intron (Greb1l, intron 1 of 32)	88463	Greb1l	Greb1l	NM_001083628			Greb1l			NA
liver_15_5_REP1.mLb.clN_peak_1460	chr19	29812613	29813529	+	383	NA	promoter-TSS (Ranbp6)	-promoter-TSS (Ranbp6)	-97	Ranbp6	Ranbp6	NM_177721			Ranbp6			NA
liver_15_5_REP1.mLb.clN_peak_1015	chr19	4566927	4567195	+	381	NA	intron (Pcx, intron 2 of 20)	-intron (Pcx, intron 2 of 20)	-27258	Pcx	Pcx	NM_001162946			Pcx			NA
liver_15_5_REP1.mLb.clN_peak_1110	chr19	6061106	6061708	+	378	NA	exon (Znhit2, exon 1 of 1)	-exon (Znhit2, exon 1 of 1)	200	Znhit2	Znhit2	NM_013859			Znhit2			NA
liver_15_5_REP1.mLb.clN_peak_1277	chr19	11770263	11770855	+	377	NA	intron (Mrpl16, intron 1 of 3)	-intron (Mrpl16, intron 1 of 3)	144	Mrpl16	Mrpl16	NM_025606			Mrpl16			NA
liver_15_5_REP1.mLb.clN_peak_1059	chr19	5529350	5529895	+	376	NA	Intergenic	Intergenic	-19105	Snx32	Snx32	NM_001024560			Snx32			NA
liver_15_5_REP1.mLb.clN_peak_1532	chr19	34662088	34662994	+	373	NA	Intergenic	Intergenic	21652	Ifit1	Ifit1	NM_008331			Ifit1			NA
liver_15_5_REP1.mLb.clN_peak_1504	chr19	32388061	32389513	+	371	NA	promoter-TSS (Sgms1)	-promoter-TSS (Sgms1)	-275	Sgms1	Sgms1	NM_001168526			Sgms1			NA
liver_15_5_REP1.mLb.clN_peak_1918	chr19	55741321	55741923	+	371	NA	promoter-TSS (Tcf7l2)	-promoter-TSS (Tcf7l2)	-188	Tcf7l2	Tcf7l2	NM_001142921			Tcf7l2			NA
liver_15_5_REP1.mLb.clN_peak_1514	chr19	32637018	32637828	+	370	NA	intron (Papss2, intron 3 of 12)	-intron (Papss2, intron 3 of 11)	17418	Papss2	Papss2	NM_001360403			Papss2			NA
liver_15_5_REP1.mLb.clN_peak_797	chr18	76034717	76035672	+	369	NA	intron (Zbtb7c, intron 3 of 4)	-intron (Zbtb7c, intron 3 of 4)	63277	2900057B20Rik	2900057B20Rik	NR_045365			2900057B20Rik			NA
liver_15_5_REP1.mLb.clN_peak_1998	chr19	60799935	60800470	+	368	NA	Intergenic	Intergenic	-9509	Eif3a	Eif3a	NM_010123			Eif3a			NA
