PeakID (cmd=annotatePeaks.pl liver_15_5_REP2.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
liver_15_5_REP2.mLb.clN_peak_645	chr18	75018600	75019782	+	565	NA	intron (Dym, intron 1 of 16)	-intron (Dym, intron 1 of 16)	427	Dym	Dym	NM_027727			Dym			NA
liver_15_5_REP2.mLb.clN_peak_583	chr18	67573161	67573913	+	564	NA	intron (Spire1, intron 2 of 16)	-intron (Spire1, intron 2 of 16)	37369	Spire1	Spire1	NM_194355			Spire1			NA
liver_15_5_REP2.mLb.clN_peak_925	chr19	6102306	6102744	+	558	NA	Intergenic	Intergenic	-3256	Naaladl1	Naaladl1	NM_001009546			Naaladl1			NA
liver_15_5_REP2.mLb.clN_peak_920	chr19	6057419	6058332	+	553	NA	promoter-TSS (Fau)	-promoter-TSS (Fau)	-72	Fau	Fau	NM_007990_2			Fau			NA
liver_15_5_REP2.mLb.clN_peak_1599	chr19	55315416	55316689	+	552	NA	promoter-TSS (Zdhhc6)	-promoter-TSS (Zdhhc6)	-5	Vti1a	Vti1a	NM_001360431			Vti1a			NA
liver_15_5_REP2.mLb.clN_peak_108	chr18	12255688	12256629	+	549	NA	intron (Ankrd29, intron 7 of 7)	-intron (Ankrd29, intron 9 of 9)	-19772	Npc1	Npc1	NM_008720			Npc1			NA
liver_15_5_REP2.mLb.clN_peak_1338	chr19	38818971	38819740	+	546	NA	promoter-TSS (Noc3l)	-promoter-TSS (Noc3l)	-118	Noc3l	Noc3l	NM_021315			Noc3l			NA
liver_15_5_REP2.mLb.clN_peak_521	chr18	62977711	62978316	+	545	NA	promoter-TSS (Napg)	-promoter-TSS (Napg)	97	Napg	Napg	NM_028017			Napg			NA
liver_15_5_REP2.mLb.clN_peak_1015	chr19	8929048	8930041	+	544	NA	promoter-TSS (Eml3)	-promoter-TSS (Eml3)	-150	Eml3	Eml3	NM_001374671			Eml3			NA
liver_15_5_REP2.mLb.clN_peak_1383	chr19	41835787	41836388	+	544	NA	Intergenic	Intergenic	6117	Frat1	Frat1	NM_008043			Frat1			NA
liver_15_5_REP2.mLb.clN_peak_895	chr19	5770881	5771688	+	542	NA	exon (Scyl1, exon 1 of 17)	-exon (Scyl1, exon 1 of 17)	135	Scyl1	Scyl1	NM_023912			Scyl1			NA
liver_15_5_REP2.mLb.clN_peak_427	chr18	54436464	54437973	+	541	NA	intron (Redrum, intron 1 of 2)	-intron (Redrum, intron 1 of 2)	14923	Redrum	Redrum	NR_040338			Redrum			NA
liver_15_5_REP2.mLb.clN_peak_1010	chr19	8888549	8889266	+	541	NA	promoter-TSS (1810009A15Rik)	-promoter-TSS (1810009A15Rik)	24	1810009A15Rik	1810009A15Rik	NM_025463			1810009A15Rik			NA
liver_15_5_REP2.mLb.clN_peak_1459	chr19	45790402	45791041	+	541	NA	Intergenic	Intergenic	-7168	Oga	Oga	NR_151594			Oga			NA
liver_15_5_REP2.mLb.clN_peak_297	chr18	36280711	36281497	+	538	NA	promoter-TSS (Pura)	-promoter-TSS (Pura)	-1	Pura	Pura	NM_008989			Pura			NA
liver_15_5_REP2.mLb.clN_peak_37	chr18	5819721	5820448	+	535	NA	Intergenic	Intergenic	-227647	Gm10125	Gm10125	NR_033552			Gm10125			NA
liver_15_5_REP2.mLb.clN_peak_1505	chr19	46988222	46989113	+	535	NA	intron (Nt5c2, intron 1 of 17)	-intron (Nt5c2, intron 1 of 17)	-26014	Ina	Ina	NM_146100			Ina			NA
liver_15_5_REP2.mLb.clN_peak_841	chr19	4755699	4756950	+	532	NA	promoter-TSS (Rbm4b)	-promoter-TSS (Rbm4b)	-201	Rbm4b	Rbm4b	NM_025717			Rbm4b			NA
liver_15_5_REP2.mLb.clN_peak_1517	chr19	47384168	47385266	+	530	NA	intron (Sh3pxd2a, intron 3 of 14)	-intron (Sh3pxd2a, intron 3 of 13)	79694	Sh3pxd2a	Sh3pxd2a	NM_001164717			Sh3pxd2a			NA
liver_15_5_REP2.mLb.clN_peak_115	chr18	12741057	12741866	+	527	NA	intron (Cabyr, intron 1 of 5)	-intron (Cabyr, intron 1 of 5)	106	Cabyr	Cabyr	NM_181731			Cabyr			NA
liver_15_5_REP2.mLb.clN_peak_818	chr19	4148293	4149009	+	526	NA	promoter-TSS (Coro1b)	-promoter-TSS (Coro1b)	-3	Coro1b	Coro1b	NM_011778			Coro1b			NA
liver_15_5_REP2.mLb.clN_peak_891	chr19	5722758	5723305	+	526	NA	intron (Ehbp1l1, intron 1 of 18)	-intron (Ehbp1l1, intron 1 of 17)	3286	Ehbp1l1	Ehbp1l1	NM_053252			Ehbp1l1			NA
liver_15_5_REP2.mLb.clN_peak_1335	chr19	38395664	38396312	+	523	NA	promoter-TSS (Slc35g1)	-promoter-TSS (Slc35g1)	8	Slc35g1	Slc35g1	NM_175507			Slc35g1			NA
liver_15_5_REP2.mLb.clN_peak_233	chr18	32556695	32557238	+	522	NA	intron (Gypc, intron 1 of 2)	-intron (Gypc, intron 1 of 2)	3068	Gypc	Gypc	NM_001048207			Gypc			NA
liver_15_5_REP2.mLb.clN_peak_752	chr18	84087464	84088440	+	519	NA	promoter-TSS (Tshz1)	-promoter-TSS (Tshz1)	-206	Zadh2	Zadh2	NM_146090			Zadh2			NA
liver_15_5_REP2.mLb.clN_peak_926	chr19	6117799	6118733	+	518	NA	exon (Sac3d1, exon 1 of 2)	-exon (Sac3d1, exon 1 of 2)	320	Sac3d1	Sac3d1	NM_133678			Sac3d1			NA
liver_15_5_REP2.mLb.clN_peak_683	chr18	77869742	77870465	+	517	NA	intron (Pstpip2, intron 6 of 14)	-intron (Pstpip2, intron 6 of 14)	-68363	Epg5	Epg5	NM_001195633			Epg5			NA
liver_15_5_REP2.mLb.clN_peak_643	chr18	75000033	75000869	+	513	NA	promoter-TSS (Rpl17)	-promoter-TSS (Rpl17)	-26	Rpl17	Rpl17	NM_001002239			Rpl17			NA
liver_15_5_REP2.mLb.clN_peak_314	chr18	36759487	36760534	+	512	NA	promoter-TSS (Wdr55)	-promoter-TSS (Wdr55)	-212	Wdr55	Wdr55	NR_154585			Wdr55			NA
liver_15_5_REP2.mLb.clN_peak_1555	chr19	53325651	53326215	+	512	NA	intron (Mxi1, intron 1 of 5)	-intron (Mxi1, intron 1 of 5)	-3480	Mxi1	Mxi1	NM_001008543			Mxi1			NA
liver_15_5_REP2.mLb.clN_peak_368	chr18	41950772	41951697	+	511	NA	promoter-TSS (Prelid2)	-promoter-TSS (Prelid2)	-40	Prelid2	Prelid2	NM_029942			Prelid2			NA
liver_15_5_REP2.mLb.clN_peak_250	chr18	34519204	34520100	+	507	NA	Intergenic	Intergenic	-12829	Fam13b	Fam13b	NM_146084			Fam13b			NA
liver_15_5_REP2.mLb.clN_peak_939	chr19	6306145	6306901	+	507	NA	promoter-TSS (Cdc42bpg)	-promoter-TSS (Cdc42bpg)	66	Cdc42bpg	Cdc42bpg	NM_001033342			Cdc42bpg			NA
liver_15_5_REP2.mLb.clN_peak_617	chr18	70552859	70553682	+	504	NA	Intergenic	Intergenic	-15022	Mbd2	Mbd2	NM_001311071			Mbd2			NA
liver_15_5_REP2.mLb.clN_peak_1127	chr19	18644175	18644468	+	503	NA	intron (Nmrk1, intron 7 of 8)	-intron (Nmrk1, intron 7 of 8)	12305	Nmrk1	Nmrk1	NM_145497			Nmrk1			NA
liver_15_5_REP2.mLb.clN_peak_1668	chr19	60709227	60710226	+	502	NA	Intergenic	Intergenic	-46261	Nanos1	Nanos1	NM_178421			Nanos1			NA
liver_15_5_REP2.mLb.clN_peak_325	chr18	37954582	37955821	+	497	NA	promoter-TSS (Hdac3)	-promoter-TSS (Hdac3)	-213	Hdac3	Hdac3	NM_010411			Hdac3			NA
liver_15_5_REP2.mLb.clN_peak_1300	chr19	36833680	36835270	+	495	NA	exon (Tnks2, exon 1 of 27)	-exon (Tnks2, exon 1 of 27)	243	Tnks2	Tnks2	NM_001163635			Tnks2			NA
liver_15_5_REP2.mLb.clN_peak_972	chr19	7295045	7295830	+	495	NA	promoter-TSS (Mark2)	-promoter-TSS (Mark2)	28043	Rcor2	Rcor2	NM_001320554			Rcor2			NA
liver_15_5_REP2.mLb.clN_peak_70	chr18	10037756	10038304	+	493	NA	Intergenic	Intergenic	-7881	Usp14	Usp14	NM_001038589			Usp14			NA
liver_15_5_REP2.mLb.clN_peak_1032	chr19	10014514	10015601	+	492	NA	intron (Rab3il1, intron 3 of 12)	-intron (Rab3il1, intron 3 of 12)	-3137	Rab3il1	Rab3il1	NM_144538			Rab3il1			NA
liver_15_5_REP2.mLb.clN_peak_1466	chr19	46039168	46040109	+	491	NA	promoter-TSS (Ldb1)	-promoter-TSS (Ldb1)	-17	Ldb1	Ldb1	NM_001360336			Ldb1			NA
liver_15_5_REP2.mLb.clN_peak_1270	chr19	33391658	33392349	+	491	NA	exon (Rnls, exon 1 of 7)	-exon (Rnls, exon 1 of 7)	292	Rnls	Rnls	NR_160911			Rnls			NA
liver_15_5_REP2.mLb.clN_peak_924	chr19	6084679	6085902	+	491	NA	promoter-TSS (Zfpl1)	-promoter-TSS (Zfpl1)	193	Cdca5	Cdca5	NM_026410			Cdca5			NA
liver_15_5_REP2.mLb.clN_peak_626	chr18	73703209	73704274	+	488	NA	promoter-TSS (Smad4)	-promoter-TSS (Smad4)	50	Smad4	Smad4	NM_001364968			Smad4			NA
liver_15_5_REP2.mLb.clN_peak_1612	chr19	55938262	55938549	+	486	NA	Intergenic	Intergenic	196595	Tcf7l2	Tcf7l2	NM_001142921			Tcf7l2			NA
liver_15_5_REP2.mLb.clN_peak_1545	chr19	53184854	53185927	+	485	NA	intron (Add3, intron 1 of 15)	-intron (Add3, intron 1 of 14)	41393	Add3	Add3	NM_001164100			Add3			NA
liver_15_5_REP2.mLb.clN_peak_1408	chr19	43452831	43453410	+	484	NA	intron (Cnnm1, intron 1 of 10)	-intron (Cnnm1, intron 1 of 11)	12707	Cnnm1	Cnnm1	NM_031396			Cnnm1			NA
liver_15_5_REP2.mLb.clN_peak_1363	chr19	40769285	40769800	+	484	NA	Intergenic	Intergenic	-61737	Ccnj	Ccnj	NM_172839			Ccnj			NA
liver_15_5_REP2.mLb.clN_peak_571	chr18	67204928	67205972	+	480	NA	promoter-TSS (Chmp1b)	-promoter-TSS (Chmp1b)	91	Chmp1b	Chmp1b	NM_024190			Chmp1b			NA
liver_15_5_REP2.mLb.clN_peak_1097	chr19	16132131	16133324	+	480	NA	promoter-TSS (Gnaq)	-promoter-TSS (Gnaq)	43	Gnaq	Gnaq	NM_008139			Gnaq			NA
liver_15_5_REP2.mLb.clN_peak_1106	chr19	16510567	16511529	+	476	NA	intron (Gna14, intron 1 of 6)	-intron (Gna14, intron 1 of 6)	75381	Gna14	Gna14	NM_008137			Gna14			NA
liver_15_5_REP2.mLb.clN_peak_873	chr19	5424261	5425877	+	473	NA	promoter-TSS (AI837181)	-promoter-TSS (AI837181)	-75	AI837181	AI837181	NM_134149			AI837181			NA
liver_15_5_REP2.mLb.clN_peak_241	chr18	33794520	33795359	+	472	NA	promoter-TSS (Epb41l4aos)	-promoter-TSS (Epb41l4aos)	47	Epb41l4aos	Epb41l4aos	NR_038151			Epb41l4aos			NA
liver_15_5_REP2.mLb.clN_peak_163	chr18	21238790	21239236	+	469	NA	intron (Garem1, intron 1 of 5)	-intron (Garem1, intron 1 of 5)	61126	Garem1	Garem1	NM_001033445			Garem1			NA
liver_15_5_REP2.mLb.clN_peak_709	chr18	80260009	80260317	+	465	NA	intron (Slc66a2, intron 2 of 5)	-intron (Slc66a2, intron 2 of 4)	3857	Slc66a2	Slc66a2	NM_025861			Slc66a2			NA
liver_15_5_REP2.mLb.clN_peak_491	chr18	61505381	61505939	+	465	NA	intron (Arhgef37, intron 8 of 12)	-intron (Arhgef37, intron 8 of 12)	-21053	Lncbate10	Lncbate10	NR_045419			Lncbate10			NA
liver_15_5_REP2.mLb.clN_peak_1047	chr19	10444421	10445176	+	464	NA	intron (Syt7, intron 10 of 10)	-intron (Syt7, intron 11 of 11)	12649	Lrrc10b	Lrrc10b	NM_001111140			Lrrc10b			NA
liver_15_5_REP2.mLb.clN_peak_1323	chr19	37667988	37668898	+	464	NA	intron (Exoc6, intron 20 of 21)	-intron (Exoc6, intron 20 of 21)	-17237	Cyp26c1	Cyp26c1	NM_001105201			Cyp26c1			NA
liver_15_5_REP2.mLb.clN_peak_607	chr18	69592579	69593780	+	463	NA	intron (Tcf4, intron 8 of 19)	-intron (Tcf4, intron 8 of 19)	248687	Tcf4	Tcf4	NM_001361126			Tcf4			NA
liver_15_5_REP2.mLb.clN_peak_704	chr18	80220081	80220822	+	461	NA	intron (Txnl4a, intron 3 of 3)	-intron (Txnl4a, intron 3 of 3)	13605	Txnl4a	Txnl4a	NM_178604			Txnl4a			NA
liver_15_5_REP2.mLb.clN_peak_825	chr19	4231422	4232347	+	461	NA	promoter-TSS (Pold4)	-promoter-TSS (Pold4)	-531	Pold4	Pold4	NR_132280			Pold4			NA
liver_15_5_REP2.mLb.clN_peak_485	chr18	61277927	61279262	+	450	NA	intron (Pde6a, intron 17 of 21)	-intron (Pde6a, intron 17 of 21)	58120	Pde6a	Pde6a	NM_146086			Pde6a			NA
liver_15_5_REP2.mLb.clN_peak_875	chr19	5457023	5457836	+	450	NA	exon (Ccdc85b, exon 1 of 2)	-exon (Ccdc85b, exon 1 of 2)	134	Ccdc85b	Ccdc85b	NM_001243307			Ccdc85b			NA
liver_15_5_REP2.mLb.clN_peak_483	chr18	61176483	61177393	+	447	NA	exon (Hmgxb3, exon 1 of 21)	-exon (Hmgxb3, exon 1 of 21)	111	Hmgxb3	Hmgxb3	NM_134134			Hmgxb3			NA
liver_15_5_REP2.mLb.clN_peak_1050	chr19	10555593	10556227	+	446	NA	promoter-TSS (Tmem216)	-promoter-TSS (Tmem216)	328	Tmem216	Tmem216	NM_001277860			Tmem216			NA
liver_15_5_REP2.mLb.clN_peak_960	chr19	7017814	7018650	+	446	NA	intron (Fermt3, intron 2 of 14)	-intron (Fermt3, intron 2 of 14)	1237	Fermt3	Fermt3	NM_001362399			Fermt3			NA
liver_15_5_REP2.mLb.clN_peak_72	chr18	10092607	10093107	+	443	NA	intron (Rock1, intron 21 of 32)	-intron (Rock1, intron 21 of 32)	-62708	Usp14	Usp14	NM_001038589			Usp14			NA
liver_15_5_REP2.mLb.clN_peak_922	chr19	6066967	6068173	+	443	NA	TTS (Vps51)	-TTS (Vps51)	280	Tm7sf2	Tm7sf2	NM_028454			Tm7sf2			NA
liver_15_5_REP2.mLb.clN_peak_609	chr18	70000723	70001270	+	442	NA	intron (Rab27b, intron 2 of 6)	-intron (Rab27b, intron 2 of 6)	52592	Rab27b	Rab27b	NM_001082553			Rab27b			NA
liver_15_5_REP2.mLb.clN_peak_994	chr19	8714952	8715526	+	441	NA	intron (Slc3a2, intron 1 of 9)	-intron (Slc3a2, intron 1 of 9)	-1342	Slc3a2	Slc3a2	NM_008577			Slc3a2			NA
liver_15_5_REP2.mLb.clN_peak_597	chr18	68195921	68196396	+	440	NA	intron (Ldlrad4, intron 3 of 5)	-intron (Ldlrad4, intron 3 of 5)	64815	Mir7219	Mir7219	NR_106078			Mir7219			NA
liver_15_5_REP2.mLb.clN_peak_674	chr18	77704330	77705005	+	439	NA	intron (8030462N17Rik, intron 1 of 3)	-intron (8030462N17Rik, intron 1 of 3)	9320	8030462N17Rik	8030462N17Rik	NM_178670			8030462N17Rik			NA
liver_15_5_REP2.mLb.clN_peak_720	chr18	80933438	80934179	+	439	NA	intron (Atp9b, intron 1 of 28)	-intron (Atp9b, intron 1 of 29)	250	Atp9b	Atp9b	NM_015805			Atp9b			NA
liver_15_5_REP2.mLb.clN_peak_736	chr18	82567838	82569075	+	436	NA	intron (Mbp, intron 2 of 5)	-intron (Mbp, intron 2 of 6)	93333	Mbp	Mbp	NM_001025245			Mbp			NA
liver_15_5_REP2.mLb.clN_peak_15	chr18	4634689	4635672	+	436	NA	intron (Jcad, intron 1 of 3)	-intron (Jcad, intron 1 of 3)	251	Jcad	Jcad	NM_001081963			Jcad			NA
liver_15_5_REP2.mLb.clN_peak_668	chr18	76929460	76930340	+	435	NA	promoter-TSS (Ier3ip1)	-promoter-TSS (Ier3ip1)	-127	Ier3ip1	Ier3ip1	NM_025409			Ier3ip1			NA
liver_15_5_REP2.mLb.clN_peak_948	chr19	6660149	6660906	+	434	NA	Intergenic	Intergenic	-117457	Slc22a12	Slc22a12	NM_009203			Slc22a12			NA
liver_15_5_REP2.mLb.clN_peak_279	chr18	35661636	35662408	+	432	NA	exon (Spata24, exon 1 of 4)	-exon (Spata24, exon 1 of 4)	164	Spata24	Spata24	NM_027733			Spata24			NA
liver_15_5_REP2.mLb.clN_peak_28	chr18	5388637	5389416	+	431	NA	Intergenic	Intergenic	-54587	Zfp438	Zfp438	NM_178722			Zfp438			NA
liver_15_5_REP2.mLb.clN_peak_1131	chr19	18695261	18695839	+	430	NA	intron (Carnmt1, intron 6 of 7)	-intron (Carnmt1, intron 6 of 7)	-17686	D030056L22Rik	D030056L22Rik	NM_001374130			D030056L22Rik			NA
liver_15_5_REP2.mLb.clN_peak_743	chr18	82771043	82771534	+	427	NA	Intergenic	Intergenic	-12249	2210420H20Rik	2210420H20Rik	NR_045389			2210420H20Rik			NA
liver_15_5_REP2.mLb.clN_peak_1130	chr19	18691937	18692982	+	426	NA	intron (Carnmt1, intron 5 of 7)	-intron (Carnmt1, intron 5 of 7)	-20777	D030056L22Rik	D030056L22Rik	NM_001374130			D030056L22Rik			NA
liver_15_5_REP2.mLb.clN_peak_363	chr18	39491113	39491746	+	425	NA	promoter-TSS (Nr3c1)	-promoter-TSS (Nr3c1)	-2150	Nr3c1	Nr3c1	NM_001361212			Nr3c1			NA
liver_15_5_REP2.mLb.clN_peak_253	chr18	34651249	34652005	+	425	NA	exon (Cdc23, exon 1 of 16)	-exon (Cdc23, exon 1 of 16)	109	Cdc23	Cdc23	NM_178347			Cdc23			NA
liver_15_5_REP2.mLb.clN_peak_1537	chr19	53003626	53004069	+	425	NA	intron (Xpnpep1, intron 11 of 20)	-intron (Xpnpep1, intron 10 of 19)	6909	Mir6407	Mir6407	NR_105834			Mir6407			NA
liver_15_5_REP2.mLb.clN_peak_298	chr18	36286490	36287832	+	424	NA	exon (Pura, exon 2 of 2)	-exon (Pura, exon 2 of 2)	6056	Pura	Pura	NM_008989			Pura			NA
liver_15_5_REP2.mLb.clN_peak_1332	chr19	38223695	38224493	+	424	NA	promoter-TSS (Fra10ac1)	-promoter-TSS (Fra10ac1)	58	Fra10ac1	Fra10ac1	NM_027466			Fra10ac1			NA
liver_15_5_REP2.mLb.clN_peak_949	chr19	6832392	6832788	+	418	NA	intron (Rps6ka4, intron 9 of 17)	-intron (Rps6ka4, intron 9 of 17)	-2646	Mir5046	Mir5046	NR_039555			Mir5046			NA
liver_15_5_REP2.mLb.clN_peak_455	chr18	57877977	57879037	+	417	NA	promoter-TSS (Slc12a2)	-promoter-TSS (Slc12a2)	-171	Slc12a2	Slc12a2	NM_009194			Slc12a2			NA
liver_15_5_REP2.mLb.clN_peak_1175	chr19	24999013	24999928	+	416	NA	promoter-TSS (Dock8)	-promoter-TSS (Dock8)	-59	Dock8	Dock8	NM_028785			Dock8			NA
liver_15_5_REP2.mLb.clN_peak_275	chr18	35598351	35599307	+	415	NA	exon (Paip2, exon 1 of 4)	-exon (Paip2, exon 1 of 4)	212	Paip2	Paip2	NM_026420			Paip2			NA
liver_15_5_REP2.mLb.clN_peak_523	chr18	63203470	63205016	+	414	NA	intron (Piezo2, intron 3 of 53)	-intron (Piezo2, intron 3 of 53)	182940	Piezo2	Piezo2	NM_001039485			Piezo2			NA
liver_15_5_REP2.mLb.clN_peak_1250	chr19	32238795	32240610	+	412	NA	intron (Sgms1, intron 4 of 9)	-intron (Sgms1, intron 4 of 9)	-136562	Asah2	Asah2	NM_018830			Asah2			NA
liver_15_5_REP2.mLb.clN_peak_1343	chr19	40270732	40271875	+	412	NA	intron (Pdlim1, intron 1 of 6)	-intron (Pdlim1, intron 1 of 6)	313	Pdlim1	Pdlim1	NM_016861			Pdlim1			NA
liver_15_5_REP2.mLb.clN_peak_690	chr18	78212245	78213116	+	411	NA	intron (Slc14a2, intron 3 of 21)	-intron (Slc14a2, intron 3 of 11)	-89254	Slc14a1	Slc14a1	NM_001171011			Slc14a1			NA
liver_15_5_REP2.mLb.clN_peak_235	chr18	32837148	32837730	+	411	NA	promoter-TSS (4930455D15Rik)	-promoter-TSS (4930455D15Rik)	-152	4930455D15Rik	4930455D15Rik	NR_045381			4930455D15Rik			NA
liver_15_5_REP2.mLb.clN_peak_1009	chr19	8880320	8880998	+	411	NA	intron (Uqcc3, intron 1 of 1)	-intron (Uqcc3, intron 1 of 1)	274	Uqcc3	Uqcc3	NM_001160356			Uqcc3			NA
liver_15_5_REP2.mLb.clN_peak_728	chr18	82471604	82472405	+	410	NA	Intergenic	Intergenic	-3119	Mbp	Mbp	NM_001025245			Mbp			NA
liver_15_5_REP2.mLb.clN_peak_892	chr19	5724262	5725223	+	410	NA	intron (Ehbp1l1, intron 1 of 18)	-intron (Ehbp1l1, intron 1 of 17)	1575	Ehbp1l1	Ehbp1l1	NM_053252			Ehbp1l1			NA
liver_15_5_REP2.mLb.clN_peak_850	chr19	4891772	4892466	+	409	NA	intron (Bbs1, intron 14 of 16)	-intron (Bbs1, intron 14 of 16)	13451	Zdhhc24	Zdhhc24	NM_027476			Zdhhc24			NA
liver_15_5_REP2.mLb.clN_peak_627	chr18	73754053	73754586	+	407	NA	intron (Elac1, intron 1 of 3)	-intron (Elac1, intron 1 of 3)	160	Elac1	Elac1	NM_053255			Elac1			NA
liver_15_5_REP2.mLb.clN_peak_199	chr18	24652771	24654254	+	405	NA	promoter-TSS (Mocos)	-promoter-TSS (Mocos)	-179	Mocos	Mocos	NM_026779			Mocos			NA
liver_15_5_REP2.mLb.clN_peak_1483	chr19	46454695	46455505	+	402	NA	intron (Sufu, intron 8 of 11)	-intron (Sufu, intron 8 of 11)	-46548	Trim8	Trim8	NM_053100			Trim8			NA
liver_15_5_REP2.mLb.clN_peak_282	chr18	35729987	35730742	+	401	NA	exon (1700066B19Rik, exon 2 of 2)	-exon (1700066B19Rik, exon 2 of 2)	3375	1700066B19Rik	1700066B19Rik	NM_001033168			1700066B19Rik			NA
liver_15_5_REP2.mLb.clN_peak_19	chr18	4920209	4922687	+	398	NA	Intergenic	Intergenic	108962	Gm10556	Gm10556	NR_045881			Gm10556			NA
liver_15_5_REP2.mLb.clN_peak_1369	chr19	40976843	40977790	+	397	NA	intron (Blnk, intron 1 of 16)	-intron (Blnk, intron 1 of 16)	16905	Blnk	Blnk	NM_001365054			Blnk			NA
liver_15_5_REP2.mLb.clN_peak_884	chr19	5609548	5610426	+	396	NA	promoter-TSS (Kat5)	-promoter-TSS (Kat5)	107	Kat5	Kat5	NR_155544			Kat5			NA
liver_15_5_REP2.mLb.clN_peak_1201	chr19	29066961	29067563	+	391	NA	promoter-TSS (Gm9895)	-promoter-TSS (Gm9895)	-39	Gm9895	Gm9895	NR_045687			Gm9895			NA
liver_15_5_REP2.mLb.clN_peak_1229	chr19	30050380	30051062	+	389	NA	intron (Uhrf2, intron 2 of 15)	-intron (Uhrf2, intron 2 of 15)	20208	Uhrf2	Uhrf2	NM_144873			Uhrf2			NA
liver_15_5_REP2.mLb.clN_peak_1078	chr19	12010243	12012512	+	387	NA	Intergenic	Intergenic	25363	Olfr1423	Olfr1423	NM_146680			Olfr1423			NA
liver_15_5_REP2.mLb.clN_peak_613	chr18	70471880	70472874	+	387	NA	promoter-TSS (Stard6)	-promoter-TSS (Stard6)	-77	Stard6	Stard6	NM_001289648			Stard6			NA
liver_15_5_REP2.mLb.clN_peak_573	chr18	67244192	67246217	+	385	NA	intron (Mppe1, intron 1 of 10)	-intron (Mppe1, intron 1 of 10)	626	Mppe1	Mppe1	NM_001357518			Mppe1			NA
liver_15_5_REP2.mLb.clN_peak_84	chr18	10617696	10618493	+	384	NA	intron (Snrpd1, intron 1 of 3)	-intron (Snrpd1, intron 1 of 3)	298	Snrpd1	Snrpd1	NM_009226			Snrpd1			NA
liver_15_5_REP2.mLb.clN_peak_536	chr18	64491061	64491567	+	384	NA	Intergenic	Intergenic	-2216	Fech	Fech	NM_001348055			Fech			NA
liver_15_5_REP2.mLb.clN_peak_941	chr19	6340354	6341551	+	384	NA	promoter-TSS (Map4k2)	-promoter-TSS (Map4k2)	-208	Map4k2	Map4k2	NR_117093			Map4k2			NA
liver_15_5_REP2.mLb.clN_peak_1245	chr19	32180846	32181702	+	383	NA	intron (Sgms1, intron 5 of 9)	-intron (Sgms1, intron 5 of 9)	-78134	Asah2	Asah2	NM_018830			Asah2			NA
liver_15_5_REP2.mLb.clN_peak_1677	chr19	60872039	60872574	+	381	NA	intron (Prdx3, intron 2 of 6)	-intron (Prdx3, intron 2 of 6)	2232	Prdx3	Prdx3	NM_007452			Prdx3			NA
liver_15_5_REP2.mLb.clN_peak_940	chr19	6334548	6335613	+	381	NA	promoter-TSS (Men1)	-promoter-TSS (Men1)	41	Men1	Men1	NM_008583			Men1			NA
liver_15_5_REP2.mLb.clN_peak_1611	chr19	55925584	55926365	+	379	NA	intron (Tcf7l2, intron 12 of 12)	-intron (Tcf7l2, intron 12 of 12)	184164	Tcf7l2	Tcf7l2	NM_001142921			Tcf7l2			NA
liver_15_5_REP2.mLb.clN_peak_1081	chr19	12501133	12502291	+	379	NA	exon (Dtx4, exon 1 of 9)	-exon (Dtx4, exon 1 of 9)	284	Dtx4	Dtx4	NM_172442			Dtx4			NA
liver_15_5_REP2.mLb.clN_peak_912	chr19	5921852	5922874	+	377	NA	intron (Cdc42ep2, intron 1 of 1)	-intron (Cdc42ep2, intron 1 of 1)	2453	Cdc42ep2	Cdc42ep2	NM_026772			Cdc42ep2			NA
liver_15_5_REP2.mLb.clN_peak_1038	chr19	10172742	10173877	+	375	NA	Intergenic	Intergenic	-9579	Fads1	Fads1	NM_146094			Fads1			NA
liver_15_5_REP2.mLb.clN_peak_1626	chr19	56801037	56802054	+	374	NA	intron (Ccdc186, intron 7 of 15)	-intron (Ccdc186, intron 7 of 15)	20654	Ccdc186	Ccdc186	NM_170757			Ccdc186			NA
liver_15_5_REP2.mLb.clN_peak_209	chr18	30272697	30273252	+	374	NA	exon (Pik3c3, exon 1 of 25)	-exon (Pik3c3, exon 1 of 25)	109	Pik3c3	Pik3c3	NR_151699			Pik3c3			NA
liver_15_5_REP2.mLb.clN_peak_435	chr18	54992494	54993073	+	372	NA	promoter-TSS (Zfp608)	-promoter-TSS (Zfp608)	-2603	Zfp608	Zfp608	NM_001360787			Zfp608			NA
liver_15_5_REP2.mLb.clN_peak_191	chr18	24196916	24197544	+	371	NA	Intergenic	Intergenic	-8114	Galnt1	Galnt1	NM_001160404			Galnt1			NA
liver_15_5_REP2.mLb.clN_peak_1607	chr19	55741301	55741923	+	370	NA	promoter-TSS (Tcf7l2)	-promoter-TSS (Tcf7l2)	-198	Tcf7l2	Tcf7l2	NM_001142921			Tcf7l2			NA
liver_15_5_REP2.mLb.clN_peak_153	chr18	20895569	20896199	+	370	NA	intron (Trappc8, intron 1 of 28)	-intron (Trappc8, intron 1 of 28)	194	Trappc8	Trappc8	NM_177038			Trappc8			NA
