PeakID (cmd=annotatePeaks.pl kidney_15_5_REP1.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
kidney_15_5_REP1.mLb.clN_peak_1389	chr18	75446741	75447413	+	133	NA	intron (Ctif, intron 10 of 11)	-intron (Ctif, intron 10 of 11)	-67568	Gm10532	Gm10532	NR_045879			Gm10532			NA
kidney_15_5_REP1.mLb.clN_peak_847	chr18	49319915	49320275	+	133	NA	Intergenic	Intergenic	-203194	1700044K03Rik	1700044K03Rik	NR_033785			1700044K03Rik			NA
kidney_15_5_REP1.mLb.clN_peak_1707	chr19	4201044	4202065	+	133	NA	promoter-TSS (Rad9a)	-promoter-TSS (Rad9a)	49	Rad9a	Rad9a	NM_011237			Rad9a			NA
kidney_15_5_REP1.mLb.clN_peak_895	chr18	52799483	52800332	+	133	NA	intron (Sncaip, intron 1 of 10)	-intron (Sncaip, intron 1 of 11)	-25403	Gm51263	Gm51263	NM_001367923			Gm51263			NA
kidney_15_5_REP1.mLb.clN_peak_1542	chr18	81916036	81916805	+	133	NA	Intergenic	Intergenic	75660	Mir5127	Mir5127	NR_039589			Mir5127			NA
kidney_15_5_REP1.mLb.clN_peak_1786	chr19	5731653	5731997	+	133	NA	promoter-TSS (Znrd2)	-promoter-TSS (Znrd2)	-93	Znrd2	Znrd2	NM_020491			Znrd2			NA
kidney_15_5_REP1.mLb.clN_peak_240	chr18	15052272	15054090	+	132	NA	intron (Kctd1, intron 1 of 4)	-intron (Kctd1, intron 1 of 4)	64186	4933424G05Rik	4933424G05Rik	NR_045372			4933424G05Rik			NA
kidney_15_5_REP1.mLb.clN_peak_1081	chr18	61400072	61400597	+	132	NA	promoter-TSS (Ppargc1b)	-promoter-TSS (Ppargc1b)	78	Ppargc1b	Ppargc1b	NM_133249			Ppargc1b			NA
kidney_15_5_REP1.mLb.clN_peak_2244	chr19	25654171	25654870	+	132	NA	Intergenic	Intergenic	17719	2610016A17Rik	2610016A17Rik	NR_045347			2610016A17Rik			NA
kidney_15_5_REP1.mLb.clN_peak_1938	chr19	8976480	8976852	+	132	NA	intron (Eef1g, intron 7 of 9)	-intron (Eef1g, intron 7 of 9)	9625	Eef1g	Eef1g	NM_026007			Eef1g			NA
kidney_15_5_REP1.mLb.clN_peak_2043	chr19	14369270	14369893	+	132	NA	Intergenic	Intergenic	66369	Gm8630	Gm8630	NR_152176			Gm8630			NA
kidney_15_5_REP1.mLb.clN_peak_2361	chr19	32337753	32338219	+	132	NA	intron (Sgms1, intron 2 of 9)	-intron (Sgms1, intron 1 of 9)	50526	Sgms1	Sgms1	NM_001168526			Sgms1			NA
kidney_15_5_REP1.mLb.clN_peak_1397	chr18	75511001	75511574	+	131	NA	intron (Ctif, intron 9 of 11)	-intron (Ctif, intron 9 of 11)	-3358	Gm10532	Gm10532	NR_045879			Gm10532			NA
kidney_15_5_REP1.mLb.clN_peak_1961	chr19	10247412	10248472	+	131	NA	exon (Dagla, exon 20 of 20)	-exon (Dagla, exon 20 of 20)	-7194	Myrf	Myrf	NM_001033481			Myrf			NA
kidney_15_5_REP1.mLb.clN_peak_919	chr18	53463696	53464812	+	131	NA	promoter-TSS (Prdm6)	-promoter-TSS (Prdm6)	-292	Prdm6	Prdm6	NM_001033281			Prdm6			NA
kidney_15_5_REP1.mLb.clN_peak_2231	chr19	25200472	25200935	+	131	NA	intron (Dock8, intron 47 of 47)	-intron (Dock8, intron 47 of 47)	-36272	Kank1	Kank1	NM_181404			Kank1			NA
kidney_15_5_REP1.mLb.clN_peak_2607	chr19	44719552	44720469	+	131	NA	Intergenic	Intergenic	-36896	Pax2	Pax2	NM_001368747			Pax2			NA
kidney_15_5_REP1.mLb.clN_peak_2592	chr19	44407523	44408443	+	131	NA	promoter-TSS (Scd1)	-promoter-TSS (Scd1)	-274	Scd1	Scd1	NM_009127			Scd1			NA
kidney_15_5_REP1.mLb.clN_peak_154	chr18	11239573	11240387	+	131	NA	Intergenic	Intergenic	-187413	Gata6os	Gata6os	NR_105023			Gata6os			NA
kidney_15_5_REP1.mLb.clN_peak_2577	chr19	43939587	43940492	+	131	NA	intron (Dnmbp, intron 1 of 15)	-intron (Dnmbp, intron 1 of 15)	159	Dnmbp	Dnmbp	NM_028029			Dnmbp			NA
kidney_15_5_REP1.mLb.clN_peak_1348	chr18	74347766	74348378	+	130	NA	intron (Cfap53, intron 8 of 8)	-intron (Cfap53, intron 7 of 7)	64972	Cfap53	Cfap53	NR_029424			Cfap53			NA
kidney_15_5_REP1.mLb.clN_peak_2284	chr19	28559525	28560410	+	130	NA	intron (Glis3, intron 2 of 10)	-intron (Glis3, intron 2 of 9)	-118257	D930032P07Rik	D930032P07Rik	NR_045330			D930032P07Rik			NA
kidney_15_5_REP1.mLb.clN_peak_182	chr18	12333805	12334285	+	130	NA	exon (Lama3, exon 1 of 75)	-exon (Lama3, exon 1 of 75)	111	Lama3	Lama3	NM_001347461			Lama3			NA
kidney_15_5_REP1.mLb.clN_peak_798	chr18	46573892	46574548	+	130	NA	exon (Ticam2, exon 1 of 3)	-exon (Ticam2, exon 1 of 3)	313	Ticam2	Ticam2	NM_173394			Ticam2			NA
kidney_15_5_REP1.mLb.clN_peak_600	chr18	36183094	36184034	+	129	NA	intron (Nrg2, intron 1 of 9)	-intron (Nrg2, intron 1 of 9)	13827	Nrg2	Nrg2	NM_001167891			Nrg2			NA
kidney_15_5_REP1.mLb.clN_peak_581	chr18	35849508	35850171	+	129	NA	intron (Cxxc5, intron 1 of 2)	-intron (Cxxc5, intron 1 of 2)	20051	Cxxc5	Cxxc5	NM_133687			Cxxc5			NA
kidney_15_5_REP1.mLb.clN_peak_1578	chr18	83219398	83220146	+	129	NA	Intergenic	Intergenic	106112	4921531P14Rik	4921531P14Rik	NR_045361			4921531P14Rik			NA
kidney_15_5_REP1.mLb.clN_peak_1357	chr18	74505286	74506033	+	129	NA	intron (1700120E14Rik, intron 3 of 3)	-intron (Myo5b, intron 1 of 38)	25465	1700120E14Rik	1700120E14Rik	NR_045368			1700120E14Rik			NA
kidney_15_5_REP1.mLb.clN_peak_2682	chr19	46707393	46707996	+	129	NA	intron (As3mt, intron 1 of 10)	-intron (As3mt, intron 1 of 10)	236	As3mt	As3mt	NM_020577			As3mt			NA
kidney_15_5_REP1.mLb.clN_peak_2140	chr19	21159335	21160212	+	129	NA	Intergenic	Intergenic	55063	4930554I06Rik	4930554I06Rik	NR_126458			4930554I06Rik			NA
kidney_15_5_REP1.mLb.clN_peak_2730	chr19	47937455	47938247	+	129	NA	intron (Cfap58, intron 1 of 17)	-intron (Cfap58, intron 1 of 17)	139	Cfap58	Cfap58	NM_001163267			Cfap58			NA
kidney_15_5_REP1.mLb.clN_peak_283	chr18	20001881	20002404	+	128	NA	promoter-TSS (Dsc3)	-promoter-TSS (Dsc3)	-45	Dsc3	Dsc3	NM_007882			Dsc3			NA
kidney_15_5_REP1.mLb.clN_peak_877	chr18	51117351	51119088	+	128	NA	intron (Prr16, intron 1 of 1)	-intron (Prr16, intron 1 of 1)	321	Prr16	Prr16	NM_001081224			Prr16			NA
kidney_15_5_REP1.mLb.clN_peak_716	chr18	39609095	39609944	+	128	NA	Intergenic	Intergenic	-120240	Nr3c1	Nr3c1	NM_001361212			Nr3c1			NA
kidney_15_5_REP1.mLb.clN_peak_2699	chr19	47228704	47229555	+	128	NA	intron (Neurl1a, intron 1 of 5)	-intron (Neurl1a, intron 1 of 5)	44460	Mir6995	Mir6995	NR_105961			Mir6995			NA
kidney_15_5_REP1.mLb.clN_peak_1171	chr18	65697692	65698590	+	128	NA	promoter-TSS (Oacyl)	-promoter-TSS (Oacyl)	-127	Oacyl	Oacyl	NM_177028			Oacyl			NA
kidney_15_5_REP1.mLb.clN_peak_2363	chr19	32346115	32346679	+	128	NA	intron (Sgms1, intron 2 of 9)	-intron (Sgms1, intron 1 of 9)	42115	Sgms1	Sgms1	NM_001168526			Sgms1			NA
kidney_15_5_REP1.mLb.clN_peak_2497	chr19	40414442	40415514	+	127	NA	intron (Sorbs1, intron 2 of 28)	-intron (Sorbs1, intron 1 of 22)	98758	Sorbs1	Sorbs1	NM_178362			Sorbs1			NA
kidney_15_5_REP1.mLb.clN_peak_1963	chr19	10266316	10267368	+	127	NA	intron (Dagla, intron 5 of 19)	-intron (Dagla, intron 5 of 19)	-26094	Myrf	Myrf	NM_001033481			Myrf			NA
kidney_15_5_REP1.mLb.clN_peak_1050	chr18	60663807	60664417	+	127	NA	intron (G630071F17Rik, intron 1 of 2)	-intron (G630071F17Rik, intron 1 of 2)	702	G630071F17Rik	G630071F17Rik	NR_045401			G630071F17Rik			NA
kidney_15_5_REP1.mLb.clN_peak_855	chr18	49725410	49725793	+	127	NA	intron (Dtwd2, intron 2 of 5)	-intron (Dtwd2, intron 2 of 3)	30000	Dtwd2	Dtwd2	NM_026854			Dtwd2			NA
kidney_15_5_REP1.mLb.clN_peak_1960	chr19	10240340	10240986	+	127	NA	promoter-TSS (Myrf)	-promoter-TSS (Myrf)	85	Myrf	Myrf	NM_001033481			Myrf			NA
kidney_15_5_REP1.mLb.clN_peak_1139	chr18	64466408	64466898	+	127	NA	intron (Fech, intron 6 of 10)	-intron (Fech, intron 5 of 9)	22445	Fech	Fech	NM_001348055			Fech			NA
kidney_15_5_REP1.mLb.clN_peak_1776	chr19	5601768	5602769	+	126	NA	TTS (Kat5)	-TTS (Kat5)	395	Rnaseh2c	Rnaseh2c	NM_026616			Rnaseh2c			NA
kidney_15_5_REP1.mLb.clN_peak_2203	chr19	24241769	24242749	+	126	NA	Intergenic	Intergenic	-17131	Tjp2	Tjp2	NM_001376368			Tjp2			NA
kidney_15_5_REP1.mLb.clN_peak_159	chr18	11470879	11471351	+	126	NA	Intergenic	Intergenic	-162161	Rbbp8	Rbbp8	NM_001081223			Rbbp8			NA
kidney_15_5_REP1.mLb.clN_peak_1511	chr18	80547964	80549227	+	126	NA	Intergenic	Intergenic	-4049	Gm2176	Gm2176	NR_028424			Gm2176			NA
kidney_15_5_REP1.mLb.clN_peak_1272	chr18	69795979	69796293	+	126	NA	Intergenic	Intergenic	-129423	Ccdc68	Ccdc68	NM_201362			Ccdc68			NA
kidney_15_5_REP1.mLb.clN_peak_1527	chr18	80938005	80938558	+	126	NA	Intergenic	Intergenic	-4223	Atp9b	Atp9b	NM_015805			Atp9b			NA
kidney_15_5_REP1.mLb.clN_peak_2049	chr19	14785487	14786049	+	126	NA	Intergenic	Intergenic	-187585	Tle4	Tle4	NM_001302947			Tle4			NA
kidney_15_5_REP1.mLb.clN_peak_624	chr18	36759834	36760541	+	126	NA	promoter-TSS (Wdr55)	-promoter-TSS (Wdr55)	-35	Wdr55	Wdr55	NR_154585			Wdr55			NA
kidney_15_5_REP1.mLb.clN_peak_281	chr18	18759452	18759889	+	126	NA	Intergenic	Intergenic	-1178680	4930545E07Rik	4930545E07Rik	NR_045374			4930545E07Rik			NA
kidney_15_5_REP1.mLb.clN_peak_191	chr18	12785108	12785926	+	125	NA	intron (Osbpl1a, intron 2 of 11)	-intron (Osbpl1a, intron 5 of 14)	34390	Osbpl1a	Osbpl1a	NR_045524			Osbpl1a			NA
kidney_15_5_REP1.mLb.clN_peak_1588	chr18	84015608	84016174	+	125	NA	exon (Tshz1, exon 2 of 2)	-exon (Tshz1, exon 2 of 2)	70574	Tshz1	Tshz1	NM_001364993			Tshz1			NA
kidney_15_5_REP1.mLb.clN_peak_788	chr18	46211930	46212664	+	125	NA	intron (Trim36, intron 1 of 9)	-intron (Trim36, intron 1 of 9)	310	Trim36	Trim36	NM_178872			Trim36			NA
kidney_15_5_REP1.mLb.clN_peak_521	chr18	34052336	34053572	+	125	NA	Intergenic	Intergenic	-45748	Epb41l4a	Epb41l4a	NM_013512			Epb41l4a			NA
kidney_15_5_REP1.mLb.clN_peak_359	chr18	23760357	23760966	+	125	NA	intron (Mapre2, intron 1 of 7)	-intron (Mapre2, intron 1 of 7)	-8356	Gm15972	Gm15972	NR_126066			Gm15972			NA
kidney_15_5_REP1.mLb.clN_peak_2187	chr19	23652726	23653009	+	125	NA	promoter-TSS (1700028P14Rik)	-promoter-TSS (1700028P14Rik)	-55	1700028P14Rik	1700028P14Rik	NM_026188			1700028P14Rik			NA
kidney_15_5_REP1.mLb.clN_peak_1124	chr18	63495860	63496443	+	125	NA	Intergenic	Intergenic	-108968	Piezo2	Piezo2	NM_001039485			Piezo2			NA
kidney_15_5_REP1.mLb.clN_peak_1693	chr19	3985131	3986650	+	125	NA	promoter-TSS (Acy3)	-promoter-TSS (Acy3)	-680	Acy3	Acy3	NM_001302479			Acy3			NA
kidney_15_5_REP1.mLb.clN_peak_444	chr18	30045830	30046369	+	124	NA	Intergenic	Intergenic	-226766	Pik3c3	Pik3c3	NR_151699			Pik3c3			NA
kidney_15_5_REP1.mLb.clN_peak_43	chr18	4869672	4870266	+	124	NA	Intergenic	Intergenic	57483	Gm10556	Gm10556	NR_045881			Gm10556			NA
kidney_15_5_REP1.mLb.clN_peak_405	chr18	25549991	25550490	+	124	NA	intron (Celf4, intron 2 of 13)	-intron (Celf4, intron 2 of 12)	203917	Celf4	Celf4	NM_001362278			Celf4			NA
kidney_15_5_REP1.mLb.clN_peak_1305	chr18	71281255	71281661	+	124	NA	intron (Dcc, intron 27 of 28)	-intron (Dcc, intron 27 of 28)	713166	Mbd2	Mbd2	NM_001311071			Mbd2			NA
kidney_15_5_REP1.mLb.clN_peak_1424	chr18	76171626	76172228	+	124	NA	Intergenic	Intergenic	1375	Mir6358	Mir6358	NR_105776			Mir6358			NA
kidney_15_5_REP1.mLb.clN_peak_1315	chr18	72611164	72611578	+	123	NA	Intergenic	Intergenic	-260302	Dcc	Dcc	NM_007831			Dcc			NA
kidney_15_5_REP1.mLb.clN_peak_496	chr18	32816533	32816932	+	123	NA	promoter-TSS (Tslp)	-promoter-TSS (Tslp)	-128	Tslp	Tslp	NR_033206			Tslp			NA
kidney_15_5_REP1.mLb.clN_peak_1046	chr18	60606087	60606581	+	123	NA	intron (Synpo, intron 1 of 2)	-intron (Synpo, intron 1 of 1)	-14618	Myoz3	Myoz3	NM_133363			Myoz3			NA
kidney_15_5_REP1.mLb.clN_peak_2449	chr19	37434659	37435559	+	123	NA	exon (Hhex, exon 1 of 4)	-exon (Hhex, exon 1 of 4)	268	Hhex	Hhex	NM_008245			Hhex			NA
kidney_15_5_REP1.mLb.clN_peak_2732	chr19	48008818	48009359	+	123	NA	intron (Cfap58, intron 15 of 17)	-intron (Cfap58, intron 15 of 17)	71376	Cfap58	Cfap58	NM_001163267			Cfap58			NA
kidney_15_5_REP1.mLb.clN_peak_1319	chr18	73182749	73183196	+	123	NA	Intergenic	Intergenic	-389733	Mex3c	Mex3c	NM_001039214			Mex3c			NA
kidney_15_5_REP1.mLb.clN_peak_1667	chr19	3325159	3325638	+	123	NA	intron (Cpt1a, intron 1 of 18)	-intron (Cpt1a, intron 1 of 18)	2097	Cpt1a	Cpt1a	NM_013495			Cpt1a			NA
kidney_15_5_REP1.mLb.clN_peak_157	chr18	11392500	11393336	+	123	NA	Intergenic	Intergenic	-240358	Rbbp8	Rbbp8	NM_001081223			Rbbp8			NA
kidney_15_5_REP1.mLb.clN_peak_1565	chr18	82909607	82911099	+	123	NA	promoter-TSS (Zfp516)	-promoter-TSS (Zfp516)	-526	Zfp516	Zfp516	NM_183033			Zfp516			NA
kidney_15_5_REP1.mLb.clN_peak_1570	chr18	82953869	82954388	+	123	NA	intron (Zfp516, intron 1 of 5)	-intron (Zfp516, intron 1 of 5)	-33568	4930592I03Rik	4930592I03Rik	NR_033307			4930592I03Rik			NA
kidney_15_5_REP1.mLb.clN_peak_845	chr18	49290678	49291053	+	123	NA	Intergenic	Intergenic	-232424	1700044K03Rik	1700044K03Rik	NR_033785			1700044K03Rik			NA
kidney_15_5_REP1.mLb.clN_peak_1027	chr18	59061886	59062619	+	122	NA	promoter-TSS (Minar2)	-promoter-TSS (Minar2)	-129	Minar2	Minar2	NM_173759			Minar2			NA
kidney_15_5_REP1.mLb.clN_peak_639	chr18	37824930	37825499	+	122	NA	intron (Pcdhgb8, intron 2 of 3)	-intron (Gm37013, intron 2 of 3)	5668	Pcdhgc5	Pcdhgc5	NM_033583			Pcdhgc5			NA
kidney_15_5_REP1.mLb.clN_peak_1383	chr18	75375530	75375761	+	122	NA	intron (Smad7, intron 2 of 3)	-intron (Smad7, intron 2 of 3)	8280	Smad7	Smad7	NM_001042660			Smad7			NA
kidney_15_5_REP1.mLb.clN_peak_1351	chr18	74443894	74444648	+	122	NA	intron (Myo5b, intron 1 of 38)	-intron (Myo5b, intron 1 of 38)	1652	Myo5b	Myo5b	NM_201600			Myo5b			NA
kidney_15_5_REP1.mLb.clN_peak_1309	chr18	71601907	71602982	+	122	NA	intron (Dcc, intron 7 of 28)	-intron (Dcc, intron 7 of 28)	748625	Dcc	Dcc	NM_007831			Dcc			NA
kidney_15_5_REP1.mLb.clN_peak_1505	chr18	80295563	80296323	+	122	NA	exon (Kcng2, exon 4 of 4)	-exon (Kcng2, exon 4 of 4)	39637	Slc66a2	Slc66a2	NM_025861			Slc66a2			NA
kidney_15_5_REP1.mLb.clN_peak_1690	chr19	3934769	3935572	+	122	NA	promoter-TSS (Unc93b1)	-promoter-TSS (Unc93b1)	-16	Unc93b1	Unc93b1	NM_019449			Unc93b1			NA
kidney_15_5_REP1.mLb.clN_peak_985	chr18	57085238	57086154	+	121	NA	Intergenic	Intergenic	-47394	Megf10	Megf10	NM_001001979			Megf10			NA
kidney_15_5_REP1.mLb.clN_peak_645	chr18	37883449	37884152	+	121	NA	intron (Diaph1, intron 16 of 26)	-intron (Diaph1, intron 17 of 27)	-29140	Mir6979	Mir6979	NR_105945			Mir6979			NA
kidney_15_5_REP1.mLb.clN_peak_1320	chr18	73433897	73434590	+	121	NA	Intergenic	Intergenic	-138462	Mex3c	Mex3c	NM_001039214			Mex3c			NA
kidney_15_5_REP1.mLb.clN_peak_1037	chr18	60438851	60439637	+	121	NA	Intergenic	Intergenic	62739	Smim3	Smim3	NM_134133			Smim3			NA
kidney_15_5_REP1.mLb.clN_peak_2492	chr19	40271138	40271924	+	121	NA	promoter-TSS (Pdlim1)	-promoter-TSS (Pdlim1)	85	Pdlim1	Pdlim1	NM_016861			Pdlim1			NA
kidney_15_5_REP1.mLb.clN_peak_173	chr18	11995992	11996603	+	121	NA	intron (Tmem241, intron 14 of 15)	-intron (Tmem241, intron 13 of 14)	125240	Tmem241	Tmem241	NM_178801			Tmem241			NA
kidney_15_5_REP1.mLb.clN_peak_442	chr18	29638593	29639225	+	121	NA	Intergenic	Intergenic	-142493	4930578E11Rik	4930578E11Rik	NR_045391			4930578E11Rik			NA
kidney_15_5_REP1.mLb.clN_peak_2167	chr19	22800428	22801047	+	121	NA	intron (Trpm3, intron 8 of 26)	-intron (Trpm3, intron 8 of 24)	50132	Mir204	Mir204	NR_029591			Mir204			NA
kidney_15_5_REP1.mLb.clN_peak_2506	chr19	40737141	40737415	+	121	NA	intron (Entpd1, intron 9 of 9)	-intron (Entpd1, intron 9 of 9)	77508	Entpd1	Entpd1	NM_009848			Entpd1			NA
kidney_15_5_REP1.mLb.clN_peak_2170	chr19	22916478	22917233	+	120	NA	intron (Trpm3, intron 1 of 6)	-intron (Trpm3, intron 19 of 24)	166250	Mir204	Mir204	NR_029591			Mir204			NA
kidney_15_5_REP1.mLb.clN_peak_989	chr18	57386261	57387098	+	120	NA	intron (Prrc1, intron 8 of 8)	-intron (Prrc1, intron 8 of 8)	-18736	Gm19500	Gm19500	NR_152223			Gm19500			NA
kidney_15_5_REP1.mLb.clN_peak_1838	chr19	6418284	6418772	+	119	NA	promoter-TSS (Nrxn2)	-promoter-TSS (Nrxn2)	-228	Nrxn2	Nrxn2	NM_001369363			Nrxn2			NA
kidney_15_5_REP1.mLb.clN_peak_2076	chr19	16325849	16326447	+	119	NA	intron (Gnaq, intron 3 of 6)	-intron (Gnaq, intron 3 of 6)	-11144	Mir496b	Mir496b	NR_105832			Mir496b			NA
kidney_15_5_REP1.mLb.clN_peak_1311	chr18	71840627	71841396	+	119	NA	intron (Dcc, intron 2 of 28)	-intron (Dcc, intron 2 of 28)	510058	Dcc	Dcc	NM_007831			Dcc			NA
kidney_15_5_REP1.mLb.clN_peak_346	chr18	22649455	22650030	+	119	NA	Intergenic	Intergenic	304653	Asxl3	Asxl3	NM_001167777			Asxl3			NA
kidney_15_5_REP1.mLb.clN_peak_2468	chr19	38043356	38043945	+	119	NA	promoter-TSS (Myof)	-promoter-TSS (Myof)	-73	Myof	Myof	NM_001099634			Myof			NA
kidney_15_5_REP1.mLb.clN_peak_2064	chr19	15946755	15947206	+	118	NA	Intergenic	Intergenic	-21921	Psat1	Psat1	NM_177420			Psat1			NA
kidney_15_5_REP1.mLb.clN_peak_2249	chr19	25937427	25937692	+	118	NA	Intergenic	Intergenic	265148	Dmrt2	Dmrt2	NM_145831			Dmrt2			NA
kidney_15_5_REP1.mLb.clN_peak_2206	chr19	24271362	24272026	+	118	NA	intron (Fxn, intron 3 of 4)	-intron (Fxn, intron 3 of 4)	8896	Fxn	Fxn	NR_157400			Fxn			NA
kidney_15_5_REP1.mLb.clN_peak_1751	chr19	5071766	5072947	+	118	NA	Intergenic	Intergenic	4278	Cd248	Cd248	NM_054042			Cd248			NA
kidney_15_5_REP1.mLb.clN_peak_2096	chr19	17525403	17525821	+	118	NA	intron (Pcsk5, intron 20 of 37)	-intron (Pcsk5, intron 20 of 37)	131569	Rfk	Rfk	NM_019437			Rfk			NA
kidney_15_5_REP1.mLb.clN_peak_1737	chr19	4855100	4855636	+	118	NA	exon (Ctsf, exon 1 of 14)	-exon (Ctsf, exon 1 of 14)	203	Ctsf	Ctsf	NM_019861			Ctsf			NA
kidney_15_5_REP1.mLb.clN_peak_656	chr18	38185018	38186033	+	118	NA	Intergenic	Intergenic	24237	Pcdh1	Pcdh1	NM_029357			Pcdh1			NA
kidney_15_5_REP1.mLb.clN_peak_423	chr18	25829182	25829898	+	118	NA	Intergenic	Intergenic	-75383	Celf4	Celf4	NM_001362278			Celf4			NA
kidney_15_5_REP1.mLb.clN_peak_644	chr18	37880044	37880528	+	118	NA	intron (Diaph1, intron 16 of 26)	-intron (Diaph1, intron 17 of 27)	-25626	Mir6979	Mir6979	NR_105945			Mir6979			NA
kidney_15_5_REP1.mLb.clN_peak_510	chr18	33777034	33777758	+	118	NA	Intergenic	Intergenic	-17496	Epb41l4aos	Epb41l4aos	NR_038151			Epb41l4aos			NA
kidney_15_5_REP1.mLb.clN_peak_943	chr18	54911462	54911978	+	117	NA	intron (Zfp608, intron 2 of 8)	-intron (Zfp608, intron 2 of 8)	78460	Zfp608	Zfp608	NM_001360787			Zfp608			NA
kidney_15_5_REP1.mLb.clN_peak_2479	chr19	38364292	38364817	+	117	NA	Intergenic	Intergenic	-31426	Slc35g1	Slc35g1	NM_175507			Slc35g1			NA
kidney_15_5_REP1.mLb.clN_peak_1697	chr19	4037384	4038073	+	117	NA	intron (Gstp1, intron 1 of 6)	-intron (Gstp1, intron 1 of 6)	184	Gstp1	Gstp1	NM_013541			Gstp1			NA
kidney_15_5_REP1.mLb.clN_peak_2439	chr19	36904220	36904696	+	117	NA	Intergenic	Intergenic	15141	Fgfbp3	Fgfbp3	NM_028263			Fgfbp3			NA
kidney_15_5_REP1.mLb.clN_peak_631	chr18	37217892	37218484	+	117	NA	intron (Gm38667, intron 1 of 3)	-intron (Gm37013, intron 1 of 3)	-46810	Pcdhb1	Pcdhb1	NM_053126			Pcdhb1			NA
kidney_15_5_REP1.mLb.clN_peak_1189	chr18	66458305	66458884	+	117	NA	promoter-TSS (Pmaip1)	-promoter-TSS (Pmaip1)	-10	Pmaip1	Pmaip1	NM_021451			Pmaip1			NA
kidney_15_5_REP1.mLb.clN_peak_55	chr18	5162141	5162728	+	117	NA	TTS (Gm26682)	-TTS (Gm26682)	3297	Gm26682	Gm26682	NR_153824			Gm26682			NA
kidney_15_5_REP1.mLb.clN_peak_2354	chr19	32179689	32180371	+	117	NA	intron (Sgms1, intron 5 of 9)	-intron (Sgms1, intron 5 of 9)	-76890	Asah2	Asah2	NM_018830			Asah2			NA
kidney_15_5_REP1.mLb.clN_peak_1317	chr18	73122151	73122834	+	117	NA	Intergenic	Intergenic	-450213	Mex3c	Mex3c	NM_001039214			Mex3c			NA
kidney_15_5_REP1.mLb.clN_peak_1865	chr19	6995937	6996418	+	117	NA	promoter-TSS (Nudt22)	-promoter-TSS (Nudt22)	46	Trpt1	Trpt1	NM_153597			Trpt1			NA
kidney_15_5_REP1.mLb.clN_peak_1512	chr18	80554753	80555458	+	116	NA	Intergenic	Intergenic	-10559	Gm2176	Gm2176	NR_028424			Gm2176			NA
kidney_15_5_REP1.mLb.clN_peak_758	chr18	43759082	43759586	+	116	NA	Intergenic	Intergenic	-4967	Scgb3a2	Scgb3a2	NM_001289643			Scgb3a2			NA
kidney_15_5_REP1.mLb.clN_peak_2511	chr19	40993923	40994911	+	116	NA	promoter-TSS (Blnk)	-promoter-TSS (Blnk)	-196	Blnk	Blnk	NM_001365054			Blnk			NA
kidney_15_5_REP1.mLb.clN_peak_2538	chr19	42035454	42036150	+	116	NA	promoter-TSS (Ankrd2)	-promoter-TSS (Ankrd2)	-225	Ankrd2	Ankrd2	NM_020033			Ankrd2			NA
kidney_15_5_REP1.mLb.clN_peak_1713	chr19	4268830	4269393	+	116	NA	promoter-TSS (Ssh3)	-promoter-TSS (Ssh3)	122	Ssh3	Ssh3	NM_001374687			Ssh3			NA
kidney_15_5_REP1.mLb.clN_peak_850	chr18	49500895	49501314	+	116	NA	Intergenic	Intergenic	-22185	1700044K03Rik	1700044K03Rik	NR_033785			1700044K03Rik			NA
kidney_15_5_REP1.mLb.clN_peak_2874	chr19	56397023	56397461	+	116	NA	exon (Casp7, exon 1 of 7)	-exon (Casp7, exon 1 of 7)	113	Casp7	Casp7	NM_007611			Casp7			NA
kidney_15_5_REP1.mLb.clN_peak_2709	chr19	47402794	47403282	+	116	NA	intron (Sh3pxd2a, intron 2 of 14)	-intron (Sh3pxd2a, intron 2 of 13)	61373	Sh3pxd2a	Sh3pxd2a	NM_001164717			Sh3pxd2a			NA
kidney_15_5_REP1.mLb.clN_peak_1785	chr19	5729204	5729823	+	115	NA	TTS (Znrd2)	-TTS (Znrd2)	153	Fam89b	Fam89b	NM_181452			Fam89b			NA
kidney_15_5_REP1.mLb.clN_peak_2357	chr19	32293045	32293920	+	115	NA	intron (Sgms1, intron 2 of 9)	-intron (Sgms1, intron 1 of 9)	95030	Sgms1	Sgms1	NM_001168526			Sgms1			NA
kidney_15_5_REP1.mLb.clN_peak_637	chr18	37814727	37815435	+	114	NA	promoter-TSS (Pcdhgc4)	-promoter-TSS (Pcdhgc4)	2	Pcdhgc4	Pcdhgc4	NM_033582			Pcdhgc4			NA
kidney_15_5_REP1.mLb.clN_peak_25	chr18	4193744	4194687	+	114	NA	Intergenic	Intergenic	28383	Lyzl1	Lyzl1	NM_026092			Lyzl1			NA
kidney_15_5_REP1.mLb.clN_peak_131	chr18	10052326	10052919	+	114	NA	Intergenic	Intergenic	-22473	Usp14	Usp14	NM_001038589			Usp14			NA
kidney_15_5_REP1.mLb.clN_peak_1403	chr18	75695275	75695681	+	114	NA	intron (Ctif, intron 1 of 11)	-intron (Ctif, intron 1 of 11)	2218	Ctif	Ctif	NM_201354			Ctif			NA
