chrom	start	end	nearest_gene	distance_to_tss	kidney_accessibility	liver_accessibility	accessibility_log2FC	accessibility_padj	accessibility_category	kidney_methylation	liver_methylation	methylation_difference	methylation_fdr	num_CpG_sites
chr18	4238953	4239396	Lyzl1	73120	1.70238166763538	2.25976910509141	-1.8552893096403	2.16476071627612e-09	not differential	0.633191854844664	0.281963282388979	0.351228572455685	0.00597542214129816	3
chr19	4462036	4462694	Syt12	14752	1.42363753675336	2.28811991057736	-2.90706944255533	1.05517878318679e-20	not differential	0.78013954233685	0.384047726243909	0.39609181609294	0.00193652619343961	8
chr19	48524729	48524972	Sorcs3	318703	1.75207182683895	1.26389054985274	1.69439219887395	0.0183626409931379	not differential	0.0459943180931033	0.348682781152539	-0.302688463059436	0.0025671125177677	3
chr18	62174325	62175148	Adrb2	4810	1.7848845550001	3.06358934545676	-4.24893851140957	1.22059232789664e-80	more accessible in liver	0.40911223791477	0.106439998317802	0.302672239596969	0.00378781956717404	8
chr18	76011070	76011937	Zbtb7c	190891	2.06118376388765	1.61586573119108	1.5219144420383	1.28771562837465e-07	not differential	0.121092744940547	0.423669622258778	-0.302576877318232	0.00563659470688487	21
chr19	32271494	32271916	Sgms1	117797	1.57488863062984	2.87847155560973	-4.33396089510404	4.4660623625127e-53	more accessible in liver	0.775350187477791	0.341134093816476	0.434216093661315	0.00226624911937278	6
chr19	38232106	38233001	Fra10ac1	7967	2.18537622337525	1.44334846326701	2.45119903092943	4.76470001913076e-15	not differential	0.0663845286409282	0.368814620445319	-0.302430091804391	0.0045264852821034	12
chr18	76140328	76141299	Smad2	100280	2.17254105803469	1.43054303944326	2.43611617481785	3.08067462163042e-15	not differential	0.24219452087715	0.544524988692318	-0.302330467815168	0.00447394734458536	10
chr18	78166911	78167304	Slc14a1	24791	1.42393734056627	2.34820956917249	-3.11604880344406	6.86232173766758e-18	more accessible in liver	0.820594575389331	0.370504266865224	0.450090308524107	0.00124163600109421	3
chr18	47169897	47170543	Sema6a	198326	2.50945633627034	1.35205634574512	3.69843108741655	1.51595802302922e-28	more accessible in kidney	0.111085834173085	0.41312403874218	-0.302038204569095	0.00407893784604638	7
chr19	4858756	4859672	Ctsf	3626	1.60084859417905	3.27440840791704	-5.50687772662801	4.50695309231134e-113	more accessible in liver	0.735737414442019	0.39889584488081	0.336841569561209	0.00257567220206051	8
chr19	7294674	7295866	Rcor2	27348	1.87587058049114	2.79559892831499	-3.00782131128123	1.46465045945881e-38	more accessible in liver	0.535822599673822	0.181178627293739	0.354643972380083	0.00607194584040061	20
chr18	61653009	61654018	Il17b	33916	2.86921958098005	2.06382843275371	2.61066906193323	1.81883494868987e-27	not differential	0.0591821446302778	0.380445555770898	-0.32126341114062	0.00607901589718204	14
chr18	88492833	88493544	Socs6	433936	1.70504143838925	1.29036354396238	1.4961418417405	0.00122156481039173	not differential	0.814968329674212	0.340778753968741	0.474189575705471	0.00112594539586143	1
chr19	59354982	59355414	Pdzd8	9201	1.43202699729285	2.65965731591903	-4.07735051286584	3.90406615816652e-36	more accessible in liver	0.560544427927572	0.258928244036004	0.301616183891568	0.00469347703221627	4
chr18	21437976	21438349	Garem1	137837	2.20996476755541	0.837414220991734	4.13424625641365	2.96867215873657e-11	more accessible in kidney	0.222672755987973	0.533678932418157	-0.311006176430183	0.00612035193764452	3
chr18	42053358	42053719	Sh3rf2	0	1.88086316395014	1.39162213615033	1.57787327158981	0.00180462726188646	not differential	0.191974232543454	0.52559577120699	-0.333621538663535	0.00612861033578865	3
chr18	70644048	70645191	Mbd2	75858	2.05331698639651	2.27162338094097	-0.758489795521796	0.00126952937225878	not differential	0.620723175661461	0.31228049112571	0.308442684535751	0.00511526885907652	20
chr18	68159872	68160574	Fam210a	139758	1.69888881853951	1.88279218059021	-0.721363255968539	0.0358634611809583	not differential	0.402317035490591	0.10124171560844	0.301075319882151	0.00217262796149944	11
chr18	10037743	10038554	Usp14	6564	1.47887584436875	2.90347041959167	-4.76208128051032	4.44260914004826e-70	more accessible in liver	0.793177193839856	0.328154567915335	0.465022625924521	0.00613190737964947	2
chr18	82681177	82681865	Zfp236	11017	1.52883676828136	2.51761714184519	-3.36180002609967	7.61423101968859e-36	more accessible in liver	0.90957078178305	0.449861453712117	0.459709328070934	0.0037386392981684	6
chr19	21898344	21899067	Tmem2	120001	1.88208528914691	1.30871902385665	2.04138370144196	1.16179637324766e-06	not differential	0.285426253582871	0.668378897693968	-0.382952644111098	0.00166730278159128	9
chr18	31330833	31331091	Rit2	13542	1.72131427119636	1.50948040022613	0.814048603783228	0.205486583399765	not differential	0.946861184792219	0.398652214508992	0.548208970283227	0.00135235008078433	1
chr18	55623483	55624650	Zfp608	633302	2.19583836890961	1.46615436634553	2.47058738778642	2.76236523048592e-17	not differential	0.178051146800561	0.494675640578694	-0.316624493778133	0.00614689177081082	11
chr18	88673903	88674354	Socs6	253126	1.97783877019202	1.1678350729771	2.63357838835771	3.22921559223355e-07	not differential	0.179771264800083	0.480389471124438	-0.300618206324356	0.00378781956717404	5
chr18	42469550	42470498	Tcerg1	41011	2.21887426798647	1.45606042380456	2.45027641776286	1.02697132327842e-16	not differential	0.0668753080361589	0.366817774027101	-0.299942465990942	0.00599786704026601	15
chr19	35150847	35151909	Kif20b	228485	1.85980371433153	1.74871513540074	0.492577021022869	0.165834178481688	not differential	0.666799958193664	0.290976966349835	0.375822991843829	0.00230432277710879	9
chr18	35068740	35069648	Ctnna1	49239	2.16844041586597	1.33280607028115	2.76032029814685	3.17816928491711e-15	not differential	0.214299351407015	0.514185069363428	-0.299885717956413	0.00203501651315895	10
chr19	23497457	23497647	Mamdc2	49134	1.53315677455434	0.523713491925156	2.62275202937363	0.0313721214872821	not differential	0.303298611111111	0.720814564564565	-0.417515953453453	0.00128054148967983	1
chr18	11204770	11205578	Gata6	152259	2.14574556260592	1.97192769793386	0.585091279911074	0.0500473210585346	not differential	0.0626949705534098	0.622819293315617	-0.560124322762207	0.00625305645054427	2
chr18	63532083	63532398	Piezo2	144899	1.76993382648017	1.23172882137094	1.80157508722548	0.0057402362382932	not differential	0.283610197672698	0.668233082706767	-0.384622885034069	0.00315054027060812	2
chr19	43629064	43629518	Nkx2-3	16738	2.05909796856856	1.6846555158758	1.21740711543316	0.000955158248153084	not differential	0.163842962082033	0.540873818911035	-0.377030856829002	0.00625305645054427	6
chr19	17006176	17007288	Prune2	50057	2.11432385341612	1.60382626865225	1.65387165646804	1.76974319271768e-10	not differential	0.397730039828326	0.758259117702393	-0.360529077874067	0.00625305645054427	28
chr18	66147224	66147660	Lman1	124643	1.80604919405557	1.38505674140664	1.35556023458632	0.00990096772120954	not differential	0.164177679785299	0.46287614541817	-0.298698465632871	0.0020062700809027	4
chr19	24935814	24936104	Cbwd1	25511	1.7825992665035	1.41626712261283	0.807483081183956	0.182744972483993	not differential	0.369261388613505	0.836120520706809	-0.466859132093303	0.00629507103973453	4
chr18	38248745	38249417	0610009O20Rik	831	1.83321330288956	3.04033098989092	-4.05155151226736	6.08727956987142e-70	more accessible in liver	0.576916100648709	0.085978650082792	0.490937450565917	0.00630849791943635	10
chr19	40460805	40461355	Sorbs1	52423	1.61628376474092	2.19991817050005	-2.0811311221564	1.6969809940502e-10	not differential	0.730862570860999	0.328989834776617	0.401872736084383	0.00631256877524974	10
chr19	38282447	38283032	Lgi1	17910	2.04696423504953	1.3347398760193	2.30403716181669	9.52014580563314e-09	not differential	0.273740589194443	0.609289733853311	-0.335549144658868	0.00140081466207209	2
chr18	30504175	30504957	Pik3c3	231427	2.03088661856183	1.34511427204544	2.22351988539832	3.39465784017216e-10	not differential	0.252691098688925	0.591003563580276	-0.338312464891351	0.00148556296452492	5
chr18	54970872	54971160	Zfp608	19019	1.63333632813735	2.18782377568823	-1.80976511438894	2.13884184832426e-05	not differential	0.570064444333145	0.136832756642914	0.433231687690231	0.00639113781304007	5
chr19	18814692	18815776	Trpm6	64708	2.0409301406559	1.21316789048521	2.49567924921424	1.31901280611191e-12	not differential	0.287469899822453	0.638927037674209	-0.351457137851756	0.00255937007223204	20
chr18	22530168	22530418	Asxl3	185284	1.1884096913118	0.668877777953896	0.662303011170867	0.571406367243592	not differential	0.654383471140107	0.33420260119309	0.320180869947016	0.000505196650258104	2
chr19	25060197	25060669	Dock8	60667	1.9149762268792	1.72001949460729	0.666260103388771	0.0922785242457967	not differential	0.29434544938462	0.72586198231053	-0.43151653292591	0.00644035482166079	7
chr18	57452730	57453061	Ctxn3	15454	1.69880254969671	1.03690034095433	2.38225785541143	0.0017589131042094	not differential	0.261931406281694	0.615088480294575	-0.353157074012881	0.00231352733223956	3
chr18	4804091	4804343	Svil	116196	1.58570165430328	1.91280895969007	-1.11840837853226	0.0338183537732284	not differential	0.400983841980926	0.103716909627762	0.297266932353164	0.00590264974368719	2
chr18	75807512	75808078	Zbtb7c	12099	1.47775230934823	1.92686733586091	-1.60668743058403	9.04776568384027e-05	not differential	0.830918253706366	0.282382708021253	0.548535545685113	0.0064980547858825	2
chr18	64858886	64859108	Nedd4l	28596	1.94393997750711	1.59060863852251	1.14643831507952	0.0370368321360794	not differential	0.206367334190398	0.524389741030566	-0.318022406840168	0.00651872772935774	6
chr19	10905031	10905925	Prpf19	9799	2.26484412290508	1.93919321019333	1.03932126856202	4.11991166620148e-05	not differential	0.335163834406223	0.712310524809934	-0.37714669040371	0.00327336296716333	8
chr18	54492871	54493098	Zfp608	497081	1.38283599439081	0.468892518735992	2.86562750904578	0.0292106617185001	not differential	0.336471640813214	0.635743463313186	-0.299271822499973	0.00256190107951185	3
chr18	83282677	83283337	Zfp516	371797	2.01404109738017	1.42488217899494	2.00656531489162	6.51766212554812e-08	not differential	0.340807314601556	0.701121191822749	-0.360313877221193	0.00438944229907883	19
chr18	63601922	63602378	Txnl1	89980	1.99359471680742	1.50050585357805	1.7191978223328	5.39231479166824e-05	not differential	0.256553802717661	0.653735143238464	-0.397181340520803	0.00657673973254402	6
chr19	3541116	3541397	Ppp6r3	34351	1.28316204412717	2.19651950630174	-2.80983114131199	1.69863671194659e-08	not differential	0.957292194010909	0.458205584864288	0.499086609146621	0.00047690005518553	4
chr19	8772896	8773611	Taf6l	12805	1.79570493901553	2.6190903465926	-2.74145833929651	7.89008076711666e-32	not differential	0.703779073451127	0.219697217212191	0.484081856238936	0.00658185721008039	10
chr18	15071445	15072031	Kctd1	79414	1.93891207774889	1.19172684828499	2.49387134093769	1.74924398957486e-07	not differential	0.342881273355159	0.638944161154732	-0.296062887799572	0.00239969050423413	7
chr19	57600392	57601258	Atrnl1	9775	1.23444726853058	1.79247656633909	-2.06303222284923	1.39506508020257e-06	not differential	0.676766573264477	0.326840057485793	0.349926515778684	0.0012682626141898	15
chr18	58475559	58475999	Slc27a6	80257	1.59080239761755	1.25063553736103	1.32894399410216	0.0349480519510908	not differential	0.252208649516321	0.591517492973464	-0.339308843457143	0.00538588039191489	3
chr18	82607639	82608082	Zfp236	84800	1.56905529096211	2.5190846960087	-3.23374777586352	9.05295709336586e-27	more accessible in liver	0.853571850773444	0.32434824842772	0.529223602345724	0.006607045751042	6
chr19	35066333	35066922	Kif20b	143971	1.93692797602042	1.29022162919808	1.82167128605298	3.68474609803539e-05	not differential	0.304180388757002	0.696594350459482	-0.39241396170248	0.00474012392993311	2
chr19	59248313	59249120	Slc18a2	11757	1.49074307507921	1.83978305137425	-1.15043694052054	0.00256898544251454	not differential	0.767408873502619	0.211269542902982	0.556139330599637	0.006607045751042	10
chr18	18873701	18874242	Dsc3	1128108	1.43082583246438	2.52524955584917	-3.70965907512246	6.67335956527726e-31	more accessible in liver	0.891344120109943	0.42158158945946	0.469762530650484	0.00405326052228559	6
chr18	82685390	82685683	Zfp236	7199	1.53926392227776	2.27132967921478	-2.54684979233887	3.11235606561121e-08	not differential	0.573710893572997	0.10741494623741	0.466295947335587	0.00672031386859823	3
chr19	11052925	11053272	Ms4a8a	27829	1.29611100420364	1.79892030388987	-1.94190767973316	0.00124695549018354	not differential	0.630140172677995	0.303779283019746	0.326360889658249	0.00297449143907686	5
chr19	58866619	58866946	Hspa12a	5634	1.8776643371712	1.33501096602429	1.78667376291822	0.00165403872632411	not differential	0.31028266310895	0.66515724394581	-0.35487458083686	0.00264886235620067	4
chr18	8711334	8711637	Gm5819	17256	1.56216137451742	0.700293836949558	1.55395717547661	0.0585320068410279	not differential	0.161015025575448	0.496035309896197	-0.335020284320749	0.00677708253190849	2
chr19	10191226	10191528	Fads1	8337	1.7682620714972	2.00411565402527	-1.01999323276814	0.0167807241834082	not differential	0.605924075601901	0.313999213874317	0.291924861727584	0.00658269910508684	4
chr18	3933874	3934122	Lyzl1	231709	1.64984007750396	1.92245385882807	-0.939871277448792	0.061856606464189	not differential	0.798214940335679	0.171097816657027	0.627117123678652	0.00681123376633565	2
chr18	60761642	60762550	Rps14	11959	1.83864323698477	2.16945076527735	-1.16203649164363	8.0696367769974e-06	not differential	0.45035170836601	0.0835284044785023	0.366823303887508	0.00684109492251254	9
chr19	49830768	49831404	Rpl13a-ps1	199330	1.97509157627284	1.45840485866111	1.65233382228333	2.29482042624736e-05	not differential	0.166070967451841	0.457288839232612	-0.291217871780771	0.00663542033888989	6
chr18	11766554	11767299	Cables1	71920	1.33367926746769	2.22038691486705	-2.90205219855053	9.18325163708102e-16	not differential	0.813488441438216	0.397059648971488	0.416428792466728	0.00234112452409695	9
chr19	15614739	15615598	Psat1	331738	1.98096635243844	1.42250013483022	1.94453885676932	1.31085044374934e-08	not differential	0.244480349243932	0.583797939974831	-0.339317590730899	0.00687681080558918	17
chr18	39137424	39138336	Fgf1	208019	1.97434986019212	2.07359942030078	-0.377832007295449	0.173980573899872	not differential	0.406302442745247	0.115513165749494	0.290789276995752	0.00659581268276105	17
chr18	52749773	52750487	Sncaip	17221	2.0856167268908	2.14764159305064	-0.207805987988373	0.420708362106318	not differential	0.34716601085257	0.0563771299247989	0.290788880927771	0.00195764358294752	8
chr18	77094624	77094951	Pias2	29415	1.39302133315896	1.8820602943186	-1.85771763554748	0.000390439437147008	not differential	0.935644157353132	0.425733231002214	0.509910926350918	0.000374753148786997	2
chr19	7072211	7072756	Macrod1	15442	2.18018504483251	1.69033024980792	1.43859455246754	1.29615531178416e-05	not differential	0.308800554711147	0.692909642620478	-0.384109087909331	0.00688951220705117	6
chr19	45581337	45581610	Gm17018	20721	1.75142879462647	2.09140969572029	-1.16764387459573	0.00589511600080202	not differential	0.617418831168831	0.285318371055516	0.332100460113315	0.00691020389123207	2
chr18	80313037	80313601	Kcng2	50652	1.97752922013895	1.82404549157697	0.50847168893806	0.115678866758403	not differential	0.208806622891363	0.529262613269311	-0.320455990377947	0.00603652456888511	7
chr18	78826043	78826418	Setbp1	282972	1.54008918393299	0.849559376442903	1.61814492063621	0.0333329693269408	not differential	0.266862858224173	0.571431678189987	-0.304568819965814	0.0023232970371917	4
chr18	64627552	64627859	Atp8b1	33140	1.82943676752415	1.69910057468043	0.306718054716107	0.547821460895384	not differential	0.330459807418201	0.663440898629494	-0.332981091211293	0.00340753940086478	5
