"X.1","Chromosome","Start","End","X","mean.mean.g1","mean.mean.g2","mean.mean.diff","mean.mean.quot.log2","comb.p.val","comb.p.adj.fdr","num.sites","mean.num.na.g1","mean.num.na.g2","mean.mean.covg.g1","mean.mean.covg.g2","mean.nsamples.covg.thresh.g1","mean.nsamples.covg.thresh.g2","combinedRank","Strand","name","value","overlap_kidney_Het","overlap_liver_Het","overlap_any_Het","overlap_both_Het","overlap_kidney_specific_ATAC","overlap_liver_specific_ATAC","overlap_any_differential_ATAC","DMR_direction"
1258,"chr18",38255743,38256101,1323,0.209673626489273,0.68345355344623,-0.473779926956958,-1.77444993020115,3.47810094102638e-05,0.000530892758329499,3,0,0,25.75,27.5833333333333,4,4,686,"+","Interval_1323",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1259,"chr18",38269986,38270930,1324,0.852422678687581,0.47428740473352,0.378135273954062,0.931117134214001,0.000176340208649384,0.00132795414479223,6,0,0,28.5833333333333,28,4,4,1866,"+","Interval_1324",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
1260,"chr18",38277805,38278214,1325,0.226630795794252,0.0997377591424289,0.126893036651823,1.19646465726144,0.0252754169784062,0.0481455168420045,10,0,0,20.95,22.45,4,4,3226,"+","Interval_1325",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1266,"chr18",38348501,38349014,1331,0.466322011554238,0.286079610961234,0.180242400593004,0.82574345876778,0.00501910776837401,0.0139558449034653,7,0,0,28.1071428571429,32.9285714285714,4,4,2467,"+","Interval_1331",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
1268,"chr18",38364856,38365139,1333,0.617847275496451,0.359556009659158,0.258291265837293,0.924471269243794,0.00790378179472178,0.0198158870373584,5,0,0,24.3,21.8,4,4,2451,"+","Interval_1333",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1270,"chr18",38372165,38372817,1335,0.484109990003227,0.15911622723984,0.324993762763387,1.91927722664895,0.0209241838501914,0.0414035909257811,8,0,0,20.84375,22.0625,3.5,3.875,3105,"+","Interval_1335",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1271,"chr18",38374129,38374733,1336,0.625040970542217,0.432182674442132,0.192858296100086,0.687620595431937,0.0061302868520022,0.0162864732838536,8,0.25,0.25,18.5625,17.59375,2.375,2.125,2478,"+","Interval_1336",0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1273,"chr18",38384827,38385409,1338,0.0604473410861807,0.169924887414155,-0.109477546327975,-1.7840471530636,0.000335074164523862,0.00207145949798705,10,0,0,25.575,27.95,3.9,4,3396,"+","Interval_1338",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1274,"chr18",38406096,38406832,1339,0.576292976368938,0.401725172429625,0.174567803939313,0.411671779649489,0.00118457033595295,0.00482704556659874,14,0,0,25.4464285714286,25.9821428571429,4,4,3507,"+","Interval_1339",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1276,"chr18",38470491,38470761,1341,0.282381880077064,0.790923397839892,-0.508541517762828,-1.45845153200265,2.58490499561917e-05,0.000451919500219563,4,0,0,31.25,33.3125,4,4,1037,"+","Interval_1341",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1278,"chr18",38494740,38495285,1343,0.117946128245978,0.0211669510973921,0.096779177148586,1.15959866834154,0.00135880563685753,0.0053323831644522,12,0,0,21.8125,21.8958333333333,4,4,3579,"+","Interval_1343",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1281,"chr18",38516737,38517003,1346,0.877405966466554,0.668105661804952,0.209300304661602,0.392427007382395,0.0173944958071629,0.0359896217963018,2,0,0,36.875,33.875,4,4,3594,"+","Interval_1346",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1282,"chr18",38521419,38521730,1347,0.596111470553957,0.331461759737338,0.264649710816619,0.904525262768366,0.00376654907580417,0.0111813739472544,6,0,0,30.5,29.0416666666667,4,4,2070,"+","Interval_1347",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1284,"chr18",38542200,38542567,1349,0.278719810898177,0.0974643338080137,0.181255477090163,1.76211887675142,0.0182169438732329,0.0372770962707346,6,0,0,20.7083333333333,21.25,4,4,3003,"+","Interval_1349",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1287,"chr18",38578292,38578958,1352,0.290914104785184,0.539764960387232,-0.248850855602047,-1.0037309208589,0.00301465740337303,0.00950491007887496,11,0,0,35.5454545454545,35.0227272727273,4,4,1949,"+","Interval_1352",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1288,"chr18",38583880,38584416,1353,0.22353349161274,0.613157037625951,-0.389623546013211,-1.71505365420627,0.000708121735642043,0.00341019440871501,23,0,0,24.8804347826087,23.554347826087,3.91304347826087,4,1276,"+","Interval_1353",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1289,"chr18",38590351,38590638,1354,0.698740372668027,0.461377472623098,0.237362900044929,0.732524309160143,0.00761698938001725,0.0192778377486708,12,0,0,19.6666666666667,17.3125,4,4,2427,"+","Interval_1354",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1290,"chr18",38592365,38592742,1355,0.117076299549907,0.232443188175866,-0.115366888625959,-1.10593603564706,0.024029398945398,0.0462886070593953,6,0,0,36.5416666666667,34.9166666666667,4,4,3304,"+","Interval_1355",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1293,"chr18",38654597,38655102,1358,0.482620267812657,0.238764541179063,0.243855726633594,1.07935385075709,0.00159459383259197,0.00598256193067931,5,0,0,24.3,24.85,4,4,1806,"+","Interval_1358",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1294,"chr18",38668814,38669137,1359,0.773541215728716,0.194981266798217,0.578559948930498,1.96174381468627,2.24741010114757e-05,0.000424373710092416,2,0,0,18.75,21.375,4,4,485,"+","Interval_1359",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1295,"chr18",38669907,38670305,1360,0.751342816943824,0.0865835428305278,0.664759274113296,3.01436790257937,0.00022650049924835,0.00157257699489128,5,0,0,26.85,26.85,4,4,885,"+","Interval_1360",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1299,"chr18",38711670,38712289,1364,0.380768138168892,0.527989760749077,-0.147221622580185,-0.541464216983485,0.0219281680706145,0.0430919708327234,6,0,0,26.5416666666667,23.25,4,4,3127,"+","Interval_1364",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1300,"chr18",38738906,38739382,1365,0.408495670995671,0.696616691181908,-0.288121020186237,-0.755715128594688,0.000824596084182255,0.00379561268711607,1,0,0,29,27,4,4,2304,"+","Interval_1365",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1301,"chr18",38754377,38755212,1366,0.28986797535175,0.597403633128596,-0.307535657776846,-1.07920812103089,0.000342178774695027,0.00210184336193055,14,0,0,32.5,28.25,4,4,1585,"+","Interval_1366",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1303,"chr18",38778114,38778657,1368,0.499981606955328,0.393925111843294,0.106056495112033,0.398034254085235,0.0209024356588236,0.0413912532326727,10,0,0,34.425,30.5,4,4,3559,"+","Interval_1368",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1307,"chr18",38854916,38855974,1372,0.502961211882082,0.492092184821384,0.0108690270606986,0.0251727841285279,0.0237877343710949,0.0459382865211748,21,0,0,28.5119047619048,27.0119047619048,4,4,5915,"+","Interval_1372",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1309,"chr18",38881817,38882882,1374,0.478726543004007,0.575027717471779,-0.0963011744677724,-0.412686025229921,0.00563793119418934,0.0152890940813299,13,0,0,23.6923076923077,23.3846153846154,4,4,3587,"+","Interval_1374",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1310,"chr18",38905902,38906973,1375,0.106071403950201,0.202313378308549,-0.0962419743583483,-1.35596542674592,0.0120432189441659,0.0273120560569169,10,0,0,17.325,16.025,3.4,3.2,3589,"+","Interval_1375",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1311,"chr18",38907341,38908166,1376,0.177423465813984,0.535433772929011,-0.358010307115027,-1.72418979144093,0.00143402726192907,0.00554219970097746,12,0,0,20.6875,22.2291666666667,4,4,1590,"+","Interval_1376",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1312,"chr18",38917929,38919380,1377,0.312201678518862,0.375870085050435,-0.063668406531573,-0.841810013419445,0.00230952420413295,0.00788486869148123,16,0,0,21.1875,20.40625,3.8125,3.875,4048,"+","Interval_1377",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1313,"chr18",38923181,38923556,1378,0.139283815599605,0.26026180458158,-0.120977988981975,-0.856299867688381,0.0126154666456636,0.0283133829574883,1,0,0,28.5,26.5,4,4,3244,"+","Interval_1378",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1315,"chr18",38939128,38939567,1380,0.696779740422693,0.465875614456279,0.230904125966414,0.531002946887854,0.000853105649003974,0.00387173870984447,8,0,0,30.9375,28.0625,4,4,3003,"+","Interval_1380",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1320,"chr18",39020448,39021142,1385,0.885177111046744,0.218420431475088,0.666756679571655,2.02604823021524,8.62485685956031e-06,0.000259802673539206,13,0,0,25.7692307692308,24.1153846153846,4,4,445,"+","Interval_1385",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1322,"chr18",39033615,39033902,1387,0.393017395685699,0.655103917873314,-0.262086522187616,-0.723760751753196,0.000685601750759403,0.00335431748281571,3,0,0,27.9166666666667,31,4,4,2394,"+","Interval_1387",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1325,"chr18",39057657,39058187,1390,0.40989902570512,0.507934099333559,-0.0980350736284386,-0.889552242889673,0.00987661367074135,0.0233969895939497,6,0,0,24.1666666666667,25.0416666666667,4,4,3551,"+","Interval_1390",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1326,"chr18",39067342,39067677,1391,0.709137602276189,0.438191364048876,0.270946238227313,0.777163691417264,0.000472114311349835,0.00258338596905141,3,0,0,27.4166666666667,25.3333333333333,4,4,2249,"+","Interval_1391",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1330,"chr18",39133537,39133884,1395,0.882239566307072,0.611385836385836,0.270853729921236,0.521941768115424,0.00180325271158333,0.00657893305120631,1,0,0,21.75,20.75,4,4,3029,"+","Interval_1395",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1331,"chr18",39137423,39138336,1396,0.406302442745247,0.115513165749494,0.290789276995752,1.83468226443587,0.000835841251544415,0.00381876913809698,17,0,0,26.5147058823529,26.7647058823529,4,4,1412,"+","Interval_1396",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1332,"chr18",39175905,39176583,1397,0.918069342656115,0.399398646733897,0.518670695922218,1.33604209259372,0.000155377836716993,0.00122796264545145,6,0,0,25.3333333333333,27.7083333333333,4,4,1179,"+","Interval_1397",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1333,"chr18",39187778,39188003,1398,0.458871225319396,0.524240059868341,-0.0653688345489449,-0.412200256399886,0.0110526813618808,0.0254676066748912,2,0,0,21.625,21.5,3.5,4,4008,"+","Interval_1398",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1335,"chr18",39240665,39241390,1400,0.479238559083935,0.36352937835484,0.115709180729095,0.342045499792797,0.0219368187665653,0.0430951890410945,13,0.153846153846154,0.153846153846154,24.3269230769231,23.8461538461538,3.38461538461538,3.53846153846154,3823,"+","Interval_1400",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1336,"chr18",39283922,39284764,1401,0.123995995349147,0.560511152007478,-0.436515156658331,-2.26713284382473,4.57973490445637e-06,0.000205871252523945,6,0,0,35.3333333333333,36.6666666666667,4,4,611,"+","Interval_1401",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1337,"chr18",39298676,39299151,1402,0.448047827661,0.708670849610543,-0.260623021949544,-0.71075841144213,0.00068674071844312,0.00335454826298329,12,0,0,26.0416666666667,27.3333333333333,4,4,2417,"+","Interval_1402",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1338,"chr18",39302614,39303056,1403,0.423192179403596,0.364267099833031,0.058925079570565,0.129902900128051,0.00991649160852181,0.0234643207294442,3,0,0,26.5,28.1666666666667,4,4,5117,"+","Interval_1403",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1339,"chr18",39322622,39322878,1404,0.887016567210007,0.209737886382623,0.677278680827384,2.02935099558668,6.29802644989221e-07,0.000124617339437297,1,0,0,39.25,44.75,4,4,440,"+","Interval_1404",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1340,"chr18",39359307,39360010,1405,0.535669752607698,0.606468436119659,-0.0707986835119611,-0.1917818829254,0.00485229934299759,0.013594436620268,7,0,0,26.1428571428571,29.3928571428571,4,4,4715,"+","Interval_1405",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1341,"chr18",39378408,39378801,1406,0.747272684432196,0.813993853574093,-0.0667211691418975,-0.168182479494668,0.013533690074606,0.0298239201153759,5,0,0,29.45,31.75,4,4,4873,"+","Interval_1406",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1342,"chr18",39380182,39381691,1407,0.757710337897295,0.20537677532075,0.552333562576544,2.00841188672104,1.40531013989034e-05,0.000335615367957899,13,0,0,25.5384615384615,25.8076923076923,4,4,456,"+","Interval_1407",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
1343,"chr18",39394416,39395317,1408,0.749194404134502,0.258453601508468,0.490740802626034,1.63334859109067,6.32765276487982e-05,0.000744893222992079,9,0,0,23.0277777777778,24.7777777777778,4,4,817,"+","Interval_1408",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1344,"chr18",39396217,39396808,1409,0.847011331049126,0.242345659620804,0.604665671428322,1.8333315097398,8.60614706300517e-07,0.000124999888511622,7,0,0,40.1428571428571,44.3571428571429,4,4,616,"+","Interval_1409",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
1345,"chr18",39404648,39405184,1410,0.935603192351037,0.464632304590788,0.470970887760249,1.15658539858003,0.000158240246029262,0.0012339927815353,4,0,0,37.0625,37.0625,4,4,1438,"+","Interval_1410",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
1346,"chr18",39427810,39428514,1411,0.777836011316113,0.794704553613205,-0.0168685422970928,-0.0363231310134517,0.0156556099970873,0.0332080508913018,8,0,0,37.875,38.0625,4,4,5818,"+","Interval_1411",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1347,"chr18",39430660,39431324,1412,0.900641012939302,0.787151219479452,0.11348979345985,0.195723398777545,0.0219258823970157,0.0430919708327234,7,0,0,30.6071428571429,33.8571428571429,4,4,4688,"+","Interval_1412",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
1348,"chr18",39435613,39436056,1413,0.903542692939245,0.2998667998668,0.603675893072445,1.55982396426408,4.35221121646406e-08,5.34886758503433e-05,1,0,0,25.75,21.75,4,4,904,"+","Interval_1413",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1350,"chr18",39458782,39459082,1415,0.738803088803089,0.0843575808249721,0.654445507978117,2.98837605022414,1.96341367182824e-05,0.000394286830502762,1,0,0,43.75,43.5,4,4,306,"+","Interval_1415",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1351,"chr18",39466902,39467415,1416,0.782614013927282,0.481814517692321,0.30079949623496,1.0042022705068,0.00528513909159784,0.0144922711815568,7,0,0,29.75,33.4642857142857,4,4,2241,"+","Interval_1416",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1353,"chr18",39525178,39525514,1418,0.135955399113294,0.560435557924128,-0.424480158810834,-2.01621735783095,2.33290308450618e-05,0.000428379272744152,2,0,0,44.125,42.75,4,4,667,"+","Interval_1418",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1354,"chr18",39552673,39553256,1419,0.838987716199214,0.426941038120858,0.412046678078356,1.42185714589627,0.00111775195515993,0.00463467325536963,7,0,0,28.5714285714286,28.4642857142857,4,4,1482,"+","Interval_1419",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1355,"chr18",39557739,39558121,1420,0.591399500178198,0.743950817327716,-0.152551317149518,-0.343920694544762,0.0103203356726381,0.024167616415372,6,0,0,38.2916666666667,38.4583333333333,4,4,3819,"+","Interval_1420",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1356,"chr18",39558479,39558786,1421,0.281336534874885,0.513343625243579,-0.232007090368694,-0.836175521423775,0.00304446889157634,0.00957528809412223,5,0,0,27.3,25.55,4,4,2090,"+","Interval_1421",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1357,"chr18",39560592,39561023,1422,0.914398626102879,0.485074095434414,0.429324530668466,1.03616282302898,0.000357468395464392,0.00216631488178371,9,0,0,30.5555555555556,34.3055555555556,4,4,1653,"+","Interval_1422",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1359,"chr18",39606207,39606675,1425,0.394204519286119,0.60145108972758,-0.207246570441462,-0.598059045175077,0.0176427661427214,0.0363564044087937,3,0,0,29.9166666666667,30,4,4,2982,"+","Interval_1425",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1360,"chr18",39609094,39609944,1426,0.653103406017204,0.501269674529874,0.15183373148733,0.380019688760706,0.0125090351574026,0.0281361716845677,5,0,0,34.9,39.3,4,4,3640,"+","Interval_1426",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1362,"chr18",39650248,39650846,1428,0.637888361586247,0.405184807645001,0.232703553941246,1.02786854184019,0.000584452619520111,0.00298542090353373,6,0,0,30.5833333333333,29.375,4,4,1914,"+","Interval_1428",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1363,"chr18",39704918,39705493,1429,0.317007406258987,0.567198674211654,-0.250191267952667,-0.70107730392075,0.00159470080430475,0.00598256193067931,3,0,0,36.6666666666667,35.0833333333333,4,4,2453,"+","Interval_1429",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1364,"chr18",39770425,39771067,1430,0.199771467839574,0.480600229509725,-0.28082876167015,-1.32850506875982,0.00345561623960084,0.0104966692003693,5,0,0,32.55,31.3,4,4,2023,"+","Interval_1430",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1367,"chr18",39885258,39885459,1433,0.930237648462732,0.527154708037061,0.403082940425671,0.807687784940814,0.000550863767399795,0.00285981622089517,1,0,0,37.5,35.5,4,4,2165,"+","Interval_1433",0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1368,"chr18",39903424,39903755,1434,0.839639146198286,0.219239787989788,0.620399358208498,1.88832835319708,3.34266235799224e-06,0.000186250981644984,3,0,0,28,29.25,4,4,551,"+","Interval_1434",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
1373,"chr18",40244452,40244819,1439,0.894077409765438,0.625810661194657,0.268266748570782,0.516509490649206,0.000127468366414666,0.00108040429188707,2,0,0,43.625,46.25,4,4,3053,"+","Interval_1439",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1374,"chr18",40255720,40256197,1440,0.453896521634329,0.33959745516321,0.114299066471118,0.586157490451752,0.016784948663057,0.0350113745874017,4,0,0,33.875,35.6875,4,4,3319,"+","Interval_1440",0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1378,"chr18",40669763,40670007,1445,0.752787116984746,0.484555433209044,0.268231683775702,0.629573848608648,5.79120725992836e-05,0.000703508595586657,2,0,0,46,40.25,4,4,2644,"+","Interval_1445",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1379,"chr18",41005100,41005403,1447,0.775025787696924,0.534026369168357,0.240999418528567,0.529063465422735,0.00519312316893529,0.0142973753911771,1,0,0,34.25,33,4,4,3010,"+","Interval_1447",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1382,"chr18",41730057,41731259,1450,0.570402179041833,0.349429458154896,0.220972720886936,0.609087267755506,0.00420081951932052,0.0121764320501059,4,0,0,35.0625,34.25,4,4,2710,"+","Interval_1450",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
1383,"chr18",41860927,41861673,1451,0.261569938386631,0.375758262184473,-0.114188323797842,-0.536806734557195,0.0260918927496267,0.0494249941265277,12,0,0,33.8333333333333,32.0208333333333,4,4,3321,"+","Interval_1451",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
1384,"chr18",41874911,41875276,1452,0.969788754100357,0.871576692501139,0.0982120615992173,0.154647883113267,0.0187599646206277,0.0381216873656606,9,0,0,26.7777777777778,25.5,4,4,4945,"+","Interval_1452",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1385,"chr18",41883432,41883791,1453,0.922612406120008,0.566866268217188,0.355746137902821,0.700579573915468,3.66538748952866e-05,0.000536601993469678,3,0,0,31.1666666666667,28.0833333333333,4,4,2456,"+","Interval_1453",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
1386,"chr18",41924796,41925289,1454,0.846085989483879,0.154681421923641,0.691404567560238,2.38795264399545,3.46661646502144e-07,0.000124617339437297,5,0,0,39.3,37.1,4,4,191,"+","Interval_1454",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
